t_s,phase,swept_joint,direction,q1,q2,q3,q4,q5,q6,q7,v1,v2,v3,v4,v5,v6,v7,tau1,tau2,tau3,tau4,tau5,tau6,tau7,st1,st2,st3,st4,st5,st6,st7
0.5623,approach,4,to_lo,0.04635,-0.02346,1.42996,-0.01621,0.01850,0.26646,-0.00324,-0.0122,0.0366,-0.0073,-0.1831,0.0073,-0.0220,0.0073,-0.4308,5.5453,-1.8393,-0.3443,-0.1587,0.0024,-0.0171,1,1,1,1,1,1,1
0.6026,approach,4,to_lo,0.04635,-0.02155,1.42996,-0.03491,0.01812,0.26646,-0.00362,-0.0024,0.0171,-0.0024,-0.1978,-0.0073,-0.0073,-0.0220,-0.4718,6.3111,-1.8393,-0.1685,-0.1538,-0.0024,-0.0122,1,1,1,1,1,1,1
0.6424,approach,4,to_lo,0.04635,-0.02155,1.42996,-0.03491,0.01812,0.26646,-0.00362,-0.0024,0.0171,-0.0024,-0.1978,-0.0073,-0.0073,-0.0220,-0.4718,6.3111,-1.8393,-0.1685,-0.1538,-0.0024,-0.0122,1,1,1,1,1,1,1
0.6823,approach,4,to_lo,0.04635,-0.02155,1.42996,-0.03491,0.01812,0.26646,-0.00362,-0.0024,0.0171,-0.0024,-0.1978,-0.0073,-0.0073,-0.0220,-0.4718,6.3111,-1.8393,-0.1685,-0.1538,-0.0024,-0.0122,1,1,1,1,1,1,1
0.7224,approach,4,to_lo,0.04635,-0.01888,1.42958,-0.05970,0.01850,0.26646,-0.00362,-0.0024,0.0220,0.0024,-0.2418,0.0073,-0.0220,-0.0220,-0.4991,7.4462,-1.8940,-0.1099,-0.1538,-0.0073,-0.0171,1,1,1,1,1,1,1
0.7624,approach,4,to_lo,0.04635,-0.01888,1.42958,-0.05970,0.01850,0.26646,-0.00362,-0.0024,0.0220,0.0024,-0.2418,0.0073,-0.0220,-0.0220,-0.4991,7.4462,-1.8940,-0.1099,-0.1538,-0.0073,-0.0171,1,1,1,1,1,1,1
0.8024,approach,4,to_lo,0.04635,-0.01774,1.42958,-0.07534,0.01812,0.26646,-0.00362,0.0024,0.0122,-0.0073,-0.2125,-0.0073,-0.0073,-0.0073,-0.4855,8.5402,-1.8530,-0.1197,-0.1490,-0.0122,-0.0122,1,1,1,1,1,1,1
0.8423,approach,4,to_lo,0.04635,-0.01774,1.42958,-0.07534,0.01812,0.26646,-0.00362,0.0024,0.0122,-0.0073,-0.2125,-0.0073,-0.0073,-0.0073,-0.4855,8.5402,-1.8530,-0.1197,-0.1490,-0.0122,-0.0122,1,1,1,1,1,1,1
0.8824,approach,4,to_lo,0.04635,-0.01774,1.42958,-0.07534,0.01812,0.26646,-0.00362,0.0024,0.0122,-0.0073,-0.2125,-0.0073,-0.0073,-0.0073,-0.4855,8.5402,-1.8530,-0.1197,-0.1490,-0.0122,-0.0122,1,1,1,1,1,1,1
0.9226,approach,4,to_lo,0.04635,-0.01659,1.42920,-0.10205,0.01812,0.26646,-0.00324,-0.0024,0.0122,-0.0024,-0.2711,-0.0073,-0.0073,-0.0073,-0.5128,10.1402,-1.4017,-0.0220,-0.1441,-0.0171,-0.0122,1,1,1,1,1,1,1
0.9628,approach,4,to_lo,0.04635,-0.01659,1.42920,-0.10205,0.01812,0.26646,-0.00324,-0.0024,0.0122,-0.0024,-0.2711,-0.0073,-0.0073,-0.0073,-0.5128,10.1402,-1.4017,-0.0220,-0.1441,-0.0171,-0.0122,1,1,1,1,1,1,1
1.0023,approach,4,to_lo,0.04635,-0.01507,1.42920,-0.12341,0.01850,0.26646,-0.00362,0.0024,0.0073,-0.0073,-0.2564,-0.0073,-0.0220,-0.0220,-0.4855,10.7145,-1.1692,0.2027,-0.1490,-0.0220,-0.0122,1,1,1,1,1,1,1
1.0424,approach,4,to_lo,0.04635,-0.01507,1.42920,-0.12341,0.01850,0.26646,-0.00362,0.0024,0.0073,-0.0073,-0.2564,-0.0073,-0.0220,-0.0220,-0.4855,10.7145,-1.1692,0.2027,-0.1490,-0.0220,-0.0122,1,1,1,1,1,1,1
1.0823,approach,4,to_lo,0.04635,-0.01507,1.42920,-0.12341,0.01850,0.26646,-0.00362,0.0024,0.0073,-0.0073,-0.2564,-0.0073,-0.0220,-0.0220,-0.4855,10.7145,-1.1692,0.2027,-0.1490,-0.0220,-0.0122,1,1,1,1,1,1,1
1.1224,approach,4,to_lo,0.04635,-0.01354,1.42882,-0.14820,0.01812,0.26646,-0.00362,-0.0024,0.0073,-0.0073,-0.1831,-0.0073,-0.0073,-0.0073,-0.4855,11.6855,-0.8821,0.2466,-0.1490,-0.0220,-0.0122,1,1,1,1,1,1,1
1.1623,approach,4,to_lo,0.04635,-0.01354,1.42882,-0.14820,0.01812,0.26646,-0.00362,-0.0024,0.0073,-0.0073,-0.1831,-0.0073,-0.0073,-0.0073,-0.4855,11.6855,-0.8821,0.2466,-0.1490,-0.0220,-0.0122,1,1,1,1,1,1,1
1.2023,approach,4,to_lo,0.04635,-0.01316,1.42882,-0.16156,0.01812,0.26646,-0.00324,-0.0024,0.0024,-0.0024,-0.2418,-0.0220,-0.0220,-0.0073,-0.4855,12.7658,-0.9778,0.0855,-0.1538,-0.0220,-0.0122,1,1,1,1,1,1,1
1.2429,approach,4,to_lo,0.04635,-0.01316,1.42882,-0.16156,0.01812,0.26646,-0.00324,-0.0024,0.0024,-0.0024,-0.2418,-0.0220,-0.0220,-0.0073,-0.4855,12.7658,-0.9778,0.0855,-0.1538,-0.0220,-0.0122,1,1,1,1,1,1,1
1.2829,approach,4,to_lo,0.04635,-0.01316,1.42882,-0.16156,0.01812,0.26646,-0.00324,-0.0024,0.0024,-0.0024,-0.2418,-0.0220,-0.0220,-0.0073,-0.4855,12.7658,-0.9778,0.0855,-0.1538,-0.0220,-0.0122,1,1,1,1,1,1,1
1.3224,approach,4,to_lo,0.04635,-0.01125,1.42882,-0.18826,0.01812,0.26646,-0.00324,-0.0073,0.0024,-0.0073,-0.3297,-0.0073,-0.0073,-0.0220,-0.4855,12.9983,-0.9778,0.2613,-0.1441,-0.0269,-0.0122,1,1,1,1,1,1,1
1.3632,approach,4,to_lo,0.04635,-0.01125,1.42882,-0.18826,0.01812,0.26646,-0.00324,-0.0073,0.0024,-0.0073,-0.3297,-0.0073,-0.0073,-0.0220,-0.4855,12.9983,-0.9778,0.2613,-0.1441,-0.0269,-0.0122,1,1,1,1,1,1,1
1.4026,approach,4,to_lo,0.04597,-0.01125,1.42882,-0.20466,0.01812,0.26646,-0.00362,0.0024,0.0073,-0.0024,-0.1538,-0.0220,-0.0073,-0.0073,-0.4718,13.5179,-0.8274,0.2613,-0.1490,-0.0269,-0.0073,1,1,1,1,1,1,1
1.4429,approach,4,to_lo,0.04597,-0.01125,1.42882,-0.20466,0.01812,0.26646,-0.00362,0.0024,0.0073,-0.0024,-0.1538,-0.0220,-0.0073,-0.0073,-0.4718,13.5179,-0.8274,0.2613,-0.1490,-0.0269,-0.0073,1,1,1,1,1,1,1
1.4824,approach,4,to_lo,0.04597,-0.01125,1.42882,-0.20466,0.01812,0.26646,-0.00362,0.0024,0.0073,-0.0024,-0.1538,-0.0220,-0.0073,-0.0073,-0.4718,13.5179,-0.8274,0.2613,-0.1490,-0.0269,-0.0073,1,1,1,1,1,1,1
1.5226,approach,4,to_lo,0.04635,-0.00935,1.42882,-0.22755,0.01812,0.26646,-0.00324,0.0024,0.0122,-0.0024,-0.1538,-0.0220,-0.0073,-0.0073,-0.4855,14.1744,-0.8000,0.2173,-0.1490,-0.0220,-0.0122,1,1,1,1,1,1,1
1.5625,approach,4,to_lo,0.04635,-0.00935,1.42882,-0.22755,0.01812,0.26646,-0.00324,0.0024,0.0122,-0.0024,-0.1538,-0.0220,-0.0073,-0.0073,-0.4855,14.1744,-0.8000,0.2173,-0.1490,-0.0220,-0.0122,1,1,1,1,1,1,1
1.6025,approach,4,to_lo,0.04635,-0.00896,1.42882,-0.24739,0.01812,0.26646,-0.00324,-0.0024,0.0024,-0.0024,-0.1978,-0.0073,-0.0073,-0.0073,-0.4991,14.9675,-0.7590,0.5006,-0.1490,-0.0220,-0.0073,1,1,1,1,1,1,1
1.6422,approach,4,to_lo,0.04635,-0.00896,1.42882,-0.24739,0.01812,0.26646,-0.00324,-0.0024,0.0024,-0.0024,-0.1978,-0.0073,-0.0073,-0.0073,-0.4991,14.9675,-0.7590,0.5006,-0.1490,-0.0220,-0.0073,1,1,1,1,1,1,1
1.6823,approach,4,to_lo,0.04635,-0.00896,1.42882,-0.24739,0.01812,0.26646,-0.00324,-0.0024,0.0024,-0.0024,-0.1978,-0.0073,-0.0073,-0.0073,-0.4991,14.9675,-0.7590,0.5006,-0.1490,-0.0220,-0.0073,1,1,1,1,1,1,1
1.7225,approach,4,to_lo,0.04597,-0.00744,1.42882,-0.27180,0.01812,0.26646,-0.00362,-0.0024,-0.0024,-0.0024,-0.2564,-0.0073,0.0073,-0.0073,-0.4444,14.7214,-0.7043,0.5543,-0.1392,-0.0269,-0.0122,1,1,1,1,1,1,1
1.7628,approach,4,to_lo,0.04597,-0.00744,1.42882,-0.27180,0.01812,0.26646,-0.00362,-0.0024,-0.0024,-0.0024,-0.2564,-0.0073,0.0073,-0.0073,-0.4444,14.7214,-0.7043,0.5543,-0.1392,-0.0269,-0.0122,1,1,1,1,1,1,1
1.8023,approach,4,to_lo,0.04597,-0.00706,1.42882,-0.28630,0.01812,0.26646,-0.00324,-0.0024,0.0073,-0.0024,-0.2418,-0.0073,-0.0073,0.0073,-0.4308,15.0496,-0.7179,0.4127,-0.1392,-0.0269,-0.0073,1,1,1,1,1,1,1
1.8425,approach,4,to_lo,0.04597,-0.00706,1.42882,-0.28630,0.01812,0.26646,-0.00324,-0.0024,0.0073,-0.0024,-0.2418,-0.0073,-0.0073,0.0073,-0.4308,15.0496,-0.7179,0.4127,-0.1392,-0.0269,-0.0073,1,1,1,1,1,1,1
1.8826,approach,4,to_lo,0.04597,-0.00706,1.42882,-0.28630,0.01812,0.26646,-0.00324,-0.0024,0.0073,-0.0024,-0.2418,-0.0073,-0.0073,0.0073,-0.4308,15.0496,-0.7179,0.4127,-0.1392,-0.0269,-0.0073,1,1,1,1,1,1,1
1.9223,approach,4,to_lo,0.04635,-0.00553,1.42882,-0.31109,0.01812,0.26646,-0.00324,0.0024,0.0073,-0.0024,-0.1392,-0.0220,-0.0073,-0.0220,-0.4308,14.5983,-0.7179,0.4762,-0.1294,-0.0269,-0.0073,1,1,1,1,1,1,1
1.9625,approach,4,to_lo,0.04635,-0.00553,1.42882,-0.31109,0.01812,0.26646,-0.00324,0.0024,0.0073,-0.0024,-0.1392,-0.0220,-0.0073,-0.0220,-0.4308,14.5983,-0.7179,0.4762,-0.1294,-0.0269,-0.0073,1,1,1,1,1,1,1
2.0023,approach,4,to_lo,0.04597,-0.00553,1.42882,-0.33017,0.01812,0.26646,-0.00324,-0.0024,-0.0024,-0.0024,-0.1978,-0.0073,-0.0073,-0.0073,-0.4308,15.1043,-0.6632,0.7057,-0.1294,-0.0269,-0.0024,1,1,1,1,1,1,1
2.0424,approach,4,to_lo,0.04597,-0.00553,1.42882,-0.33017,0.01812,0.26646,-0.00324,-0.0024,-0.0024,-0.0024,-0.1978,-0.0073,-0.0073,-0.0073,-0.4308,15.1043,-0.6632,0.7057,-0.1294,-0.0269,-0.0024,1,1,1,1,1,1,1
2.0827,approach,4,to_lo,0.04597,-0.00553,1.42882,-0.33017,0.01812,0.26646,-0.00324,-0.0024,-0.0024,-0.0024,-0.1978,-0.0073,-0.0073,-0.0073,-0.4308,15.1043,-0.6632,0.7057,-0.1294,-0.0269,-0.0024,1,1,1,1,1,1,1
2.1223,approach,4,to_lo,0.04635,-0.00477,1.42882,-0.35496,0.01812,0.26646,-0.00362,0.0024,-0.0024,-0.0024,-0.2711,-0.0073,-0.0220,-0.0220,-0.4718,15.1043,-0.6496,0.7643,-0.1197,-0.0269,0.0024,1,1,1,1,1,1,1
2.1623,approach,4,to_lo,0.04635,-0.00477,1.42882,-0.35496,0.01812,0.26646,-0.00362,0.0024,-0.0024,-0.0024,-0.2711,-0.0073,-0.0220,-0.0220,-0.4718,15.1043,-0.6496,0.7643,-0.1197,-0.0269,0.0024,1,1,1,1,1,1,1
2.2024,approach,4,to_lo,0.04597,-0.00362,1.42882,-0.36908,0.01812,0.26646,-0.00362,0.0024,0.0024,-0.0024,-0.2857,0.0073,-0.0073,-0.0073,-0.4581,14.5709,-0.6085,0.6325,-0.1197,-0.0269,0.0024,1,1,1,1,1,1,1
2.2423,approach,4,to_lo,0.04597,-0.00362,1.42882,-0.36908,0.01812,0.26646,-0.00362,0.0024,0.0024,-0.0024,-0.2857,0.0073,-0.0073,-0.0073,-0.4581,14.5709,-0.6085,0.6325,-0.1197,-0.0269,0.0024,1,1,1,1,1,1,1
2.2824,approach,4,to_lo,0.04597,-0.00362,1.42882,-0.36908,0.01812,0.26646,-0.00362,0.0024,0.0024,-0.0024,-0.2857,0.0073,-0.0073,-0.0073,-0.4581,14.5709,-0.6085,0.6325,-0.1197,-0.0269,0.0024,1,1,1,1,1,1,1
2.3223,approach,4,to_lo,0.04597,-0.00362,1.42882,-0.39349,0.01812,0.26646,-0.00362,-0.0024,0.0024,-0.0024,-0.1978,-0.0220,0.0073,-0.0073,-0.4581,14.9265,-0.5538,0.6667,-0.1197,-0.0366,-0.0024,1,1,1,1,1,1,1
2.3624,approach,4,to_lo,0.04597,-0.00362,1.42882,-0.39349,0.01812,0.26646,-0.00362,-0.0024,0.0024,-0.0024,-0.1978,-0.0220,0.0073,-0.0073,-0.4581,14.9265,-0.5538,0.6667,-0.1197,-0.0366,-0.0024,1,1,1,1,1,1,1
2.4024,approach,4,to_lo,0.04597,-0.00362,1.42882,-0.41104,0.01812,0.26646,-0.00324,-0.0024,0.0024,0.0024,-0.1538,-0.0073,-0.0073,-0.0073,-0.4444,15.3368,-0.4991,0.7692,-0.1148,-0.0366,0.0024,1,1,1,1,1,1,1
2.4422,approach,4,to_lo,0.04597,-0.00362,1.42882,-0.41104,0.01812,0.26646,-0.00324,-0.0024,0.0024,0.0024,-0.1538,-0.0073,-0.0073,-0.0073,-0.4444,15.3368,-0.4991,0.7692,-0.1148,-0.0366,0.0024,1,1,1,1,1,1,1
2.4823,approach,4,to_lo,0.04597,-0.00362,1.42882,-0.41104,0.01812,0.26646,-0.00324,-0.0024,0.0024,0.0024,-0.1538,-0.0073,-0.0073,-0.0073,-0.4444,15.3368,-0.4991,0.7692,-0.1148,-0.0366,0.0024,1,1,1,1,1,1,1
2.5226,approach,4,to_lo,0.04635,-0.00286,1.42882,-0.43584,0.01812,0.26646,-0.00324,-0.0024,0.0024,-0.0073,-0.2271,-0.0073,0.0073,-0.0220,-0.4581,14.9949,-0.4171,0.8474,-0.1148,-0.0366,-0.0024,1,1,1,1,1,1,1
2.5625,approach,4,to_lo,0.04635,-0.00286,1.42882,-0.43584,0.01812,0.26646,-0.00324,-0.0024,0.0024,-0.0073,-0.2271,-0.0073,0.0073,-0.0220,-0.4581,14.9949,-0.4171,0.8474,-0.1148,-0.0366,-0.0024,1,1,1,1,1,1,1
2.6023,approach,4,to_lo,0.04597,-0.00210,1.42882,-0.45224,0.01812,0.26646,-0.00324,-0.0024,-0.0024,-0.0024,-0.2271,0.0073,0.0073,0.0073,-0.4581,14.6940,-0.3761,0.8962,-0.1148,-0.0366,-0.0024,1,1,1,1,1,1,1
2.6424,approach,4,to_lo,0.04597,-0.00210,1.42882,-0.45224,0.01812,0.26646,-0.00324,-0.0024,-0.0024,-0.0024,-0.2271,0.0073,0.0073,0.0073,-0.4581,14.6940,-0.3761,0.8962,-0.1148,-0.0366,-0.0024,1,1,1,1,1,1,1
2.6823,approach,4,to_lo,0.04597,-0.00210,1.42882,-0.45224,0.01812,0.26646,-0.00324,-0.0024,-0.0024,-0.0024,-0.2271,0.0073,0.0073,0.0073,-0.4581,14.6940,-0.3761,0.8962,-0.1148,-0.0366,-0.0024,1,1,1,1,1,1,1
2.7223,approach,4,to_lo,0.04597,-0.00210,1.42882,-0.47704,0.01812,0.26646,-0.00324,-0.0073,0.0024,-0.0024,-0.2418,-0.0073,-0.0073,-0.0073,-0.4581,14.7624,-0.3624,0.9548,-0.1099,-0.0366,-0.0073,1,1,1,1,1,1,1
2.7627,approach,4,to_lo,0.04597,-0.00210,1.42882,-0.47704,0.01812,0.26646,-0.00324,-0.0073,0.0024,-0.0024,-0.2418,-0.0073,-0.0073,-0.0073,-0.4581,14.7624,-0.3624,0.9548,-0.1099,-0.0366,-0.0073,1,1,1,1,1,1,1
2.8025,approach,4,to_lo,0.04635,-0.00210,1.42882,-0.49229,0.01812,0.26646,-0.00324,-0.0024,-0.0024,-0.0024,-0.1685,0.0073,-0.0073,-0.0073,-0.4718,14.9402,-0.3350,0.9060,-0.1050,-0.0366,-0.0073,1,1,1,1,1,1,1
2.8426,approach,4,to_lo,0.04635,-0.00210,1.42882,-0.49229,0.01812,0.26646,-0.00324,-0.0024,-0.0024,-0.0024,-0.1685,0.0073,-0.0073,-0.0073,-0.4718,14.9402,-0.3350,0.9060,-0.1050,-0.0366,-0.0073,1,1,1,1,1,1,1
2.8825,approach,4,to_lo,0.04635,-0.00210,1.42882,-0.49229,0.01812,0.26646,-0.00324,-0.0024,-0.0024,-0.0024,-0.1685,0.0073,-0.0073,-0.0073,-0.4718,14.9402,-0.3350,0.9060,-0.1050,-0.0366,-0.0073,1,1,1,1,1,1,1
2.9223,approach,4,to_lo,0.04597,-0.00172,1.42882,-0.51671,0.01812,0.26646,-0.00324,-0.0073,0.0024,-0.0024,-0.1538,-0.0073,-0.0073,0.0073,-0.5128,14.9949,-0.2803,0.9060,-0.0952,-0.0415,-0.0073,1,1,1,1,1,1,1
2.9624,approach,4,to_lo,0.04597,-0.00172,1.42882,-0.51671,0.01812,0.26646,-0.00324,-0.0073,0.0024,-0.0024,-0.1538,-0.0073,-0.0073,0.0073,-0.5128,14.9949,-0.2803,0.9060,-0.0952,-0.0415,-0.0073,1,1,1,1,1,1,1
3.0025,approach,4,to_lo,0.04597,-0.00172,1.42882,-0.53502,0.01812,0.26646,-0.00324,-0.0024,-0.0024,-0.0024,-0.1538,-0.0073,0.0073,0.0073,-0.4991,14.8718,-0.2667,1.1355,-0.0952,-0.0415,-0.0073,1,1,1,1,1,1,1
3.0421,approach,4,to_lo,0.04597,-0.00172,1.42882,-0.53502,0.01812,0.26646,-0.00324,-0.0024,-0.0024,-0.0024,-0.1538,-0.0073,0.0073,0.0073,-0.4991,14.8718,-0.2667,1.1355,-0.0952,-0.0415,-0.0073,1,1,1,1,1,1,1
3.0824,approach,4,to_lo,0.04597,-0.00172,1.42882,-0.53502,0.01812,0.26646,-0.00324,-0.0024,-0.0024,-0.0024,-0.1538,-0.0073,0.0073,0.0073,-0.4991,14.8718,-0.2667,1.1355,-0.0952,-0.0415,-0.0073,1,1,1,1,1,1,1
3.1225,approach,4,to_lo,0.04597,-0.00057,1.42882,-0.55982,0.01812,0.26646,-0.00362,0.0024,0.0024,-0.0024,-0.1831,-0.0073,-0.0073,-0.0220,-0.4581,13.8598,-0.2120,1.1697,-0.0952,-0.0366,-0.0073,1,1,1,1,1,1,1
3.1624,approach,4,to_lo,0.04597,-0.00057,1.42882,-0.55982,0.01812,0.26646,-0.00362,0.0024,0.0024,-0.0024,-0.1831,-0.0073,-0.0073,-0.0220,-0.4581,13.8598,-0.2120,1.1697,-0.0952,-0.0366,-0.0073,1,1,1,1,1,1,1
3.2024,approach,4,to_lo,0.04597,-0.00057,1.42882,-0.57431,0.01812,0.26646,-0.00324,0.0024,-0.0024,-0.0024,-0.2271,-0.0073,-0.0220,-0.0220,-0.4581,13.7915,-0.1846,1.0672,-0.0904,-0.0415,-0.0122,1,1,1,1,1,1,1
3.2423,approach,4,to_lo,0.04597,-0.00057,1.42882,-0.57431,0.01812,0.26646,-0.00324,0.0024,-0.0024,-0.0024,-0.2271,-0.0073,-0.0220,-0.0220,-0.4581,13.7915,-0.1846,1.0672,-0.0904,-0.0415,-0.0122,1,1,1,1,1,1,1
3.2822,approach,4,to_lo,0.04597,-0.00057,1.42882,-0.57431,0.01812,0.26646,-0.00324,0.0024,-0.0024,-0.0024,-0.2271,-0.0073,-0.0220,-0.0220,-0.4581,13.7915,-0.1846,1.0672,-0.0904,-0.0415,-0.0122,1,1,1,1,1,1,1
3.3224,approach,4,to_lo,0.04597,-0.00019,1.42844,-0.59911,0.01812,0.26646,-0.00362,-0.0024,0.0024,-0.0024,-0.1831,-0.0073,-0.0073,-0.0073,-0.4308,13.7094,-0.1299,1.1160,-0.0952,-0.0415,-0.0073,1,1,1,1,1,1,1
3.3624,approach,4,to_lo,0.04597,-0.00019,1.42844,-0.59911,0.01812,0.26646,-0.00362,-0.0024,0.0024,-0.0024,-0.1831,-0.0073,-0.0073,-0.0073,-0.4308,13.7094,-0.1299,1.1160,-0.0952,-0.0415,-0.0073,1,1,1,1,1,1,1
3.4025,approach,4,to_lo,0.04597,-0.00019,1.42844,-0.61742,0.01812,0.26646,-0.00324,-0.0024,0.0024,-0.0122,-0.1831,-0.0220,0.0073,-0.0220,-0.4308,13.6000,0.1162,1.3211,-0.0904,-0.0464,-0.0073,1,1,1,1,1,1,1
3.4424,approach,4,to_lo,0.04597,-0.00019,1.42844,-0.61742,0.01812,0.26646,-0.00324,-0.0024,0.0024,-0.0122,-0.1831,-0.0220,0.0073,-0.0220,-0.4308,13.6000,0.1162,1.3211,-0.0904,-0.0464,-0.0073,1,1,1,1,1,1,1
3.4826,approach,4,to_lo,0.04597,-0.00019,1.42844,-0.61742,0.01812,0.26646,-0.00324,-0.0024,0.0024,-0.0122,-0.1831,-0.0220,0.0073,-0.0220,-0.4308,13.6000,0.1162,1.3211,-0.0904,-0.0464,-0.0073,1,1,1,1,1,1,1
3.5226,approach,4,to_lo,0.04597,0.00019,1.42729,-0.64527,0.01812,0.26646,-0.00324,-0.0024,0.0024,-0.0122,-0.2564,-0.0073,-0.0073,-0.0073,-0.4034,13.0256,1.0598,1.6190,-0.0855,-0.0513,-0.0024,1,1,1,1,1,1,1
3.5624,approach,4,to_lo,0.04597,0.00019,1.42729,-0.64527,0.01812,0.26646,-0.00324,-0.0024,0.0024,-0.0122,-0.2564,-0.0073,-0.0073,-0.0073,-0.4034,13.0256,1.0598,1.6190,-0.0855,-0.0513,-0.0024,1,1,1,1,1,1,1
3.6024,approach,4,to_lo,0.04597,0.00019,1.42729,-0.65900,0.01812,0.26646,-0.00324,-0.0024,-0.0024,0.0073,-0.2125,0.0073,0.0073,0.0073,-0.4171,12.9573,1.3607,1.4042,-0.0904,-0.0464,-0.0073,1,1,1,1,1,1,1
3.6424,approach,4,to_lo,0.04597,0.00019,1.42729,-0.65900,0.01812,0.26646,-0.00324,-0.0024,-0.0024,0.0073,-0.2125,0.0073,0.0073,0.0073,-0.4171,12.9573,1.3607,1.4042,-0.0904,-0.0464,-0.0073,1,1,1,1,1,1,1
3.6824,approach,4,to_lo,0.04597,0.00019,1.42729,-0.65900,0.01812,0.26646,-0.00324,-0.0024,-0.0024,0.0073,-0.2125,0.0073,0.0073,0.0073,-0.4171,12.9573,1.3607,1.4042,-0.0904,-0.0464,-0.0073,1,1,1,1,1,1,1
