t_s,phase,swept_joint,direction,q1,q2,q3,q4,q5,q6,q7,v1,v2,v3,v4,v5,v6,v7,tau1,tau2,tau3,tau4,tau5,tau6,tau7,st1,st2,st3,st4,st5,st6,st7
0.4424,approach,2,to_lo,0.07191,0.03758,1.73896,-0.30461,-0.13218,0.60178,-0.00362,0.0024,0.1197,-0.0024,0.0073,-0.0073,-0.0220,0.0073,-0.1026,14.2838,-3.4940,0.1441,-0.0415,-0.0122,-0.0122,1,1,1,1,1,1,1
0.4825,approach,2,to_lo,0.07191,0.03758,1.73896,-0.30461,-0.13218,0.60178,-0.00362,0.0024,0.1197,-0.0024,0.0073,-0.0073,-0.0220,0.0073,-0.1026,14.2838,-3.4940,0.1441,-0.0415,-0.0122,-0.0122,1,1,1,1,1,1,1
0.5225,approach,2,to_lo,0.07191,0.04826,1.73896,-0.30385,-0.13218,0.60216,-0.00362,-0.0073,0.0855,-0.0073,-0.0073,0.0073,-0.0073,-0.0073,-0.1162,16.7590,-3.6444,0.1392,-0.0464,-0.0171,-0.0073,1,1,1,1,1,1,1
0.5623,approach,2,to_lo,0.07191,0.04826,1.73896,-0.30385,-0.13218,0.60216,-0.00362,-0.0073,0.0855,-0.0073,-0.0073,0.0073,-0.0073,-0.0073,-0.1162,16.7590,-3.6444,0.1392,-0.0464,-0.0171,-0.0073,1,1,1,1,1,1,1
0.6024,approach,2,to_lo,0.07191,0.05512,1.73857,-0.30385,-0.13256,0.60178,-0.00362,-0.0024,0.0806,-0.0024,0.0220,0.0073,-0.0220,-0.0073,-0.1299,17.4838,-3.5897,0.1538,-0.0513,-0.0171,-0.0122,1,1,1,1,1,1,1
0.6424,approach,2,to_lo,0.07191,0.05512,1.73857,-0.30385,-0.13256,0.60178,-0.00362,-0.0024,0.0806,-0.0024,0.0220,0.0073,-0.0220,-0.0073,-0.1299,17.4838,-3.5897,0.1538,-0.0513,-0.0171,-0.0122,1,1,1,1,1,1,1
0.6823,approach,2,to_lo,0.07191,0.05512,1.73857,-0.30385,-0.13256,0.60178,-0.00362,-0.0024,0.0806,-0.0024,0.0220,0.0073,-0.0220,-0.0073,-0.1299,17.4838,-3.5897,0.1538,-0.0513,-0.0171,-0.0122,1,1,1,1,1,1,1
0.7222,approach,2,to_lo,0.07191,0.06504,1.73819,-0.30385,-0.13256,0.60216,-0.00362,-0.0024,0.0806,-0.0073,-0.0366,-0.0073,-0.0073,-0.0073,-0.1573,17.2786,-3.5350,0.1343,-0.0513,-0.0171,-0.0122,1,1,1,1,1,1,1
0.7625,approach,2,to_lo,0.07191,0.06504,1.73819,-0.30385,-0.13256,0.60216,-0.00362,-0.0024,0.0806,-0.0073,-0.0366,-0.0073,-0.0073,-0.0073,-0.1573,17.2786,-3.5350,0.1343,-0.0513,-0.0171,-0.0122,1,1,1,1,1,1,1
0.8024,approach,2,to_lo,0.07191,0.07076,1.73819,-0.30385,-0.13218,0.60216,-0.00362,-0.0073,0.1099,-0.0024,0.0073,-0.0073,0.0073,-0.0073,-0.1573,17.0188,-3.5214,0.1294,-0.0611,-0.0171,-0.0122,1,1,1,1,1,1,1
0.8426,approach,2,to_lo,0.07191,0.07076,1.73819,-0.30385,-0.13218,0.60216,-0.00362,-0.0073,0.1099,-0.0024,0.0073,-0.0073,0.0073,-0.0073,-0.1573,17.0188,-3.5214,0.1294,-0.0611,-0.0171,-0.0122,1,1,1,1,1,1,1
0.8824,approach,2,to_lo,0.07191,0.07076,1.73819,-0.30385,-0.13218,0.60216,-0.00362,-0.0073,0.1099,-0.0024,0.0073,-0.0073,0.0073,-0.0073,-0.1573,17.0188,-3.5214,0.1294,-0.0611,-0.0171,-0.0122,1,1,1,1,1,1,1
0.9224,approach,2,to_lo,0.07191,0.07877,1.73743,-0.30423,-0.13256,0.60178,-0.00362,-0.0024,0.0366,-0.0024,-0.0513,-0.0220,0.0073,-0.0220,-0.1983,16.4855,-3.0154,0.1587,-0.0757,-0.0122,-0.0122,1,1,1,1,1,1,1
0.9626,approach,2,to_lo,0.07191,0.07877,1.73743,-0.30423,-0.13256,0.60178,-0.00362,-0.0024,0.0366,-0.0024,-0.0513,-0.0220,0.0073,-0.0220,-0.1983,16.4855,-3.0154,0.1587,-0.0757,-0.0122,-0.0122,1,1,1,1,1,1,1
1.0024,approach,2,to_lo,0.07191,0.08259,1.73743,-0.30461,-0.13256,0.60178,-0.00362,-0.0073,0.0269,-0.0024,0.0220,-0.0073,-0.0073,0.0073,-0.2120,16.9504,-2.9060,0.2173,-0.0806,-0.0171,-0.0171,1,1,1,1,1,1,1
1.0423,approach,2,to_lo,0.07191,0.08259,1.73743,-0.30461,-0.13256,0.60178,-0.00362,-0.0073,0.0269,-0.0024,0.0220,-0.0073,-0.0073,0.0073,-0.2120,16.9504,-2.9060,0.2173,-0.0806,-0.0171,-0.0171,1,1,1,1,1,1,1
1.0825,approach,2,to_lo,0.07191,0.08259,1.73743,-0.30461,-0.13256,0.60178,-0.00362,-0.0073,0.0269,-0.0024,0.0220,-0.0073,-0.0073,0.0073,-0.2120,16.9504,-2.9060,0.2173,-0.0806,-0.0171,-0.0171,1,1,1,1,1,1,1
1.1227,approach,2,to_lo,0.07191,0.08755,1.73743,-0.30308,-0.13256,0.60178,-0.00362,-0.0024,0.0562,-0.0024,0.0073,-0.0073,-0.0220,0.0073,-0.2530,17.6615,-2.9880,0.1441,-0.0855,-0.0122,-0.0122,1,1,1,1,1,1,1
1.1625,approach,2,to_lo,0.07191,0.08755,1.73743,-0.30308,-0.13256,0.60178,-0.00362,-0.0024,0.0562,-0.0024,0.0073,-0.0073,-0.0220,0.0073,-0.2530,17.6615,-2.9880,0.1441,-0.0855,-0.0122,-0.0122,1,1,1,1,1,1,1
1.2024,approach,2,to_lo,0.07191,0.09174,1.73743,-0.30346,-0.13256,0.60216,-0.00362,-0.0024,0.0659,-0.0024,-0.0073,0.0073,-0.0220,-0.0073,-0.2803,16.9231,-3.0838,0.1441,-0.0855,-0.0122,-0.0122,1,1,1,1,1,1,1
1.2426,approach,2,to_lo,0.07191,0.09174,1.73743,-0.30346,-0.13256,0.60216,-0.00362,-0.0024,0.0659,-0.0024,-0.0073,0.0073,-0.0220,-0.0073,-0.2803,16.9231,-3.0838,0.1441,-0.0855,-0.0122,-0.0122,1,1,1,1,1,1,1
1.2825,approach,2,to_lo,0.07191,0.09174,1.73743,-0.30346,-0.13256,0.60216,-0.00362,-0.0024,0.0659,-0.0024,-0.0073,0.0073,-0.0220,-0.0073,-0.2803,16.9231,-3.0838,0.1441,-0.0855,-0.0122,-0.0122,1,1,1,1,1,1,1
1.3223,approach,2,to_lo,0.07191,0.09556,1.73743,-0.30385,-0.13256,0.60216,-0.00362,-0.0073,0.0122,-0.0073,-0.0366,-0.0073,-0.0220,-0.0073,-0.3350,17.3333,-3.1795,0.1587,-0.0904,-0.0171,-0.0171,1,1,1,1,1,1,1
1.3625,approach,2,to_lo,0.07191,0.09556,1.73743,-0.30385,-0.13256,0.60216,-0.00362,-0.0073,0.0122,-0.0073,-0.0366,-0.0073,-0.0220,-0.0073,-0.3350,17.3333,-3.1795,0.1587,-0.0904,-0.0171,-0.0171,1,1,1,1,1,1,1
1.4026,approach,2,to_lo,0.07191,0.09747,1.73743,-0.30308,-0.13256,0.60216,-0.00362,-0.0073,0.0122,-0.0024,0.0220,-0.0073,0.0073,-0.0073,-0.3624,18.1538,-3.2479,0.1197,-0.0952,-0.0171,-0.0220,1,1,1,1,1,1,1
1.4426,approach,2,to_lo,0.07191,0.09747,1.73743,-0.30308,-0.13256,0.60216,-0.00362,-0.0073,0.0122,-0.0024,0.0220,-0.0073,0.0073,-0.0073,-0.3624,18.1538,-3.2479,0.1197,-0.0952,-0.0171,-0.0220,1,1,1,1,1,1,1
1.4824,approach,2,to_lo,0.07191,0.09747,1.73743,-0.30308,-0.13256,0.60216,-0.00362,-0.0073,0.0122,-0.0024,0.0220,-0.0073,0.0073,-0.0073,-0.3624,18.1538,-3.2479,0.1197,-0.0952,-0.0171,-0.0220,1,1,1,1,1,1,1
1.5223,approach,2,to_lo,0.07191,0.10090,1.73743,-0.30385,-0.13256,0.60178,-0.00362,-0.0073,0.0317,-0.0024,-0.0366,-0.0073,-0.0220,-0.0073,-0.4171,17.7983,-3.2752,0.1636,-0.1001,-0.0220,-0.0220,1,1,1,1,1,1,1
2.0253,sweep,2,+up,0.07191,0.10243,1.73743,-0.30423,-0.13256,0.60216,-0.00362,0.0024,0.0464,-0.0073,-0.0220,-0.0073,-0.0073,0.0073,-0.4444,17.2923,-3.3026,0.1636,-0.1001,-0.0220,-0.0220,1,1,1,1,1,1,1
2.0652,sweep,2,+up,0.07191,0.10243,1.73743,-0.30423,-0.13256,0.60216,-0.00362,0.0024,0.0464,-0.0073,-0.0220,-0.0073,-0.0073,0.0073,-0.4444,17.2923,-3.3026,0.1636,-0.1001,-0.0220,-0.0220,1,1,1,1,1,1,1
2.1052,sweep,2,+up,0.07191,0.11654,1.73705,-0.30346,-0.13256,0.60216,-0.00362,-0.0024,0.1587,-0.0024,0.0513,-0.0073,-0.0073,-0.0073,-0.5675,19.3436,-3.3162,0.1685,-0.1148,-0.0317,-0.0220,1,1,1,1,1,1,1
2.1452,sweep,2,+up,0.07191,0.11654,1.73705,-0.30346,-0.13256,0.60216,-0.00362,-0.0024,0.1587,-0.0024,0.0513,-0.0073,-0.0073,-0.0073,-0.5675,19.3436,-3.3162,0.1685,-0.1148,-0.0317,-0.0220,1,1,1,1,1,1,1
2.1852,sweep,2,+up,0.07191,0.11654,1.73705,-0.30346,-0.13256,0.60216,-0.00362,-0.0024,0.1587,-0.0024,0.0513,-0.0073,-0.0073,-0.0073,-0.5675,19.3436,-3.3162,0.1685,-0.1148,-0.0317,-0.0220,1,1,1,1,1,1,1
2.2251,sweep,2,+up,0.07191,0.14286,1.73705,-0.30194,-0.13256,0.60178,-0.00362,-0.0024,0.2173,0.0024,0.0073,-0.0073,0.0073,-0.0073,-0.6085,16.1983,-3.3983,0.0415,-0.1099,-0.0317,-0.0220,1,1,1,1,1,1,1
2.2649,sweep,2,+up,0.07191,0.14286,1.73705,-0.30194,-0.13256,0.60178,-0.00362,-0.0024,0.2173,0.0024,0.0073,-0.0073,0.0073,-0.0073,-0.6085,16.1983,-3.3983,0.0415,-0.1099,-0.0317,-0.0220,1,1,1,1,1,1,1
2.3049,sweep,2,+up,0.07191,0.15850,1.73705,-0.30575,-0.13294,0.60178,-0.00362,-0.0024,0.1929,-0.0073,-0.3297,-0.0220,-0.0073,-0.0073,-0.6359,16.3897,-3.2615,0.2369,-0.1050,-0.0269,-0.0171,1,1,1,1,1,1,1
2.3451,sweep,2,+up,0.07191,0.15850,1.73705,-0.30575,-0.13294,0.60178,-0.00362,-0.0024,0.1929,-0.0073,-0.3297,-0.0220,-0.0073,-0.0073,-0.6359,16.3897,-3.2615,0.2369,-0.1050,-0.0269,-0.0171,1,1,1,1,1,1,1
2.3851,sweep,2,+up,0.07191,0.15850,1.73705,-0.30575,-0.13294,0.60178,-0.00362,-0.0024,0.1929,-0.0073,-0.3297,-0.0220,-0.0073,-0.0073,-0.6359,16.3897,-3.2615,0.2369,-0.1050,-0.0269,-0.0171,1,1,1,1,1,1,1
2.4251,sweep,2,+up,0.07191,0.18368,1.73590,-0.30613,-0.13294,0.60216,-0.00362,-0.0024,0.1978,-0.0171,-0.0366,-0.0220,-0.0220,0.0073,-0.6359,14.9949,-1.8803,0.4029,-0.1099,-0.0269,-0.0220,1,1,1,1,1,1,1
2.4650,sweep,2,+up,0.07191,0.18368,1.73590,-0.30613,-0.13294,0.60216,-0.00362,-0.0024,0.1978,-0.0171,-0.0366,-0.0220,-0.0220,0.0073,-0.6359,14.9949,-1.8803,0.4029,-0.1099,-0.0269,-0.0220,1,1,1,1,1,1,1
2.5052,sweep,2,+up,0.07191,0.19894,1.73590,-0.30461,-0.13256,0.60216,-0.00362,0.0024,0.1685,-0.0024,0.0220,-0.0073,-0.0073,-0.0073,-0.6632,15.9795,-1.4838,0.3980,-0.1148,-0.0269,-0.0220,1,1,1,1,1,1,1
2.5451,sweep,2,+up,0.07191,0.19894,1.73590,-0.30461,-0.13256,0.60216,-0.00362,0.0024,0.1685,-0.0024,0.0220,-0.0073,-0.0073,-0.0073,-0.6632,15.9795,-1.4838,0.3980,-0.1148,-0.0269,-0.0220,1,1,1,1,1,1,1
2.5850,sweep,2,+up,0.07191,0.19894,1.73590,-0.30461,-0.13256,0.60216,-0.00362,0.0024,0.1685,-0.0024,0.0220,-0.0073,-0.0073,-0.0073,-0.6632,15.9795,-1.4838,0.3980,-0.1148,-0.0269,-0.0220,1,1,1,1,1,1,1
2.6249,sweep,2,+up,0.07191,0.22297,1.73590,-0.30461,-0.13256,0.60216,-0.00362,-0.0024,0.2271,-0.0024,-0.0073,-0.0220,-0.0220,-0.0220,-0.6769,15.6239,-1.4838,0.4176,-0.1197,-0.0317,-0.0220,1,1,1,1,1,1,1
2.6651,sweep,2,+up,0.07191,0.22297,1.73590,-0.30461,-0.13256,0.60216,-0.00362,-0.0024,0.2271,-0.0024,-0.0073,-0.0220,-0.0220,-0.0220,-0.6769,15.6239,-1.4838,0.4176,-0.1197,-0.0317,-0.0220,1,1,1,1,1,1,1
2.7053,sweep,2,+up,0.07191,0.24014,1.73590,-0.30537,-0.13294,0.60216,-0.00362,-0.0024,0.2076,-0.0024,-0.0220,-0.0073,-0.0073,-0.0073,-0.6496,14.5436,-1.2923,0.5153,-0.1148,-0.0317,-0.0269,1,1,1,1,1,1,1
2.7452,sweep,2,+up,0.07191,0.24014,1.73590,-0.30537,-0.13294,0.60216,-0.00362,-0.0024,0.2076,-0.0024,-0.0220,-0.0073,-0.0073,-0.0073,-0.6496,14.5436,-1.2923,0.5153,-0.1148,-0.0317,-0.0269,1,1,1,1,1,1,1
2.7853,sweep,2,+up,0.07191,0.24014,1.73590,-0.30537,-0.13294,0.60216,-0.00362,-0.0024,0.2076,-0.0024,-0.0220,-0.0073,-0.0073,-0.0073,-0.6496,14.5436,-1.2923,0.5153,-0.1148,-0.0317,-0.0269,1,1,1,1,1,1,1
2.8249,sweep,2,+up,0.07191,0.26379,1.73590,-0.30461,-0.13256,0.60216,-0.00362,-0.0024,0.2125,-0.0024,0.0220,-0.0220,-0.0220,-0.0073,-0.7179,14.8171,-1.1009,0.5348,-0.1245,-0.0269,-0.0269,1,1,1,1,1,1,1
2.8649,sweep,2,+up,0.07191,0.26379,1.73590,-0.30461,-0.13256,0.60216,-0.00362,-0.0024,0.2125,-0.0024,0.0220,-0.0220,-0.0220,-0.0073,-0.7179,14.8171,-1.1009,0.5348,-0.1245,-0.0269,-0.0269,1,1,1,1,1,1,1
2.9050,sweep,2,+up,0.07191,0.27981,1.73590,-0.30423,-0.13294,0.60216,-0.00362,-0.0024,0.1783,-0.0024,-0.0073,-0.0220,0.0073,-0.0073,-0.7316,14.8855,-0.9778,0.5543,-0.1245,-0.0269,-0.0269,1,1,1,1,1,1,1
2.9451,sweep,2,+up,0.07191,0.27981,1.73590,-0.30423,-0.13294,0.60216,-0.00362,-0.0024,0.1783,-0.0024,-0.0073,-0.0220,0.0073,-0.0073,-0.7316,14.8855,-0.9778,0.5543,-0.1245,-0.0269,-0.0269,1,1,1,1,1,1,1
2.9848,sweep,2,+up,0.07191,0.27981,1.73590,-0.30423,-0.13294,0.60216,-0.00362,-0.0024,0.1783,-0.0024,-0.0073,-0.0220,0.0073,-0.0073,-0.7316,14.8855,-0.9778,0.5543,-0.1245,-0.0269,-0.0269,1,1,1,1,1,1,1
3.0249,sweep,2,+up,0.07191,0.30461,1.73590,-0.30461,-0.13294,0.60216,-0.00401,-0.0024,0.2027,0.0024,-0.0073,-0.0220,-0.0073,-0.0073,-0.7179,13.6000,-0.7453,0.6374,-0.1245,-0.0317,-0.0317,1,1,1,1,1,1,1
3.0648,sweep,2,+up,0.07191,0.30461,1.73590,-0.30461,-0.13294,0.60216,-0.00401,-0.0024,0.2027,0.0024,-0.0073,-0.0220,-0.0073,-0.0073,-0.7179,13.6000,-0.7453,0.6374,-0.1245,-0.0317,-0.0317,1,1,1,1,1,1,1
3.1052,sweep,2,+up,0.07191,0.32063,1.73590,-0.30499,-0.13256,0.60216,-0.00362,-0.0024,0.2125,0.0024,-0.0073,0.0073,-0.0073,0.0073,-0.7453,13.6684,-0.6085,0.6911,-0.1245,-0.0269,-0.0269,1,1,1,1,1,1,1
3.1449,sweep,2,+up,0.07191,0.32063,1.73590,-0.30499,-0.13256,0.60216,-0.00362,-0.0024,0.2125,0.0024,-0.0073,0.0073,-0.0073,0.0073,-0.7453,13.6684,-0.6085,0.6911,-0.1245,-0.0269,-0.0269,1,1,1,1,1,1,1
3.1851,sweep,2,+up,0.07191,0.32063,1.73590,-0.30499,-0.13256,0.60216,-0.00362,-0.0024,0.2125,0.0024,-0.0073,0.0073,-0.0073,0.0073,-0.7453,13.6684,-0.6085,0.6911,-0.1245,-0.0269,-0.0269,1,1,1,1,1,1,1
3.2253,sweep,2,+up,0.07191,0.34505,1.73590,-0.30461,-0.13256,0.60216,-0.00362,-0.0024,0.1832,-0.0024,-0.0073,-0.0073,-0.0073,-0.0073,-0.7453,13.2581,-0.4444,0.7253,-0.1245,-0.0269,-0.0317,1,1,1,1,1,1,1
3.2654,sweep,2,+up,0.07191,0.34505,1.73590,-0.30461,-0.13256,0.60216,-0.00362,-0.0024,0.1832,-0.0024,-0.0073,-0.0073,-0.0073,-0.0073,-0.7453,13.2581,-0.4444,0.7253,-0.1245,-0.0269,-0.0317,1,1,1,1,1,1,1
3.3052,sweep,2,+up,0.07191,0.36107,1.73590,-0.30461,-0.13256,0.60216,-0.00362,0.0024,0.1929,-0.0024,0.0073,-0.0073,0.0073,-0.0073,-0.7726,13.2444,-0.2803,0.7595,-0.1294,-0.0269,-0.0317,1,1,1,1,1,1,1
3.3449,sweep,2,+up,0.07191,0.36107,1.73590,-0.30461,-0.13256,0.60216,-0.00362,0.0024,0.1929,-0.0024,0.0073,-0.0073,0.0073,-0.0073,-0.7726,13.2444,-0.2803,0.7595,-0.1294,-0.0269,-0.0317,1,1,1,1,1,1,1
3.3850,sweep,2,+up,0.07191,0.36107,1.73590,-0.30461,-0.13256,0.60216,-0.00362,0.0024,0.1929,-0.0024,0.0073,-0.0073,0.0073,-0.0073,-0.7726,13.2444,-0.2803,0.7595,-0.1294,-0.0269,-0.0317,1,1,1,1,1,1,1
3.4252,sweep,2,+up,0.07191,0.38510,1.73590,-0.30461,-0.13294,0.60216,-0.00401,-0.0073,0.2027,-0.0073,-0.0220,-0.0073,-0.0073,-0.0220,-0.7863,12.9573,-0.1846,0.8083,-0.1245,-0.0317,-0.0317,1,1,1,1,1,1,1
3.4651,sweep,2,+up,0.07191,0.38510,1.73590,-0.30461,-0.13294,0.60216,-0.00401,-0.0073,0.2027,-0.0073,-0.0220,-0.0073,-0.0073,-0.0220,-0.7863,12.9573,-0.1846,0.8083,-0.1245,-0.0317,-0.0317,1,1,1,1,1,1,1
3.5054,sweep,2,+up,0.07191,0.40150,1.73552,-0.30461,-0.13256,0.60216,-0.00362,-0.0024,0.2222,-0.0024,-0.0366,0.0073,-0.0073,-0.0073,-0.7726,12.5607,-0.0889,0.8376,-0.1197,-0.0317,-0.0366,1,1,1,1,1,1,1
3.5449,sweep,2,+up,0.07191,0.40150,1.73552,-0.30461,-0.13256,0.60216,-0.00362,-0.0024,0.2222,-0.0024,-0.0366,0.0073,-0.0073,-0.0073,-0.7726,12.5607,-0.0889,0.8376,-0.1197,-0.0317,-0.0366,1,1,1,1,1,1,1
3.5849,sweep,2,+up,0.07191,0.40150,1.73552,-0.30461,-0.13256,0.60216,-0.00362,-0.0024,0.2222,-0.0024,-0.0366,0.0073,-0.0073,-0.0073,-0.7726,12.5607,-0.0889,0.8376,-0.1197,-0.0317,-0.0366,1,1,1,1,1,1,1
3.6248,sweep,2,+up,0.07191,0.42554,1.73552,-0.30423,-0.13294,0.60216,-0.00362,-0.0024,0.1978,-0.0024,-0.0073,-0.0220,-0.0220,-0.0073,-0.7726,12.4786,0.0479,0.8523,-0.1197,-0.0269,-0.0317,1,1,1,1,1,1,1
3.6654,sweep,2,+up,0.07191,0.42554,1.73552,-0.30423,-0.13294,0.60216,-0.00362,-0.0024,0.1978,-0.0024,-0.0073,-0.0220,-0.0220,-0.0073,-0.7726,12.4786,0.0479,0.8523,-0.1197,-0.0269,-0.0317,1,1,1,1,1,1,1
3.7051,sweep,2,+up,0.07191,0.44308,1.73400,-0.30842,-0.13294,0.60216,-0.00401,-0.0024,0.2222,-0.0220,-0.1538,-0.0073,-0.0073,-0.0073,-0.7726,10.6872,1.7709,1.2479,-0.1148,-0.0317,-0.0317,1,1,1,1,1,1,1
3.7451,sweep,2,+up,0.07191,0.44308,1.73400,-0.30842,-0.13294,0.60216,-0.00401,-0.0024,0.2222,-0.0220,-0.1538,-0.0073,-0.0073,-0.0073,-0.7726,10.6872,1.7709,1.2479,-0.1148,-0.0317,-0.0317,1,1,1,1,1,1,1
3.7853,sweep,2,+up,0.07191,0.44308,1.73400,-0.30842,-0.13294,0.60216,-0.00401,-0.0024,0.2222,-0.0220,-0.1538,-0.0073,-0.0073,-0.0073,-0.7726,10.6872,1.7709,1.2479,-0.1148,-0.0317,-0.0317,1,1,1,1,1,1,1
3.8249,sweep,2,+up,0.07191,0.46864,1.73362,-0.30880,-0.13256,0.60216,-0.00362,-0.0024,0.1490,0.0024,0.0220,-0.0073,0.0073,-0.0073,-0.7863,8.4308,2.9470,1.5604,-0.1245,-0.0317,-0.0317,1,1,1,1,1,1,1
3.8651,sweep,2,+up,0.07191,0.46864,1.73362,-0.30880,-0.13256,0.60216,-0.00362,-0.0024,0.1490,0.0024,0.0220,-0.0073,0.0073,-0.0073,-0.7863,8.4308,2.9470,1.5604,-0.1245,-0.0317,-0.0317,1,1,1,1,1,1,1
3.9049,sweep,2,+up,0.07191,0.48238,1.73476,-0.30232,-0.13256,0.60216,-0.00362,-0.0024,0.1734,0.0171,0.0220,0.0073,-0.0073,-0.0073,-0.8000,11.5624,1.6479,1.1062,-0.1245,-0.0366,-0.0317,1,1,1,1,1,1,1
3.9450,sweep,2,+up,0.07191,0.48238,1.73476,-0.30232,-0.13256,0.60216,-0.00362,-0.0024,0.1734,0.0171,0.0220,0.0073,-0.0073,-0.0073,-0.8000,11.5624,1.6479,1.1062,-0.1245,-0.0366,-0.0317,1,1,1,1,1,1,1
3.9850,sweep,2,+up,0.07191,0.48238,1.73476,-0.30232,-0.13256,0.60216,-0.00362,-0.0024,0.1734,0.0171,0.0220,0.0073,-0.0073,-0.0073,-0.8000,11.5624,1.6479,1.1062,-0.1245,-0.0366,-0.0317,1,1,1,1,1,1,1
4.0249,sweep,2,+up,0.07191,0.50755,1.73514,-0.30308,-0.13294,0.60216,-0.00362,-0.0073,0.2320,-0.0073,-0.0073,-0.0220,-0.0073,-0.0073,-0.7043,9.8940,1.4838,1.1062,-0.1099,-0.0317,-0.0317,1,1,1,1,1,1,1
4.0650,sweep,2,+up,0.07191,0.50755,1.73514,-0.30308,-0.13294,0.60216,-0.00362,-0.0073,0.2320,-0.0073,-0.0073,-0.0220,-0.0073,-0.0073,-0.7043,9.8940,1.4838,1.1062,-0.1099,-0.0317,-0.0317,1,1,1,1,1,1,1
4.1049,sweep,2,+up,0.07153,0.53273,1.73438,-0.30613,-0.13294,0.60216,-0.00401,0.0024,0.2076,-0.0073,-0.0073,-0.0220,-0.0220,-0.0220,-0.4308,8.0205,2.7419,1.3846,-0.1197,-0.0317,-0.0317,1,1,1,1,1,1,1
4.1450,sweep,2,+up,0.07153,0.53273,1.73438,-0.30613,-0.13294,0.60216,-0.00401,0.0024,0.2076,-0.0073,-0.0073,-0.0220,-0.0220,-0.0220,-0.4308,8.0205,2.7419,1.3846,-0.1197,-0.0317,-0.0317,1,1,1,1,1,1,1
4.1850,sweep,2,+up,0.07153,0.53273,1.73438,-0.30613,-0.13294,0.60216,-0.00401,0.0024,0.2076,-0.0073,-0.0073,-0.0220,-0.0220,-0.0220,-0.4308,8.0205,2.7419,1.3846,-0.1197,-0.0317,-0.0317,1,1,1,1,1,1,1
