ts,step_idx,joint_index,target_user,actual_user,vel,torq,status_code,result
1781079474.2581549,1,6,0.005342681231292841,0.00438690185546875,-0.0073261260986328125,0.2940177917480469,1,ok
1781079475.2259765,2,6,0.04024926627117943,0.041390419006347656,-0.0073261260986328125,-0.0615386962890625,1,ok
1781079476.192775,3,6,0.07515585131106603,0.07495975494384766,0.0024423599243164062,0.0615386962890625,1,ok
1781079477.1578813,4,6,0.11006243635095261,0.10967445373535156,-0.0024423599243164062,0.2666664123535156,1,ok
1781079478.1239693,5,6,0.1449690213908392,0.14438819885253906,-0.0024423599243164062,0.1982898712158203,1,ok
1781079479.0895705,6,6,0.1798756064307258,0.17986583709716797,-0.0073261260986328125,0.0615386962890625,1,ok
1781079480.063665,7,6,0.2147821914706124,0.21419811248779297,-0.0024423599243164062,0.28034210205078125,1,ok
1781079481.0310025,8,6,0.24968877651049898,0.2512016296386719,-0.0073261260986328125,-0.047863006591796875,1,ok
1781079482.0001478,9,6,0.28459536155038556,0.2843904495239258,0.0024423599243164062,0.15726470947265625,1,ok
1781079482.96687,10,6,0.31950194659027215,0.3191041946411133,-0.0024423599243164062,0.3076915740966797,1,ok
1781079483.9318013,11,6,0.35440853163015873,0.3557262420654297,-0.0024423599243164062,0.0068378448486328125,1,ok
1781079484.9038706,12,6,0.38931511667004537,0.3892955780029297,-0.0024423599243164062,0.08888816833496094,1,ok
1781079485.8732934,13,6,0.42422170170993195,0.4236288070678711,-0.0073261260986328125,0.2666664123535156,1,ok
1781079486.8479629,14,6,0.45912828674981854,0.4594869613647461,0.0024423599243164062,0.15726470947265625,1,ok
1781079487.8202019,15,6,0.49403487178970507,0.49420166015625,-0.0024423599243164062,0.03418731689453125,1,ok
1781079488.7953758,16,6,0.5289414568295917,0.5281524658203125,-0.0073261260986328125,0.2940177917480469,1,ok
1781079489.7625954,17,6,0.5638480418694783,0.5651559829711914,-0.0024423599243164062,-0.11623954772949219,1,ok
1781079490.7382326,18,6,0.5987546269093649,0.5987262725830078,-0.0024423599243164062,0.07521438598632812,1,ok
1781079491.7061086,19,6,0.6336612119492515,0.6330585479736328,-0.0024423599243164062,0.2940177917480469,1,ok
1781079492.6737697,20,6,0.668567796989138,0.6700620651245117,0.0024423599243164062,-0.07521438598632812,1,ok
1781079493.6453753,21,6,0.7034743820290247,0.7032499313354492,-0.0073261260986328125,0.07521438598632812,1,ok
1781079494.612808,22,6,0.7383809670689112,0.7379646301269531,0.0024423599243164062,0.2666664123535156,1,ok
1781079495.5827847,23,6,0.7732875521087978,0.7745857238769531,-0.0024423599243164062,-0.020513534545898438,1,ok
1781079496.5556877,24,6,0.8081941371486845,0.8081560134887695,-0.0024423599243164062,0.07521438598632812,1,ok
1781079497.5295322,25,6,0.843100722188571,0.8424882888793945,-0.0073261260986328125,0.2666664123535156,1,ok
1781079498.5032485,26,6,0.8780073072284577,0.8794918060302734,-0.0024423599243164062,-0.08888816833496094,1,ok
1781079499.4771163,27,6,0.9129138922683442,0.9126806259155273,-0.0024423599243164062,0.11623954772949219,1,ok
1781079500.4416971,28,6,0.9478204773082308,0.9470129013061523,-0.0024423599243164062,0.2393169403076172,1,ok
1781079501.4011664,29,6,0.9827270623481175,0.9836349487304688,0.0024423599243164062,0.0615386962890625,1,ok
1781079502.3659618,30,6,1.0176336473880039,1.0175857543945312,-0.0073261260986328125,0.0615386962890625,1,ok
1781079503.328803,31,6,1.0525402324278905,1.0519189834594727,0.0024423599243164062,0.2940177917480469,1,ok
1781079504.2940772,32,6,1.0874468174677772,1.0889215469360352,-0.0024423599243164062,-0.0068378448486328125,1,ok
1781079505.2630608,33,6,1.1223534025076638,1.122110366821289,-0.0024423599243164062,0.047863006591796875,1,ok
1781079506.2312417,34,6,1.1572599875475504,1.1564435958862305,-0.0073261260986328125,0.34871864318847656,1,ok
1781079507.201104,35,6,1.1921665725874369,1.1938276290893555,-0.0024423599243164062,-0.03418731689453125,1,ok
1781079508.152842,36,6,1.2270731576273235,1.2270164489746094,-0.0024423599243164062,0.0615386962890625,1,ok
1781079509.112192,37,6,1.2619797426672101,1.2613487243652344,-0.0024423599243164062,0.2666664123535156,1,ok
1781079510.0784738,38,6,1.2968863277070968,1.2983522415161133,-0.0024423599243164062,0.020513534545898438,1,ok
1781079511.0464046,39,6,1.3317929127469832,1.3315401077270508,-0.0024423599243164062,0.07521438598632812,1,ok
1781079512.0175307,40,6,1.3666994977868698,1.3658733367919922,-0.0024423599243164062,0.2393169403076172,1,ok
1781079512.9684658,41,6,1.4016060828267565,1.4013500213623047,-0.0073261260986328125,0.1846160888671875,1,ok
1781079513.944556,42,6,1.4365126678666431,1.436446189880371,-0.0024423599243164062,0.047863006591796875,1,ok
1781079514.8967972,43,6,1.4714192529065298,1.4707794189453125,-0.0024423599243164062,0.25299072265625,1,ok
1781079515.8627143,44,6,1.5063258379464162,1.507781982421875,0.0073261260986328125,-0.07521438598632812,1,ok
1781079516.8261514,45,6,1.5412324229863028,1.540970802307129,0.0024423599243164062,0.03418731689453125,1,ok
1781079517.7901554,46,6,1.5761390080261894,1.575303077697754,-0.0024423599243164062,0.28034210205078125,1,ok
1781079518.7649164,47,6,1.611045593066076,1.6123065948486328,0.0024423599243164062,0.03418731689453125,1,ok
1781079519.7407763,48,6,1.6459521781059627,1.6458759307861328,-0.0073261260986328125,0.0068378448486328125,1,ok
1781079520.7108006,49,6,1.6808587631458491,1.6802091598510742,-0.0024423599243164062,0.3076915740966797,1,ok
1781079521.6733365,50,6,1.7157653481857358,1.7172117233276367,-0.0024423599243164062,-0.07521438598632812,1,ok
1781079522.633864,51,6,1.7506719332256224,1.7507820129394531,-0.0024423599243164062,0.08888816833496094,1,ok
1781079523.596975,52,6,1.785578518265509,1.784733772277832,0.0024423599243164062,0.3076915740966797,1,ok
1781079524.5621877,53,6,1.8204851033053955,1.822117805480957,-0.0024423599243164062,-0.07521438598632812,1,ok
1781079525.5291674,54,6,1.8553916883452821,1.855306625366211,-0.0024423599243164062,0.08888816833496094,1,ok
1781079526.5012121,55,6,1.8902982733851688,1.889638900756836,-0.0073261260986328125,0.28034210205078125,1,ok
1781079527.4696648,56,6,1.9252048584250554,1.9266424179077148,-0.0024423599243164062,-0.020513534545898438,1,ok
1781079528.4403372,57,6,1.960111443464942,1.9598302841186523,-0.0024423599243164062,0.07521438598632812,1,ok
1781079529.4063115,58,6,1.9950180285048287,1.9945449829101562,-0.0024423599243164062,0.22564125061035156,1,ok
1781079530.3720868,59,6,2.0299246135447153,2.031548500061035,-0.0024423599243164062,-0.0068378448486328125,1,ok
1781079531.338443,60,6,2.0648311985846015,2.0647363662719727,-0.0024423599243164062,0.07521438598632812,1,ok
1781079532.3095498,61,6,2.099737783624488,2.099069595336914,-0.0024423599243164062,0.28034210205078125,1,ok
1781079533.2730405,62,6,2.134644368664375,2.1360721588134766,-0.0024423599243164062,-0.10256385803222656,1,ok
1781079534.2413797,63,6,2.1695509537042614,2.169642448425293,0.0024423599243164062,0.047863006591796875,1,ok
1781079535.215645,64,6,2.204457538744148,2.2035932540893555,-0.0024423599243164062,0.2940177917480469,1,ok
1781079536.1836185,65,6,2.2393641237840347,2.2405967712402344,-0.0024423599243164062,-0.07521438598632812,1,ok
1781079537.153447,66,6,2.2742707088239213,2.2741661071777344,-0.0024423599243164062,0.047863006591796875,1,ok
1781079538.1226437,67,6,2.309177293863808,2.308499336242676,-0.0024423599243164062,0.25299072265625,1,ok
1781079539.0918703,68,6,2.3440838789036946,2.345884323120117,0.0024423599243164062,-0.047863006591796875,1,ok
1781079540.0617945,69,6,2.378990463943581,2.3790721893310547,-0.0024423599243164062,0.10256385803222656,1,ok
1781079541.030051,70,6,2.4138970489834675,2.4130239486694336,0.0024423599243164062,0.3076915740966797,1,ok
1781079541.981963,71,6,2.448803634023354,2.4504079818725586,-0.0024423599243164062,-0.047863006591796875,1,ok
