t_s,phase,swept_joint,direction,q1,q2,q3,q4,q5,q6,q7,v1,v2,v3,v4,v5,v6,v7,tau1,tau2,tau3,tau4,tau5,tau6,tau7,st1,st2,st3,st4,st5,st6,st7
1.0824,approach,2,to_lo,0.02041,0.08946,0.02995,1.56996,0.03376,0.17987,-0.00324,-0.0024,0.0464,-0.0024,-0.0073,-0.0073,-0.0220,-0.0220,0.0068,5.6137,-0.1436,-0.1490,-0.0366,-0.0269,-0.0024,1,1,1,1,1,1,1
1.1223,approach,2,to_lo,0.02041,0.08946,0.02995,1.56996,0.03376,0.17987,-0.00324,-0.0024,0.0464,-0.0024,-0.0073,-0.0073,-0.0220,-0.0220,0.0068,5.6137,-0.1436,-0.1490,-0.0366,-0.0269,-0.0024,1,1,1,1,1,1,1
1.1624,approach,2,to_lo,0.02041,0.09251,0.02995,1.57034,0.03376,0.17987,-0.00362,-0.0024,0.0513,-0.0024,-0.0073,-0.0073,-0.0220,-0.0073,0.0068,5.2444,-0.1709,-0.1490,-0.0366,-0.0269,0.0024,1,1,1,1,1,1,1
1.2023,approach,2,to_lo,0.02041,0.09251,0.02995,1.57034,0.03376,0.17987,-0.00362,-0.0024,0.0513,-0.0024,-0.0073,-0.0073,-0.0220,-0.0073,0.0068,5.2444,-0.1709,-0.1490,-0.0366,-0.0269,0.0024,1,1,1,1,1,1,1
1.2425,approach,2,to_lo,0.02041,0.09251,0.02995,1.57034,0.03376,0.17987,-0.00362,-0.0024,0.0513,-0.0024,-0.0073,-0.0073,-0.0220,-0.0073,0.0068,5.2444,-0.1709,-0.1490,-0.0366,-0.0269,0.0024,1,1,1,1,1,1,1
1.2824,approach,2,to_lo,0.02041,0.09632,0.02995,1.56996,0.03376,0.17987,-0.00324,-0.0024,0.0269,-0.0024,-0.0220,-0.0073,-0.0073,0.0073,-0.0205,5.8325,-0.2120,-0.1343,-0.0415,-0.0269,0.0024,1,1,1,1,1,1,1
1.3223,approach,2,to_lo,0.02041,0.09632,0.02995,1.56996,0.03376,0.17987,-0.00324,-0.0024,0.0269,-0.0024,-0.0220,-0.0073,-0.0073,0.0073,-0.0205,5.8325,-0.2120,-0.1343,-0.0415,-0.0269,0.0024,1,1,1,1,1,1,1
1.3623,approach,2,to_lo,0.02041,0.09899,0.02995,1.56996,0.03376,0.17987,-0.00324,-0.0024,0.0464,-0.0024,-0.0073,-0.0073,-0.0220,-0.0073,-0.0068,5.3812,-0.2120,-0.1197,-0.0415,-0.0317,-0.0024,1,1,1,1,1,1,1
1.4024,approach,2,to_lo,0.02041,0.09899,0.02995,1.56996,0.03376,0.17987,-0.00324,-0.0024,0.0464,-0.0024,-0.0073,-0.0073,-0.0220,-0.0073,-0.0068,5.3812,-0.2120,-0.1197,-0.0415,-0.0317,-0.0024,1,1,1,1,1,1,1
1.4422,approach,2,to_lo,0.02041,0.09899,0.02995,1.56996,0.03376,0.17987,-0.00324,-0.0024,0.0464,-0.0024,-0.0073,-0.0073,-0.0220,-0.0073,-0.0068,5.3812,-0.2120,-0.1197,-0.0415,-0.0317,-0.0024,1,1,1,1,1,1,1
1.4823,approach,2,to_lo,0.02041,0.10205,0.02995,1.57034,0.03376,0.17987,-0.00324,-0.0024,0.0317,-0.0024,0.0073,-0.0073,-0.0073,-0.0073,0.0068,5.8188,-0.2393,-0.1148,-0.0464,-0.0317,-0.0024,1,1,1,1,1,1,1
1.9848,sweep,2,+up,0.02041,0.10319,0.02995,1.57034,0.03376,0.17987,-0.00324,-0.0024,0.0171,-0.0024,-0.0073,0.0073,0.0073,0.0073,0.0068,5.5863,-0.2256,-0.1148,-0.0464,-0.0366,-0.0024,1,1,1,1,1,1,1
2.0250,sweep,2,+up,0.02041,0.10319,0.02995,1.57034,0.03376,0.17987,-0.00324,-0.0024,0.0171,-0.0024,-0.0073,0.0073,0.0073,0.0073,0.0068,5.5863,-0.2256,-0.1148,-0.0464,-0.0366,-0.0024,1,1,1,1,1,1,1
2.0648,sweep,2,+up,0.02041,0.11730,0.02995,1.57149,0.03376,0.17987,-0.00324,-0.0024,0.1783,-0.0024,0.0659,-0.0220,-0.0073,-0.0073,0.0205,6.6803,-0.3077,-0.1441,-0.0611,-0.0366,-0.0073,1,1,1,1,1,1,1
2.1049,sweep,2,+up,0.02041,0.11730,0.02995,1.57149,0.03376,0.17987,-0.00324,-0.0024,0.1783,-0.0024,0.0659,-0.0220,-0.0073,-0.0073,0.0205,6.6803,-0.3077,-0.1441,-0.0611,-0.0366,-0.0073,1,1,1,1,1,1,1
2.1450,sweep,2,+up,0.02041,0.11730,0.02995,1.57149,0.03376,0.17987,-0.00324,-0.0024,0.1783,-0.0024,0.0659,-0.0220,-0.0073,-0.0073,0.0205,6.6803,-0.3077,-0.1441,-0.0611,-0.0366,-0.0073,1,1,1,1,1,1,1
2.1849,sweep,2,+up,0.02041,0.14286,0.02995,1.56920,0.03376,0.17987,-0.00324,-0.0024,0.1880,0.0024,-0.0513,-0.0073,0.0073,-0.0220,0.0205,4.8342,-0.3350,-0.0562,-0.0562,-0.0317,-0.0073,1,1,1,1,1,1,1
2.2250,sweep,2,+up,0.02041,0.14286,0.02995,1.56920,0.03376,0.17987,-0.00324,-0.0024,0.1880,0.0024,-0.0513,-0.0073,0.0073,-0.0220,0.0205,4.8342,-0.3350,-0.0562,-0.0562,-0.0317,-0.0073,1,1,1,1,1,1,1
2.2648,sweep,2,+up,0.02041,0.15889,0.02995,1.56767,0.03376,0.17987,-0.00324,0.0024,0.2173,-0.0024,-0.0073,-0.0073,-0.0073,-0.0220,0.0479,4.7932,-0.3487,0.0122,-0.0562,-0.0366,-0.0073,1,1,1,1,1,1,1
2.3050,sweep,2,+up,0.02041,0.15889,0.02995,1.56767,0.03376,0.17987,-0.00324,0.0024,0.2173,-0.0024,-0.0073,-0.0073,-0.0073,-0.0220,0.0479,4.7932,-0.3487,0.0122,-0.0562,-0.0366,-0.0073,1,1,1,1,1,1,1
2.3448,sweep,2,+up,0.02041,0.15889,0.02995,1.56767,0.03376,0.17987,-0.00324,0.0024,0.2173,-0.0024,-0.0073,-0.0073,-0.0073,-0.0220,0.0479,4.7932,-0.3487,0.0122,-0.0562,-0.0366,-0.0073,1,1,1,1,1,1,1
2.3850,sweep,2,+up,0.02041,0.18292,0.02995,1.56462,0.03376,0.17987,-0.00324,-0.0024,0.1734,-0.0073,-0.0220,-0.0073,-0.0073,-0.0073,0.0205,4.7932,-0.3350,0.3297,-0.0562,-0.0366,-0.0073,1,1,1,1,1,1,1
2.4248,sweep,2,+up,0.02041,0.18292,0.02995,1.56462,0.03376,0.17987,-0.00324,-0.0024,0.1734,-0.0073,-0.0220,-0.0073,-0.0073,-0.0073,0.0205,4.7932,-0.3350,0.3297,-0.0562,-0.0366,-0.0073,1,1,1,1,1,1,1
2.4648,sweep,2,+up,0.02041,0.19894,0.02995,1.56653,0.03376,0.17987,-0.00324,-0.0024,0.2125,-0.0024,0.0220,-0.0220,-0.0073,-0.0073,0.0205,4.8615,-0.3761,0.3687,-0.0611,-0.0366,-0.0024,1,1,1,1,1,1,1
2.5050,sweep,2,+up,0.02041,0.19894,0.02995,1.56653,0.03376,0.17987,-0.00324,-0.0024,0.2125,-0.0024,0.0220,-0.0220,-0.0073,-0.0073,0.0205,4.8615,-0.3761,0.3687,-0.0611,-0.0366,-0.0024,1,1,1,1,1,1,1
2.5449,sweep,2,+up,0.02041,0.19894,0.02995,1.56653,0.03376,0.17987,-0.00324,-0.0024,0.2125,-0.0024,0.0220,-0.0220,-0.0073,-0.0073,0.0205,4.8615,-0.3761,0.3687,-0.0611,-0.0366,-0.0024,1,1,1,1,1,1,1
2.5849,sweep,2,+up,0.02041,0.22297,0.02995,1.56844,0.03376,0.17987,-0.00324,0.0024,0.2027,-0.0024,0.0073,-0.0073,0.0073,-0.0073,-0.0068,4.2735,-0.3761,0.3492,-0.0611,-0.0366,-0.0073,1,1,1,1,1,1,1
2.6247,sweep,2,+up,0.02041,0.22297,0.02995,1.56844,0.03376,0.17987,-0.00324,0.0024,0.2027,-0.0024,0.0073,-0.0073,0.0073,-0.0073,-0.0068,4.2735,-0.3761,0.3492,-0.0611,-0.0366,-0.0073,1,1,1,1,1,1,1
2.6647,sweep,2,+up,0.02041,0.23899,0.02995,1.56882,0.03376,0.17987,-0.00324,0.0024,0.1978,-0.0024,-0.0073,-0.0073,-0.0220,-0.0073,-0.0068,4.3282,-0.3897,0.3980,-0.0611,-0.0415,-0.0024,1,1,1,1,1,1,1
2.7049,sweep,2,+up,0.02041,0.23899,0.02995,1.56882,0.03376,0.17987,-0.00324,0.0024,0.1978,-0.0024,-0.0073,-0.0073,-0.0220,-0.0073,-0.0068,4.3282,-0.3897,0.3980,-0.0611,-0.0415,-0.0024,1,1,1,1,1,1,1
2.7450,sweep,2,+up,0.02041,0.23899,0.02995,1.56882,0.03376,0.17987,-0.00324,0.0024,0.1978,-0.0024,-0.0073,-0.0073,-0.0220,-0.0073,-0.0068,4.3282,-0.3897,0.3980,-0.0611,-0.0415,-0.0024,1,1,1,1,1,1,1
2.7848,sweep,2,+up,0.02041,0.26341,0.02995,1.56882,0.03376,0.17987,-0.00324,-0.0073,0.2125,-0.0024,-0.0073,-0.0073,-0.0073,-0.0073,0.0068,4.1778,-0.3897,0.4908,-0.0659,-0.0366,-0.0073,1,1,1,1,1,1,1
2.8248,sweep,2,+up,0.02041,0.26341,0.02995,1.56882,0.03376,0.17987,-0.00324,-0.0073,0.2125,-0.0024,-0.0073,-0.0073,-0.0073,-0.0073,0.0068,4.1778,-0.3897,0.4908,-0.0659,-0.0366,-0.0073,1,1,1,1,1,1,1
2.8649,sweep,2,+up,0.02041,0.27943,0.02995,1.56882,0.03376,0.17987,-0.00324,0.0024,0.1929,-0.0073,0.0073,-0.0073,-0.0073,-0.0073,0.0068,4.1915,-0.4034,0.5250,-0.0611,-0.0415,-0.0024,1,1,1,1,1,1,1
2.9048,sweep,2,+up,0.02041,0.27943,0.02995,1.56882,0.03376,0.17987,-0.00324,0.0024,0.1929,-0.0073,0.0073,-0.0073,-0.0073,-0.0073,0.0068,4.1915,-0.4034,0.5250,-0.0611,-0.0415,-0.0024,1,1,1,1,1,1,1
2.9449,sweep,2,+up,0.02041,0.27943,0.02995,1.56882,0.03376,0.17987,-0.00324,0.0024,0.1929,-0.0073,0.0073,-0.0073,-0.0073,-0.0073,0.0068,4.1915,-0.4034,0.5250,-0.0611,-0.0415,-0.0024,1,1,1,1,1,1,1
2.9850,sweep,2,+up,0.02041,0.30385,0.02995,1.56920,0.03376,0.17987,-0.00324,-0.0024,0.2125,-0.0073,-0.0073,-0.0073,-0.0073,-0.0073,0.0068,3.6718,-0.4171,0.6081,-0.0708,-0.0415,-0.0024,1,1,1,1,1,1,1
3.0250,sweep,2,+up,0.02041,0.30385,0.02995,1.56920,0.03376,0.17987,-0.00324,-0.0024,0.2125,-0.0073,-0.0073,-0.0073,-0.0073,-0.0073,0.0068,3.6718,-0.4171,0.6081,-0.0708,-0.0415,-0.0024,1,1,1,1,1,1,1
3.0648,sweep,2,+up,0.02041,0.31949,0.02995,1.56920,0.03376,0.17987,-0.00324,-0.0073,0.1832,-0.0024,0.0073,-0.0220,0.0073,-0.0073,-0.0205,3.9726,-0.4444,0.6374,-0.0708,-0.0366,-0.0073,1,1,1,1,1,1,1
3.1051,sweep,2,+up,0.02041,0.31949,0.02995,1.56920,0.03376,0.17987,-0.00324,-0.0073,0.1832,-0.0024,0.0073,-0.0220,0.0073,-0.0073,-0.0205,3.9726,-0.4444,0.6374,-0.0708,-0.0366,-0.0073,1,1,1,1,1,1,1
3.1448,sweep,2,+up,0.02041,0.31949,0.02995,1.56920,0.03376,0.17987,-0.00324,-0.0073,0.1832,-0.0024,0.0073,-0.0220,0.0073,-0.0073,-0.0205,3.9726,-0.4444,0.6374,-0.0708,-0.0366,-0.0073,1,1,1,1,1,1,1
3.1848,sweep,2,+up,0.02041,0.34352,0.02995,1.56920,0.03376,0.17987,-0.00324,0.0024,0.1880,-0.0073,-0.0073,-0.0220,-0.0073,0.0073,-0.0068,3.5761,-0.4581,0.7009,-0.0659,-0.0415,-0.0024,1,1,1,1,1,1,1
3.2248,sweep,2,+up,0.02041,0.34352,0.02995,1.56920,0.03376,0.17987,-0.00324,0.0024,0.1880,-0.0073,-0.0073,-0.0220,-0.0073,0.0073,-0.0068,3.5761,-0.4581,0.7009,-0.0659,-0.0415,-0.0024,1,1,1,1,1,1,1
3.2650,sweep,2,+up,0.02041,0.35954,0.02995,1.56920,0.03376,0.17987,-0.00324,0.0024,0.1978,0.0024,-0.0073,-0.0073,0.0073,-0.0073,0.0068,3.7128,-0.4718,0.7350,-0.0659,-0.0464,-0.0024,1,1,1,1,1,1,1
3.3048,sweep,2,+up,0.02041,0.35954,0.02995,1.56920,0.03376,0.17987,-0.00324,0.0024,0.1978,0.0024,-0.0073,-0.0073,0.0073,-0.0073,0.0068,3.7128,-0.4718,0.7350,-0.0659,-0.0464,-0.0024,1,1,1,1,1,1,1
3.3448,sweep,2,+up,0.02041,0.35954,0.02995,1.56920,0.03376,0.17987,-0.00324,0.0024,0.1978,0.0024,-0.0073,-0.0073,0.0073,-0.0073,0.0068,3.7128,-0.4718,0.7350,-0.0659,-0.0464,-0.0024,1,1,1,1,1,1,1
3.3850,sweep,2,+up,0.02041,0.38396,0.02995,1.56958,0.03376,0.17987,-0.00324,-0.0024,0.1978,-0.0024,0.0073,-0.0220,0.0073,0.0073,0.0205,3.3983,-0.4718,0.8034,-0.0708,-0.0513,-0.0073,1,1,1,1,1,1,1
3.4248,sweep,2,+up,0.02041,0.38396,0.02995,1.56958,0.03376,0.17987,-0.00324,-0.0024,0.1978,-0.0024,0.0073,-0.0220,0.0073,0.0073,0.0205,3.3983,-0.4718,0.8034,-0.0708,-0.0513,-0.0073,1,1,1,1,1,1,1
3.4648,sweep,2,+up,0.02041,0.39960,0.02995,1.56958,0.03376,0.17987,-0.00362,-0.0024,0.1978,0.0024,0.0073,-0.0073,-0.0073,-0.0073,0.0205,3.4667,-0.4718,0.8327,-0.0708,-0.0513,-0.0073,1,1,1,1,1,1,1
3.5049,sweep,2,+up,0.02041,0.39960,0.02995,1.56958,0.03376,0.17987,-0.00362,-0.0024,0.1978,0.0024,0.0073,-0.0073,-0.0073,-0.0073,0.0205,3.4667,-0.4718,0.8327,-0.0708,-0.0513,-0.0073,1,1,1,1,1,1,1
3.5450,sweep,2,+up,0.02041,0.39960,0.02995,1.56958,0.03376,0.17987,-0.00362,-0.0024,0.1978,0.0024,0.0073,-0.0073,-0.0073,-0.0073,0.0205,3.4667,-0.4718,0.8327,-0.0708,-0.0513,-0.0073,1,1,1,1,1,1,1
3.5848,sweep,2,+up,0.02041,0.42401,0.02995,1.56958,0.03376,0.17987,-0.00324,-0.0024,0.1783,-0.0024,0.0073,-0.0073,-0.0073,0.0073,0.0205,3.3573,-0.4718,0.8913,-0.0708,-0.0513,-0.0073,1,1,1,1,1,1,1
3.6249,sweep,2,+up,0.02041,0.42401,0.02995,1.56958,0.03376,0.17987,-0.00324,-0.0024,0.1783,-0.0024,0.0073,-0.0073,-0.0073,0.0073,0.0205,3.3573,-0.4718,0.8913,-0.0708,-0.0513,-0.0073,1,1,1,1,1,1,1
3.6648,sweep,2,+up,0.02041,0.44003,0.02995,1.56958,0.03376,0.17987,-0.00324,-0.0024,0.1978,-0.0024,-0.0073,-0.0073,-0.0220,0.0073,0.0342,3.2615,-0.4991,0.9255,-0.0708,-0.0562,-0.0073,1,1,1,1,1,1,1
3.7049,sweep,2,+up,0.02041,0.44003,0.02995,1.56958,0.03376,0.17987,-0.00324,-0.0024,0.1978,-0.0024,-0.0073,-0.0073,-0.0220,0.0073,0.0342,3.2615,-0.4991,0.9255,-0.0708,-0.0562,-0.0073,1,1,1,1,1,1,1
3.7448,sweep,2,+up,0.02041,0.44003,0.02995,1.56958,0.03376,0.17987,-0.00324,-0.0024,0.1978,-0.0024,-0.0073,-0.0073,-0.0220,0.0073,0.0342,3.2615,-0.4991,0.9255,-0.0708,-0.0562,-0.0073,1,1,1,1,1,1,1
3.7848,sweep,2,+up,0.02041,0.46406,0.02995,1.56958,0.03338,0.17987,-0.00324,-0.0024,0.1978,0.0024,0.0073,-0.0220,-0.0073,-0.0220,0.0205,3.1248,-0.4855,0.9792,-0.0708,-0.0611,-0.0024,1,1,1,1,1,1,1
3.8250,sweep,2,+up,0.02041,0.46406,0.02995,1.56958,0.03338,0.17987,-0.00324,-0.0024,0.1978,0.0024,0.0073,-0.0220,-0.0073,-0.0220,0.0205,3.1248,-0.4855,0.9792,-0.0708,-0.0611,-0.0024,1,1,1,1,1,1,1
3.8650,sweep,2,+up,0.02041,0.48009,0.02995,1.56958,0.03376,0.17987,-0.00324,0.0024,0.2320,-0.0073,-0.0073,-0.0073,-0.0220,-0.0073,-0.0068,2.8923,-0.4991,1.0183,-0.0855,-0.0611,-0.0073,1,1,1,1,1,1,1
3.9050,sweep,2,+up,0.02041,0.48009,0.02995,1.56958,0.03376,0.17987,-0.00324,0.0024,0.2320,-0.0073,-0.0073,-0.0073,-0.0220,-0.0073,-0.0068,2.8923,-0.4991,1.0183,-0.0855,-0.0611,-0.0073,1,1,1,1,1,1,1
3.9449,sweep,2,+up,0.02041,0.48009,0.02995,1.56958,0.03376,0.17987,-0.00324,0.0024,0.2320,-0.0073,-0.0073,-0.0073,-0.0220,-0.0073,-0.0068,2.8923,-0.4991,1.0183,-0.0855,-0.0611,-0.0073,1,1,1,1,1,1,1
3.9848,sweep,2,+up,0.02041,0.50412,0.02956,1.56958,0.03376,0.17948,-0.00324,-0.0073,0.1880,-0.0073,-0.0073,-0.0073,-0.0220,-0.0073,-0.0068,2.8239,-0.4855,1.0867,-0.0855,-0.0659,-0.0073,1,1,1,1,1,1,1
4.0247,sweep,2,+up,0.02041,0.50412,0.02956,1.56958,0.03376,0.17948,-0.00324,-0.0073,0.1880,-0.0073,-0.0073,-0.0073,-0.0220,-0.0073,-0.0068,2.8239,-0.4855,1.0867,-0.0855,-0.0659,-0.0073,1,1,1,1,1,1,1
4.0649,sweep,2,+up,0.02041,0.52052,0.02995,1.56958,0.03376,0.17987,-0.00324,0.0024,0.2027,0.0024,-0.0073,0.0073,-0.0073,-0.0073,-0.0068,2.3727,-0.4855,1.1258,-0.0904,-0.0611,-0.0024,1,1,1,1,1,1,1
4.1050,sweep,2,+up,0.02041,0.52052,0.02995,1.56958,0.03376,0.17987,-0.00324,0.0024,0.2027,0.0024,-0.0073,0.0073,-0.0073,-0.0073,-0.0068,2.3727,-0.4855,1.1258,-0.0904,-0.0611,-0.0024,1,1,1,1,1,1,1
4.1450,sweep,2,+up,0.02041,0.52052,0.02995,1.56958,0.03376,0.17987,-0.00324,0.0024,0.2027,0.0024,-0.0073,0.0073,-0.0073,-0.0073,-0.0068,2.3727,-0.4855,1.1258,-0.0904,-0.0611,-0.0024,1,1,1,1,1,1,1
4.1848,sweep,2,+up,0.02041,0.54456,0.02956,1.56958,0.03376,0.17987,-0.00324,0.0024,0.2125,-0.0024,-0.0073,0.0073,0.0073,0.0073,-0.0068,2.4957,-0.4855,1.1648,-0.0952,-0.0659,-0.0073,1,1,1,1,1,1,1
4.2252,sweep,2,+up,0.02041,0.54456,0.02956,1.56958,0.03376,0.17987,-0.00324,0.0024,0.2125,-0.0024,-0.0073,0.0073,0.0073,0.0073,-0.0068,2.4957,-0.4855,1.1648,-0.0952,-0.0659,-0.0073,1,1,1,1,1,1,1
