t_s,phase,swept_joint,direction,q1,q2,q3,q4,q5,q6,q7,v1,v2,v3,v4,v5,v6,v7,tau1,tau2,tau3,tau4,tau5,tau6,tau7,st1,st2,st3,st4,st5,st6,st7
0.0027,approach,4,to_lo,0.06008,1.31628,1.20985,0.19665,-0.12493,0.34505,-0.00362,-0.0024,-0.0024,-0.0024,0.0073,-0.0220,-0.0073,-0.0220,-0.0205,-0.1162,0.6906,-0.0073,-0.0024,-0.0073,-0.0073,1,1,1,1,1,1,1
0.0424,approach,4,to_lo,0.05970,1.32124,1.20413,0.16728,-0.12455,0.34505,-0.00362,-0.0073,-0.0073,-0.0024,-0.0073,-0.0073,-0.0073,-0.0073,0.0479,-5.9556,8.3897,2.1514,0.0024,-0.0073,-0.0122,1,1,1,1,1,1,1
0.0836,approach,4,to_lo,0.05970,1.32124,1.20413,0.16728,-0.12455,0.34505,-0.00362,-0.0073,-0.0073,-0.0024,-0.0073,-0.0073,-0.0073,-0.0073,0.0479,-5.9556,8.3897,2.1514,0.0024,-0.0073,-0.0122,1,1,1,1,1,1,1
0.1229,approach,4,to_lo,0.05970,1.32124,1.20413,0.15469,-0.12455,0.34505,-0.00362,-0.0073,-0.0024,-0.0024,-0.3297,-0.0073,-0.0073,-0.0073,0.0615,-6.6120,9.3060,1.9365,-0.0073,-0.0024,-0.0122,1,1,1,1,1,1,1
0.1625,approach,4,to_lo,0.05970,1.32124,1.20413,0.15469,-0.12455,0.34505,-0.00362,-0.0073,-0.0024,-0.0024,-0.3297,-0.0073,-0.0073,-0.0073,0.0615,-6.6120,9.3060,1.9365,-0.0073,-0.0024,-0.0122,1,1,1,1,1,1,1
0.2025,approach,4,to_lo,0.05970,1.32124,1.20413,0.15469,-0.12455,0.34505,-0.00362,-0.0073,-0.0024,-0.0024,-0.3297,-0.0073,-0.0073,-0.0073,0.0615,-6.6120,9.3060,1.9365,-0.0073,-0.0024,-0.0122,1,1,1,1,1,1,1
0.2423,approach,4,to_lo,0.05970,1.32124,1.20413,0.12989,-0.12455,0.34466,-0.00362,0.0024,-0.0024,0.0024,-0.1392,0.0073,-0.0220,-0.0073,0.1026,-7.6923,10.6051,2.0195,-0.0171,-0.0073,-0.0122,1,1,1,1,1,1,1
0.2824,approach,4,to_lo,0.05970,1.32124,1.20413,0.12989,-0.12455,0.34466,-0.00362,0.0024,-0.0024,0.0024,-0.1392,0.0073,-0.0220,-0.0073,0.1026,-7.6923,10.6051,2.0195,-0.0171,-0.0073,-0.0122,1,1,1,1,1,1,1
0.3232,approach,4,to_lo,0.05970,1.32086,1.20527,0.11540,-0.12455,0.34505,-0.00362,-0.0024,-0.0073,0.0073,-0.1245,-0.0073,0.0073,0.0073,0.1162,-7.9932,10.0718,1.8779,-0.0269,0.0024,-0.0122,1,1,1,1,1,1,1
0.3628,approach,4,to_lo,0.05970,1.32086,1.20527,0.11540,-0.12455,0.34505,-0.00362,-0.0024,-0.0073,0.0073,-0.1245,-0.0073,0.0073,0.0073,0.1162,-7.9932,10.0718,1.8779,-0.0269,0.0024,-0.0122,1,1,1,1,1,1,1
0.4025,approach,4,to_lo,0.05970,1.32086,1.20527,0.11540,-0.12455,0.34505,-0.00362,-0.0024,-0.0073,0.0073,-0.1245,-0.0073,0.0073,0.0073,0.1162,-7.9932,10.0718,1.8779,-0.0269,0.0024,-0.0122,1,1,1,1,1,1,1
