t_s,phase,swept_joint,direction,q1,q2,q3,q4,q5,q6,q7,v1,v2,v3,v4,v5,v6,v7,tau1,tau2,tau3,tau4,tau5,tau6,tau7,st1,st2,st3,st4,st5,st6,st7
2.5854,sweep,2,+up,-0.00629,0.23823,0.03185,0.00057,0.00401,0.02689,-0.00324,-0.0024,0.2222,-0.0024,-0.0073,0.0073,0.0073,-0.0073,0.1162,2.0855,-0.0479,0.0562,0.3736,0.0611,-0.0024,1,1,1,1,1,1,1
2.6251,sweep,2,+up,-0.00629,0.23823,0.03185,0.00057,0.00401,0.02689,-0.00324,-0.0024,0.2222,-0.0024,-0.0073,0.0073,0.0073,-0.0073,0.1162,2.0855,-0.0479,0.0562,0.3736,0.0611,-0.0024,1,1,1,1,1,1,1
2.6652,sweep,2,+up,-0.00629,0.26226,0.03185,0.00057,0.00401,0.02689,-0.00324,-0.0073,0.1929,-0.0024,-0.0073,-0.0073,-0.0073,-0.0220,0.1162,2.0855,-0.0342,0.0659,0.3736,0.0659,-0.0024,1,1,1,1,1,1,1
2.7055,sweep,2,+up,-0.00629,0.26226,0.03185,0.00057,0.00401,0.02689,-0.00324,-0.0073,0.1929,-0.0024,-0.0073,-0.0073,-0.0073,-0.0220,0.1162,2.0855,-0.0342,0.0659,0.3736,0.0659,-0.0024,1,1,1,1,1,1,1
2.7459,sweep,2,+up,-0.00629,0.27829,0.03185,0.00057,0.00401,0.02689,-0.00362,-0.0024,0.1978,-0.0073,-0.0073,-0.0073,-0.0220,-0.0220,0.1299,2.0171,-0.0479,0.0757,0.3687,0.0659,-0.0073,1,1,1,1,1,1,1
2.7855,sweep,2,+up,-0.00629,0.27829,0.03185,0.00057,0.00401,0.02689,-0.00362,-0.0024,0.1978,-0.0073,-0.0073,-0.0073,-0.0220,-0.0220,0.1299,2.0171,-0.0479,0.0757,0.3687,0.0659,-0.0073,1,1,1,1,1,1,1
2.8251,sweep,2,+up,-0.00629,0.27829,0.03185,0.00057,0.00401,0.02689,-0.00362,-0.0024,0.1978,-0.0073,-0.0073,-0.0073,-0.0220,-0.0220,0.1299,2.0171,-0.0479,0.0757,0.3687,0.0659,-0.0073,1,1,1,1,1,1,1
2.8652,sweep,2,+up,-0.00629,0.30232,0.03185,0.00057,0.00401,0.02728,-0.00324,-0.0024,0.1978,-0.0024,-0.0073,-0.0073,0.0073,-0.0073,0.1162,2.0308,-0.0479,0.0708,0.3590,0.0611,-0.0073,1,1,1,1,1,1,1
2.9055,sweep,2,+up,-0.00629,0.30232,0.03185,0.00057,0.00401,0.02728,-0.00324,-0.0024,0.1978,-0.0024,-0.0073,-0.0073,0.0073,-0.0073,0.1162,2.0308,-0.0479,0.0708,0.3590,0.0611,-0.0073,1,1,1,1,1,1,1
2.9455,sweep,2,+up,-0.00629,0.31872,0.03185,0.00057,0.00401,0.02728,-0.00324,0.0024,0.2027,-0.0024,-0.0073,-0.0073,0.0073,-0.0220,0.1299,1.6889,-0.0205,0.0757,0.3590,0.0611,-0.0073,1,1,1,1,1,1,1
2.9853,sweep,2,+up,-0.00629,0.31872,0.03185,0.00057,0.00401,0.02728,-0.00324,0.0024,0.2027,-0.0024,-0.0073,-0.0073,0.0073,-0.0220,0.1299,1.6889,-0.0205,0.0757,0.3590,0.0611,-0.0073,1,1,1,1,1,1,1
3.0254,sweep,2,+up,-0.00629,0.31872,0.03185,0.00057,0.00401,0.02728,-0.00324,0.0024,0.2027,-0.0024,-0.0073,-0.0073,0.0073,-0.0220,0.1299,1.6889,-0.0205,0.0757,0.3590,0.0611,-0.0073,1,1,1,1,1,1,1
3.0650,sweep,2,+up,-0.00629,0.34276,0.03185,0.00057,0.00401,0.02728,-0.00324,-0.0024,0.2173,-0.0024,0.0073,0.0073,-0.0073,-0.0073,0.1299,1.6889,-0.0479,0.0855,0.3443,0.0562,-0.0073,1,1,1,1,1,1,1
3.1053,sweep,2,+up,-0.00629,0.34276,0.03185,0.00057,0.00401,0.02728,-0.00324,-0.0024,0.2173,-0.0024,0.0073,0.0073,-0.0073,-0.0073,0.1299,1.6889,-0.0479,0.0855,0.3443,0.0562,-0.0073,1,1,1,1,1,1,1
3.1451,sweep,2,+up,-0.00629,0.35840,0.03185,0.00057,0.00401,0.02689,-0.00324,-0.0024,0.1832,-0.0024,-0.0073,-0.0073,0.0073,-0.0073,0.1299,1.7299,-0.0479,0.0855,0.3394,0.0562,-0.0073,1,1,1,1,1,1,1
3.1852,sweep,2,+up,-0.00629,0.35840,0.03185,0.00057,0.00401,0.02689,-0.00324,-0.0024,0.1832,-0.0024,-0.0073,-0.0073,0.0073,-0.0073,0.1299,1.7299,-0.0479,0.0855,0.3394,0.0562,-0.0073,1,1,1,1,1,1,1
3.2252,sweep,2,+up,-0.00629,0.35840,0.03185,0.00057,0.00401,0.02689,-0.00324,-0.0024,0.1832,-0.0024,-0.0073,-0.0073,0.0073,-0.0073,0.1299,1.7299,-0.0479,0.0855,0.3394,0.0562,-0.0073,1,1,1,1,1,1,1
3.2653,sweep,2,+up,-0.00629,0.38243,0.03185,0.00057,0.00401,0.02728,-0.00324,-0.0024,0.2076,-0.0024,-0.0073,-0.0220,0.0073,-0.0073,0.1299,1.5932,-0.0205,0.0904,0.3297,0.0513,-0.0024,1,1,1,1,1,1,1
3.3052,sweep,2,+up,-0.00629,0.38243,0.03185,0.00057,0.00401,0.02728,-0.00324,-0.0024,0.2076,-0.0024,-0.0073,-0.0220,0.0073,-0.0073,0.1299,1.5932,-0.0205,0.0904,0.3297,0.0513,-0.0024,1,1,1,1,1,1,1
3.3453,sweep,2,+up,-0.00629,0.39845,0.03185,0.00057,0.00401,0.02689,-0.00324,-0.0073,0.2027,-0.0024,-0.0220,0.0073,-0.0073,-0.0073,0.1299,1.5521,-0.0068,0.0952,0.3248,0.0562,-0.0073,1,1,1,1,1,1,1
3.3852,sweep,2,+up,-0.00629,0.39845,0.03185,0.00057,0.00401,0.02689,-0.00324,-0.0073,0.2027,-0.0024,-0.0220,0.0073,-0.0073,-0.0073,0.1299,1.5521,-0.0068,0.0952,0.3248,0.0562,-0.0073,1,1,1,1,1,1,1
3.4253,sweep,2,+up,-0.00629,0.39845,0.03185,0.00057,0.00401,0.02689,-0.00324,-0.0073,0.2027,-0.0024,-0.0220,0.0073,-0.0073,-0.0073,0.1299,1.5521,-0.0068,0.0952,0.3248,0.0562,-0.0073,1,1,1,1,1,1,1
3.4652,sweep,2,+up,-0.00629,0.42248,0.03185,0.00057,0.00401,0.02689,-0.00324,-0.0024,0.1978,-0.0073,-0.0073,-0.0220,-0.0073,-0.0073,0.1299,1.4427,-0.0342,0.0952,0.3150,0.0562,-0.0073,1,1,1,1,1,1,1
3.5053,sweep,2,+up,-0.00629,0.42248,0.03185,0.00057,0.00401,0.02689,-0.00324,-0.0024,0.1978,-0.0073,-0.0073,-0.0220,-0.0073,-0.0073,0.1299,1.4427,-0.0342,0.0952,0.3150,0.0562,-0.0073,1,1,1,1,1,1,1
3.5452,sweep,2,+up,-0.00629,0.43851,0.03185,0.00057,0.00362,0.02689,-0.00324,-0.0073,0.1929,-0.0024,-0.0073,-0.0073,-0.0073,-0.0073,0.1299,1.5795,-0.0342,0.1001,0.3101,0.0513,-0.0122,1,1,1,1,1,1,1
3.5850,sweep,2,+up,-0.00629,0.43851,0.03185,0.00057,0.00362,0.02689,-0.00324,-0.0073,0.1929,-0.0024,-0.0073,-0.0073,-0.0073,-0.0073,0.1299,1.5795,-0.0342,0.1001,0.3101,0.0513,-0.0122,1,1,1,1,1,1,1
3.6252,sweep,2,+up,-0.00629,0.43851,0.03185,0.00057,0.00362,0.02689,-0.00324,-0.0073,0.1929,-0.0024,-0.0073,-0.0073,-0.0073,-0.0073,0.1299,1.5795,-0.0342,0.1001,0.3101,0.0513,-0.0122,1,1,1,1,1,1,1
3.6651,sweep,2,+up,-0.00629,0.46254,0.03185,0.00057,0.00401,0.02689,-0.00324,-0.0024,0.1978,-0.0024,0.0073,-0.0073,0.0073,-0.0073,0.1299,1.4427,-0.0479,0.1050,0.3101,0.0513,-0.0122,1,1,1,1,1,1,1
3.7053,sweep,2,+up,-0.00629,0.46254,0.03185,0.00057,0.00401,0.02689,-0.00324,-0.0024,0.1978,-0.0024,0.0073,-0.0073,0.0073,-0.0073,0.1299,1.4427,-0.0479,0.1050,0.3101,0.0513,-0.0122,1,1,1,1,1,1,1
3.7450,sweep,2,+up,-0.00629,0.47856,0.03185,0.00057,0.00401,0.02689,-0.00362,-0.0024,0.1929,0.0024,-0.0073,-0.0073,0.0073,-0.0366,0.1299,1.5111,-0.0205,0.1099,0.3199,0.0513,-0.0122,1,1,1,1,1,1,1
3.7852,sweep,2,+up,-0.00629,0.47856,0.03185,0.00057,0.00401,0.02689,-0.00362,-0.0024,0.1929,0.0024,-0.0073,-0.0073,0.0073,-0.0366,0.1299,1.5111,-0.0205,0.1099,0.3199,0.0513,-0.0122,1,1,1,1,1,1,1
3.8253,sweep,2,+up,-0.00629,0.47856,0.03185,0.00057,0.00401,0.02689,-0.00362,-0.0024,0.1929,0.0024,-0.0073,-0.0073,0.0073,-0.0366,0.1299,1.5111,-0.0205,0.1099,0.3199,0.0513,-0.0122,1,1,1,1,1,1,1
3.8651,sweep,2,+up,-0.00629,0.50259,0.03185,0.00057,0.00401,0.02689,-0.00324,-0.0024,0.1832,-0.0024,-0.0073,-0.0073,-0.0073,-0.0073,0.1299,1.3470,-0.0342,0.1148,0.3199,0.0562,-0.0073,1,1,1,1,1,1,1
3.9051,sweep,2,+up,-0.00629,0.50259,0.03185,0.00057,0.00401,0.02689,-0.00324,-0.0024,0.1832,-0.0024,-0.0073,-0.0073,-0.0073,-0.0073,0.1299,1.3470,-0.0342,0.1148,0.3199,0.0562,-0.0073,1,1,1,1,1,1,1
3.9451,sweep,2,+up,-0.00629,0.51900,0.03147,0.00057,0.00401,0.02689,-0.00324,-0.0024,0.2173,-0.0024,-0.0073,-0.0073,-0.0220,-0.0073,0.1162,1.1692,-0.0615,0.1245,0.3199,0.0562,-0.0073,1,1,1,1,1,1,1
3.9850,sweep,2,+up,-0.00629,0.51900,0.03147,0.00057,0.00401,0.02689,-0.00324,-0.0024,0.2173,-0.0024,-0.0073,-0.0073,-0.0220,-0.0073,0.1162,1.1692,-0.0615,0.1245,0.3199,0.0562,-0.0073,1,1,1,1,1,1,1
4.0253,sweep,2,+up,-0.00629,0.51900,0.03147,0.00057,0.00401,0.02689,-0.00324,-0.0024,0.2173,-0.0024,-0.0073,-0.0073,-0.0220,-0.0073,0.1162,1.1692,-0.0615,0.1245,0.3199,0.0562,-0.0073,1,1,1,1,1,1,1
4.0650,sweep,2,+up,-0.00629,0.54265,0.03147,0.00057,0.00401,0.02689,-0.00324,-0.0024,0.1978,-0.0024,-0.0073,-0.0220,-0.0073,-0.0073,0.1299,1.1966,-0.0205,0.1245,0.3150,0.0611,-0.0073,1,1,1,1,1,1,1
4.1051,sweep,2,+up,-0.00629,0.54265,0.03147,0.00057,0.00401,0.02689,-0.00324,-0.0024,0.1978,-0.0024,-0.0073,-0.0220,-0.0073,-0.0073,0.1299,1.1966,-0.0205,0.1245,0.3150,0.0611,-0.0073,1,1,1,1,1,1,1
4.1450,sweep,2,+up,-0.00629,0.55905,0.03147,0.00057,0.00362,0.02689,-0.00362,0.0024,0.2076,-0.0024,-0.0073,-0.0220,0.0073,-0.0220,0.1299,1.0325,-0.0068,0.1294,0.3101,0.0659,-0.0122,1,1,1,1,1,1,1
4.1849,sweep,2,+up,-0.00629,0.55905,0.03147,0.00057,0.00362,0.02689,-0.00362,0.0024,0.2076,-0.0024,-0.0073,-0.0220,0.0073,-0.0220,0.1299,1.0325,-0.0068,0.1294,0.3101,0.0659,-0.0122,1,1,1,1,1,1,1
4.2254,sweep,2,+up,-0.00629,0.55905,0.03147,0.00057,0.00362,0.02689,-0.00362,0.0024,0.2076,-0.0024,-0.0073,-0.0220,0.0073,-0.0220,0.1299,1.0325,-0.0068,0.1294,0.3101,0.0659,-0.0122,1,1,1,1,1,1,1
4.2650,sweep,2,+up,-0.00629,0.58309,0.03147,0.00057,0.00401,0.02689,-0.00324,-0.0024,0.1978,-0.0024,-0.0073,-0.0073,-0.0073,0.0073,0.1162,1.0462,0.0205,0.1294,0.3004,0.0611,-0.0122,1,1,1,1,1,1,1
