t_s,phase,swept_joint,direction,q1,q2,q3,q4,q5,q6,q7,v1,v2,v3,v4,v5,v6,v7,tau1,tau2,tau3,tau4,tau5,tau6,tau7,st1,st2,st3,st4,st5,st6,st7
0.0026,approach,2,to_lo,-0.00095,-0.03033,0.01850,1.58980,0.06046,0.02575,-0.00324,0.0024,-0.0024,-0.0024,-0.0073,-0.0220,-0.0073,-0.0073,0.0205,0.0342,-0.0479,0.0171,-0.0024,-0.0073,-0.0073,1,1,1,1,1,1,1
0.0423,approach,2,to_lo,-0.00095,-0.03033,0.01850,1.58980,0.06046,0.02575,-0.00324,0.0024,-0.0024,-0.0024,-0.0073,-0.0220,-0.0073,-0.0073,0.0205,0.0342,-0.0479,0.0171,-0.0024,-0.0073,-0.0073,1,1,1,1,1,1,1
0.0823,approach,2,to_lo,-0.00095,-0.02537,0.01888,1.58942,0.06046,0.02575,-0.00324,-0.0073,0.1734,-0.0024,-0.0220,-0.0220,-0.0073,0.0073,0.0068,2.1128,0.0615,-0.0855,-0.0269,-0.0024,-0.0073,1,1,1,1,1,1,1
0.1225,approach,2,to_lo,-0.00095,-0.02537,0.01888,1.58942,0.06046,0.02575,-0.00324,-0.0073,0.1734,-0.0024,-0.0220,-0.0220,-0.0073,0.0073,0.0068,2.1128,0.0615,-0.0855,-0.0269,-0.0024,-0.0073,1,1,1,1,1,1,1
0.1622,approach,2,to_lo,-0.00095,-0.02537,0.01888,1.58942,0.06046,0.02575,-0.00324,-0.0073,0.1734,-0.0024,-0.0220,-0.0220,-0.0073,0.0073,0.0068,2.1128,0.0615,-0.0855,-0.0269,-0.0024,-0.0073,1,1,1,1,1,1,1
0.2024,approach,2,to_lo,-0.00095,-0.00629,0.01850,1.58255,0.06046,0.02575,-0.00324,-0.0024,0.1929,-0.0024,-0.0513,-0.0073,0.0073,-0.0073,0.0068,6.0650,0.0205,-0.2808,-0.0317,-0.0024,-0.0024,1,1,1,1,1,1,1
0.2423,approach,2,to_lo,-0.00095,-0.00629,0.01850,1.58255,0.06046,0.02575,-0.00324,-0.0024,0.1929,-0.0024,-0.0513,-0.0073,0.0073,-0.0073,0.0068,6.0650,0.0205,-0.2808,-0.0317,-0.0024,-0.0024,1,1,1,1,1,1,1
0.2823,approach,2,to_lo,-0.00095,0.00668,0.01850,1.57988,0.06085,0.02575,-0.00362,-0.0024,0.1490,-0.0024,-0.0073,0.0073,-0.0073,-0.0073,-0.0205,5.8188,-0.0068,-0.3932,-0.0464,-0.0024,-0.0024,1,1,1,1,1,1,1
0.3222,approach,2,to_lo,-0.00095,0.00668,0.01850,1.57988,0.06085,0.02575,-0.00362,-0.0024,0.1490,-0.0024,-0.0073,0.0073,-0.0073,-0.0073,-0.0205,5.8188,-0.0068,-0.3932,-0.0464,-0.0024,-0.0024,1,1,1,1,1,1,1
0.3625,approach,2,to_lo,-0.00095,0.00668,0.01850,1.57988,0.06085,0.02575,-0.00362,-0.0024,0.1490,-0.0024,-0.0073,0.0073,-0.0073,-0.0073,-0.0205,5.8188,-0.0068,-0.3932,-0.0464,-0.0024,-0.0024,1,1,1,1,1,1,1
0.4025,approach,2,to_lo,-0.00095,0.02384,0.01850,1.57568,0.06046,0.02575,-0.00362,-0.0073,0.1245,-0.0024,-0.0513,-0.0073,-0.0073,-0.0073,-0.0205,5.9829,-0.0205,-0.4762,-0.0415,-0.0024,-0.0073,1,1,1,1,1,1,1
0.4426,approach,2,to_lo,-0.00095,0.02384,0.01850,1.57568,0.06046,0.02575,-0.00362,-0.0073,0.1245,-0.0024,-0.0513,-0.0073,-0.0073,-0.0073,-0.0205,5.9829,-0.0205,-0.4762,-0.0415,-0.0024,-0.0073,1,1,1,1,1,1,1
0.4842,approach,2,to_lo,-0.00095,0.03376,0.01850,1.57225,0.06046,0.02575,-0.00324,-0.0024,0.1245,-0.0024,-0.0659,0.0073,-0.0073,0.0073,-0.0342,5.9282,-0.0615,-0.3443,-0.0464,-0.0122,-0.0073,1,1,1,1,1,1,1
0.5248,approach,2,to_lo,-0.00095,0.03376,0.01850,1.57225,0.06046,0.02575,-0.00324,-0.0024,0.1245,-0.0024,-0.0659,0.0073,-0.0073,0.0073,-0.0342,5.9282,-0.0615,-0.3443,-0.0464,-0.0122,-0.0073,1,1,1,1,1,1,1
0.5634,approach,2,to_lo,-0.00095,0.03376,0.01850,1.57225,0.06046,0.02575,-0.00324,-0.0024,0.1245,-0.0024,-0.0659,0.0073,-0.0073,0.0073,-0.0342,5.9282,-0.0615,-0.3443,-0.0464,-0.0122,-0.0073,1,1,1,1,1,1,1
0.6025,approach,2,to_lo,-0.00095,0.04711,0.01850,1.57073,0.06046,0.02575,-0.00324,-0.0024,0.1099,-0.0073,-0.0366,-0.0073,0.0073,-0.0073,-0.0205,5.5453,-0.0889,-0.2906,-0.0513,-0.0122,-0.0024,1,1,1,1,1,1,1
0.6429,approach,2,to_lo,-0.00095,0.04711,0.01850,1.57073,0.06046,0.02575,-0.00324,-0.0024,0.1099,-0.0073,-0.0366,-0.0073,0.0073,-0.0073,-0.0205,5.5453,-0.0889,-0.2906,-0.0513,-0.0122,-0.0024,1,1,1,1,1,1,1
0.6827,approach,2,to_lo,-0.00095,0.05436,0.01850,1.57034,0.06046,0.02575,-0.00324,-0.0073,0.1050,-0.0024,0.0220,-0.0073,-0.0073,-0.0073,-0.0342,5.5316,-0.1026,-0.2466,-0.0513,-0.0122,-0.0073,1,1,1,1,1,1,1
0.7228,approach,2,to_lo,-0.00095,0.05436,0.01850,1.57034,0.06046,0.02575,-0.00324,-0.0073,0.1050,-0.0024,0.0220,-0.0073,-0.0073,-0.0073,-0.0342,5.5316,-0.1026,-0.2466,-0.0513,-0.0122,-0.0073,1,1,1,1,1,1,1
0.7625,approach,2,to_lo,-0.00095,0.05436,0.01850,1.57034,0.06046,0.02575,-0.00324,-0.0073,0.1050,-0.0024,0.0220,-0.0073,-0.0073,-0.0073,-0.0342,5.5316,-0.1026,-0.2466,-0.0513,-0.0122,-0.0073,1,1,1,1,1,1,1
0.8030,approach,2,to_lo,-0.00095,0.06390,0.01850,1.57034,0.06046,0.02575,-0.00324,-0.0024,0.0708,-0.0024,-0.0220,-0.0073,0.0073,-0.0073,-0.0479,5.9556,-0.1162,-0.2369,-0.0611,-0.0171,-0.0073,1,1,1,1,1,1,1
0.8425,approach,2,to_lo,-0.00095,0.06390,0.01850,1.57034,0.06046,0.02575,-0.00324,-0.0024,0.0708,-0.0024,-0.0220,-0.0073,0.0073,-0.0073,-0.0479,5.9556,-0.1162,-0.2369,-0.0611,-0.0171,-0.0073,1,1,1,1,1,1,1
0.8826,approach,2,to_lo,-0.00095,0.06962,0.01850,1.57034,0.06046,0.02575,-0.00324,-0.0024,0.0611,-0.0024,-0.0073,0.0073,0.0073,-0.0220,-0.0342,5.9419,-0.1436,-0.2320,-0.0708,-0.0122,-0.0073,1,1,1,1,1,1,1
0.9224,approach,2,to_lo,-0.00095,0.06962,0.01850,1.57034,0.06046,0.02575,-0.00324,-0.0024,0.0611,-0.0024,-0.0073,0.0073,0.0073,-0.0220,-0.0342,5.9419,-0.1436,-0.2320,-0.0708,-0.0122,-0.0073,1,1,1,1,1,1,1
0.9629,approach,2,to_lo,-0.00095,0.06962,0.01850,1.57034,0.06046,0.02575,-0.00324,-0.0024,0.0611,-0.0024,-0.0073,0.0073,0.0073,-0.0220,-0.0342,5.9419,-0.1436,-0.2320,-0.0708,-0.0122,-0.0073,1,1,1,1,1,1,1
1.0024,approach,2,to_lo,-0.00095,0.07763,0.01850,1.56996,0.06046,0.02575,-0.00324,-0.0024,0.0708,-0.0024,-0.0073,0.0073,-0.0073,-0.0073,-0.0615,5.5727,-0.1573,-0.2125,-0.0659,-0.0171,-0.0073,1,1,1,1,1,1,1
1.0423,approach,2,to_lo,-0.00095,0.07763,0.01850,1.56996,0.06046,0.02575,-0.00324,-0.0024,0.0708,-0.0024,-0.0073,0.0073,-0.0073,-0.0073,-0.0615,5.5727,-0.1573,-0.2125,-0.0659,-0.0171,-0.0073,1,1,1,1,1,1,1
1.0824,approach,2,to_lo,-0.00095,0.08183,0.01850,1.56996,0.06046,0.02575,-0.00324,0.0024,0.0708,-0.0073,-0.0073,-0.0073,0.0073,-0.0073,-0.0752,5.7094,-0.1846,-0.1978,-0.0708,-0.0220,-0.0073,1,1,1,1,1,1,1
1.1226,approach,2,to_lo,-0.00095,0.08183,0.01850,1.56996,0.06046,0.02575,-0.00324,0.0024,0.0708,-0.0073,-0.0073,-0.0073,0.0073,-0.0073,-0.0752,5.7094,-0.1846,-0.1978,-0.0708,-0.0220,-0.0073,1,1,1,1,1,1,1
1.1623,approach,2,to_lo,-0.00095,0.08183,0.01850,1.56996,0.06046,0.02575,-0.00324,0.0024,0.0708,-0.0073,-0.0073,-0.0073,0.0073,-0.0073,-0.0752,5.7094,-0.1846,-0.1978,-0.0708,-0.0220,-0.0073,1,1,1,1,1,1,1
1.2024,approach,2,to_lo,-0.00095,0.08755,0.01850,1.56996,0.06046,0.02537,-0.00324,-0.0073,0.0464,-0.0073,-0.0220,-0.0073,-0.0220,0.0073,-0.0889,5.6137,-0.1983,-0.1832,-0.0708,-0.0220,-0.0073,1,1,1,1,1,1,1
