ts,step_idx,joint_index,target_user,actual_user,vel,torq,status_code,result
1781078712.1978333,1,7,-0.03509731990316784,-0.034905433654785156,-0.0024423599243164062,-0.4854698181152344,1,ok
1781078713.161764,2,7,-0.07000390494305443,-0.06961917877197266,-0.0073261260986328125,-0.6632480621337891,1,ok
1781078714.1259546,3,7,-0.10491048998294103,-0.10547828674316406,-0.0024423599243164062,-0.10256385803222656,1,ok
1781078715.087762,4,7,-0.1398170750228276,-0.13942909240722656,-0.0024423599243164062,-0.3213672637939453,1,ok
1781078716.0479248,5,7,-0.1747236600627142,-0.17414379119873047,-0.0024423599243164062,-0.6632480621337891,1,ok
1781078717.016534,6,7,-0.2096302451026008,-0.21038341522216797,-0.0024423599243164062,0.0068378448486328125,1,ok
1781078717.981317,7,7,-0.2445368301424874,-0.24433517456054688,-0.0024423599243164062,-0.25299072265625,1,ok
1781078718.945769,8,7,-0.279443415182374,-0.2786674499511719,-0.0073261260986328125,-0.5538463592529297,1,ok
1781078719.9113803,9,7,-0.31435000022226056,-0.3152894973754883,-0.0024423599243164062,0.03418731689453125,1,ok
1781078720.873833,10,7,-0.34925658526214715,-0.3488597869873047,0.0024423599243164062,-0.25299072265625,1,ok
1781078721.8421175,11,7,-0.38416317030203373,-0.3835735321044922,-0.0024423599243164062,-0.5811958312988281,1,ok
1781078722.8085887,12,7,-0.41906975534192037,-0.4198141098022461,-0.0024423599243164062,0.0068378448486328125,1,ok
1781078723.7772117,13,7,-0.45397634038180695,-0.4537649154663086,-0.0073261260986328125,-0.17094039916992188,1,ok
1781078724.7480154,14,7,-0.48888292542169354,-0.48809814453125,-0.0073261260986328125,-0.5948715209960938,1,ok
1781078725.7163525,15,7,-0.5237895104615801,-0.52471923828125,-0.0024423599243164062,0.08888816833496094,1,ok
1781078726.684368,16,7,-0.5586960955014667,-0.5582895278930664,-0.0024423599243164062,-0.17094039916992188,1,ok
1781078727.6503527,17,7,-0.5936026805413533,-0.5930032730102539,-0.0073261260986328125,-0.5264949798583984,1,ok
1781078728.6175828,18,7,-0.6285092655812399,-0.6292438507080078,-0.0024423599243164062,0.08888816833496094,1,ok
1781078729.5886605,19,7,-0.6634158506211265,-0.6631956100463867,-0.0024423599243164062,-0.15726470947265625,1,ok
1781078730.5636547,20,7,-0.698322435661013,-0.6979093551635742,0.0024423599243164062,-0.4444446563720703,1,ok
1781078731.5348597,21,7,-0.7332290207008997,-0.7345314025878906,0.0024423599243164062,0.1299152374267578,1,ok
1781078732.5075057,22,7,-0.7681356057407862,-0.7677192687988281,-0.0024423599243164062,-0.1299152374267578,1,ok
1781078733.4786768,23,7,-0.8030421907806728,-0.802433967590332,-0.0024423599243164062,-0.4991455078125,1,ok
1781078734.4482148,24,7,-0.8379487758205595,-0.839055061340332,-0.0024423599243164062,0.0615386962890625,1,ok
1781078735.424086,25,7,-0.872855360860446,-0.8726253509521484,-0.0024423599243164062,-0.17094039916992188,1,ok
1781078736.393695,26,7,-0.9077619459003327,-0.9069585800170898,-0.0024423599243164062,-0.4854698181152344,1,ok
1781078737.3576484,27,7,-0.9426685309402192,-0.9435796737670898,-0.0024423599243164062,0.0615386962890625,1,ok
1781078738.3222833,28,7,-0.9775751159801058,-0.9771499633789062,-0.0073261260986328125,-0.1846160888671875,1,ok
1781078739.2910347,29,7,-1.0124817010199925,-1.0118637084960938,-0.0024423599243164062,-0.4991455078125,1,ok
1781078740.2601237,30,7,-1.0473882860598789,-1.0481042861938477,-0.0024423599243164062,0.11623954772949219,1,ok
1781078741.2269034,31,7,-1.0822948710997655,-1.0820550918579102,-0.0073261260986328125,-0.14358901977539062,1,ok
1781078742.1926856,32,7,-1.1172014561396522,-1.1163883209228516,-0.0024423599243164062,-0.5675220489501953,1,ok
1781078743.156886,33,7,-1.1521080411795388,-1.1530094146728516,0.0024423599243164062,0.14358901977539062,1,ok
1781078744.1233664,34,7,-1.1870146262194254,-1.186579704284668,-0.0073261260986328125,-0.14358901977539062,1,ok
1781078745.0747986,35,7,-1.2219212112593119,-1.2212944030761719,-0.0024423599243164062,-0.47179412841796875,1,ok
1781078746.0373173,36,7,-1.2568277962991985,-1.2579154968261719,-0.0073261260986328125,0.08888816833496094,1,ok
1781078746.9998982,37,7,-1.2917343813390851,-1.2914857864379883,-0.0073261260986328125,-0.11623954772949219,1,ok
1781078747.964698,38,7,-1.3266409663789718,-1.3261995315551758,-0.0024423599243164062,-0.41709327697753906,1,ok
1781078748.9263408,39,7,-1.3615475514188582,-1.3628215789794922,-0.0024423599243164062,0.1299152374267578,1,ok
1781078749.8889713,40,7,-1.3964541364587448,-1.3963909149169922,-0.0024423599243164062,-0.08888816833496094,1,ok
1781078750.8507307,41,7,-1.4313607214986315,-1.4307241439819336,0.0024423599243164062,-0.5128211975097656,1,ok
1781078751.8218968,42,7,-1.4662673065385181,-1.4673452377319336,0.0024423599243164062,0.08888816833496094,1,ok
1781078752.7922466,43,7,-1.5011738915784048,-1.5005340576171875,-0.0024423599243164062,-0.11623954772949219,1,ok
1781078753.7634907,44,7,-1.5360804766182912,-1.535630226135254,-0.0024423599243164062,-0.4854698181152344,1,ok
1781078754.7308114,45,7,-1.5709870616581778,-1.5718698501586914,0.0024423599243164062,0.07521438598632812,1,ok
1781078755.695819,46,7,-1.6058936466980644,-1.6054401397705078,-0.0024423599243164062,-0.15726470947265625,1,ok
1781078756.66846,47,7,-1.640800231737951,-1.6401538848876953,-0.0073261260986328125,-0.5264949798583984,1,ok
1781078757.637596,48,7,-1.6757068167778377,-1.6767759323120117,-0.0024423599243164062,0.07521438598632812,1,ok
1781078758.6049948,49,7,-1.7106134018177241,-1.7099637985229492,-0.0024423599243164062,-0.10256385803222656,1,ok
1781078759.5733893,50,7,-1.7455199868576108,-1.7450599670410156,-0.0073261260986328125,-0.5538463592529297,1,ok
