t_s,phase,swept_joint,direction,q1,q2,q3,q4,q5,q6,q7,v1,v2,v3,v4,v5,v6,v7,tau1,tau2,tau3,tau4,tau5,tau6,tau7,st1,st2,st3,st4,st5,st6,st7
0.4825,approach,2,to_lo,0.06619,0.04101,1.67754,-0.13485,-0.05283,1.59667,-0.00744,-0.0024,0.1197,0.0024,-0.0073,-0.0220,-0.0073,-0.0073,0.0205,13.1897,-3.0291,-0.0806,-0.0366,-0.0024,-0.0122,1,1,1,1,1,1,1
0.5224,approach,2,to_lo,0.06619,0.05055,1.67754,-0.13523,-0.05283,1.59667,-0.00744,-0.0024,0.0562,-0.0073,-0.0073,0.0073,-0.0073,0.0073,0.0068,16.2667,-3.1658,-0.0904,-0.0415,-0.0024,-0.0171,1,1,1,1,1,1,1
0.5625,approach,2,to_lo,0.06619,0.05055,1.67754,-0.13523,-0.05283,1.59667,-0.00744,-0.0024,0.0562,-0.0073,-0.0073,0.0073,-0.0073,0.0073,0.0068,16.2667,-3.1658,-0.0904,-0.0415,-0.0024,-0.0171,1,1,1,1,1,1,1
0.6024,approach,2,to_lo,0.06619,0.05818,1.67754,-0.13523,-0.05283,1.59667,-0.00744,0.0024,0.1099,0.0024,-0.0073,-0.0073,0.0073,-0.0073,-0.0068,15.8564,-3.3436,-0.1148,-0.0415,-0.0024,-0.0171,1,1,1,1,1,1,1
0.6426,approach,2,to_lo,0.06619,0.05818,1.67754,-0.13523,-0.05283,1.59667,-0.00744,0.0024,0.1099,0.0024,-0.0073,-0.0073,0.0073,-0.0073,-0.0068,15.8564,-3.3436,-0.1148,-0.0415,-0.0024,-0.0171,1,1,1,1,1,1,1
0.6825,approach,2,to_lo,0.06619,0.05818,1.67754,-0.13523,-0.05283,1.59667,-0.00744,0.0024,0.1099,0.0024,-0.0073,-0.0073,0.0073,-0.0073,-0.0068,15.8564,-3.3436,-0.1148,-0.0415,-0.0024,-0.0171,1,1,1,1,1,1,1
0.7224,approach,2,to_lo,0.06619,0.06733,1.67678,-0.13600,-0.05283,1.59667,-0.00744,-0.0024,0.0366,-0.0024,-0.0366,0.0073,-0.0073,-0.0073,-0.0205,15.9385,-2.5915,-0.0904,-0.0464,-0.0024,-0.0220,1,1,1,1,1,1,1
0.7628,approach,2,to_lo,0.06619,0.06733,1.67678,-0.13600,-0.05283,1.59667,-0.00744,-0.0024,0.0366,-0.0024,-0.0366,0.0073,-0.0073,-0.0073,-0.0205,15.9385,-2.5915,-0.0904,-0.0464,-0.0024,-0.0220,1,1,1,1,1,1,1
0.8027,approach,2,to_lo,0.06619,0.07305,1.67639,-0.13676,-0.05283,1.59667,-0.00744,0.0024,0.0562,-0.0024,-0.0073,0.0073,-0.0073,-0.0073,-0.0205,15.4051,-2.4137,-0.0562,-0.0464,-0.0073,-0.0269,1,1,1,1,1,1,1
0.8425,approach,2,to_lo,0.06619,0.07305,1.67639,-0.13676,-0.05283,1.59667,-0.00744,0.0024,0.0562,-0.0024,-0.0073,0.0073,-0.0073,-0.0073,-0.0205,15.4051,-2.4137,-0.0562,-0.0464,-0.0073,-0.0269,1,1,1,1,1,1,1
0.8824,approach,2,to_lo,0.06619,0.07305,1.67639,-0.13676,-0.05283,1.59667,-0.00744,0.0024,0.0562,-0.0024,-0.0073,0.0073,-0.0073,-0.0073,-0.0205,15.4051,-2.4137,-0.0562,-0.0464,-0.0073,-0.0269,1,1,1,1,1,1,1
0.9224,approach,2,to_lo,0.06619,0.07916,1.67639,-0.13638,-0.05283,1.59628,-0.00744,-0.0024,0.0464,-0.0024,-0.0073,-0.0073,-0.0073,0.0073,-0.0342,16.8274,-2.5915,-0.0611,-0.0513,-0.0073,-0.0220,1,1,1,1,1,1,1
0.9625,approach,2,to_lo,0.06619,0.07916,1.67639,-0.13638,-0.05283,1.59628,-0.00744,-0.0024,0.0464,-0.0024,-0.0073,-0.0073,-0.0073,0.0073,-0.0342,16.8274,-2.5915,-0.0611,-0.0513,-0.0073,-0.0220,1,1,1,1,1,1,1
1.0026,approach,2,to_lo,0.06619,0.08259,1.67639,-0.13638,-0.05283,1.59628,-0.00744,-0.0024,0.0220,-0.0024,0.0073,-0.0073,-0.0073,-0.0073,-0.0479,17.9077,-2.7282,-0.0562,-0.0464,-0.0073,-0.0269,1,1,1,1,1,1,1
1.0426,approach,2,to_lo,0.06619,0.08259,1.67639,-0.13638,-0.05283,1.59628,-0.00744,-0.0024,0.0220,-0.0024,0.0073,-0.0073,-0.0073,-0.0073,-0.0479,17.9077,-2.7282,-0.0562,-0.0464,-0.0073,-0.0269,1,1,1,1,1,1,1
1.0826,approach,2,to_lo,0.06619,0.08259,1.67639,-0.13638,-0.05283,1.59628,-0.00744,-0.0024,0.0220,-0.0024,0.0073,-0.0073,-0.0073,-0.0073,-0.0479,17.9077,-2.7282,-0.0562,-0.0464,-0.0073,-0.0269,1,1,1,1,1,1,1
1.1226,approach,2,to_lo,0.06619,0.08907,1.67639,-0.13600,-0.05283,1.59628,-0.00744,-0.0024,0.0513,0.0024,-0.0073,-0.0073,-0.0073,-0.0220,-0.0479,16.8274,-2.8239,-0.0611,-0.0513,-0.0073,-0.0366,1,1,1,1,1,1,1
1.1626,approach,2,to_lo,0.06619,0.08907,1.67639,-0.13600,-0.05283,1.59628,-0.00744,-0.0024,0.0513,0.0024,-0.0073,-0.0073,-0.0073,-0.0220,-0.0479,16.8274,-2.8239,-0.0611,-0.0513,-0.0073,-0.0366,1,1,1,1,1,1,1
1.2026,approach,2,to_lo,0.06619,0.09251,1.67639,-0.13600,-0.05283,1.59628,-0.00744,-0.0024,0.0464,-0.0073,-0.0073,-0.0073,0.0073,0.0073,-0.0615,16.3897,-2.8239,-0.0562,-0.0513,-0.0024,-0.0366,1,1,1,1,1,1,1
1.2424,approach,2,to_lo,0.06619,0.09251,1.67639,-0.13600,-0.05283,1.59628,-0.00744,-0.0024,0.0464,-0.0073,-0.0073,-0.0073,0.0073,0.0073,-0.0615,16.3897,-2.8239,-0.0562,-0.0513,-0.0024,-0.0366,1,1,1,1,1,1,1
1.2828,approach,2,to_lo,0.06619,0.09251,1.67639,-0.13600,-0.05283,1.59628,-0.00744,-0.0024,0.0464,-0.0073,-0.0073,-0.0073,0.0073,0.0073,-0.0615,16.3897,-2.8239,-0.0562,-0.0513,-0.0024,-0.0366,1,1,1,1,1,1,1
1.3225,approach,2,to_lo,0.06619,0.09594,1.67601,-0.13638,-0.05283,1.59667,-0.00744,-0.0024,0.0171,-0.0024,0.0073,-0.0220,-0.0073,-0.0073,-0.0752,17.4427,-2.7009,-0.0366,-0.0611,-0.0073,-0.0317,1,1,1,1,1,1,1
1.3629,approach,2,to_lo,0.06619,0.09594,1.67601,-0.13638,-0.05283,1.59667,-0.00744,-0.0024,0.0171,-0.0024,0.0073,-0.0220,-0.0073,-0.0073,-0.0752,17.4427,-2.7009,-0.0366,-0.0611,-0.0073,-0.0317,1,1,1,1,1,1,1
1.4024,approach,2,to_lo,0.06619,0.09785,1.67601,-0.13638,-0.05283,1.59628,-0.00744,-0.0073,0.0366,0.0024,0.0073,-0.0073,0.0073,0.0073,-0.1026,17.7573,-2.7556,-0.0464,-0.0611,-0.0073,-0.0366,1,1,1,1,1,1,1
1.4428,approach,2,to_lo,0.06619,0.09785,1.67601,-0.13638,-0.05283,1.59628,-0.00744,-0.0073,0.0366,0.0024,0.0073,-0.0073,0.0073,0.0073,-0.1026,17.7573,-2.7556,-0.0464,-0.0611,-0.0073,-0.0366,1,1,1,1,1,1,1
1.4826,approach,2,to_lo,0.06619,0.09785,1.67601,-0.13638,-0.05283,1.59628,-0.00744,-0.0073,0.0366,0.0024,0.0073,-0.0073,0.0073,0.0073,-0.1026,17.7573,-2.7556,-0.0464,-0.0611,-0.0073,-0.0366,1,1,1,1,1,1,1
1.5223,approach,2,to_lo,0.06619,0.10128,1.67601,-0.13638,-0.05283,1.59667,-0.00744,-0.0024,0.0122,0.0024,-0.0073,-0.0073,-0.0073,-0.0073,-0.1026,17.8120,-2.8239,-0.0415,-0.0611,-0.0073,-0.0415,1,1,1,1,1,1,1
2.0249,sweep,2,+up,0.06619,0.10281,1.67601,-0.13638,-0.05283,1.59667,-0.00744,-0.0024,0.0513,-0.0024,0.0073,-0.0073,-0.0073,-0.0220,-0.1162,17.0735,-2.8376,-0.0366,-0.0659,-0.0024,-0.0415,1,1,1,1,1,1,1
2.0648,sweep,2,+up,0.06619,0.10281,1.67601,-0.13638,-0.05283,1.59667,-0.00744,-0.0024,0.0513,-0.0024,0.0073,-0.0073,-0.0073,-0.0220,-0.1162,17.0735,-2.8376,-0.0366,-0.0659,-0.0024,-0.0415,1,1,1,1,1,1,1
2.1050,sweep,2,+up,0.06619,0.11654,1.67601,-0.13638,-0.05283,1.59628,-0.00744,-0.0024,0.1441,-0.0024,-0.0220,-0.0073,0.0073,-0.0073,-0.1573,19.1658,-2.7282,-0.0220,-0.0659,-0.0171,-0.0513,1,1,1,1,1,1,1
2.1449,sweep,2,+up,0.06619,0.11654,1.67601,-0.13638,-0.05283,1.59628,-0.00744,-0.0024,0.1441,-0.0024,-0.0220,-0.0073,0.0073,-0.0073,-0.1573,19.1658,-2.7282,-0.0220,-0.0659,-0.0171,-0.0513,1,1,1,1,1,1,1
2.1850,sweep,2,+up,0.06619,0.11654,1.67601,-0.13638,-0.05283,1.59628,-0.00744,-0.0024,0.1441,-0.0024,-0.0220,-0.0073,0.0073,-0.0073,-0.1573,19.1658,-2.7282,-0.0220,-0.0659,-0.0171,-0.0513,1,1,1,1,1,1,1
2.2249,sweep,2,+up,0.06619,0.14248,1.67601,-0.13371,-0.05322,1.59628,-0.00744,-0.0024,0.1734,0.0024,-0.0952,-0.0220,-0.0220,-0.0073,-0.1846,16.5128,-2.8103,-0.2222,-0.0513,-0.0024,-0.0464,1,1,1,1,1,1,1
2.2649,sweep,2,+up,0.06619,0.14248,1.67601,-0.13371,-0.05322,1.59628,-0.00744,-0.0024,0.1734,0.0024,-0.0952,-0.0220,-0.0220,-0.0073,-0.1846,16.5128,-2.8103,-0.2222,-0.0513,-0.0024,-0.0464,1,1,1,1,1,1,1
2.3047,sweep,2,+up,0.06619,0.15850,1.67601,-0.13905,-0.05283,1.59628,-0.00744,0.0024,0.2125,-0.0024,-0.1099,0.0073,0.0073,0.0073,-0.1573,16.5812,-2.6598,0.0171,-0.0562,-0.0024,-0.0464,1,1,1,1,1,1,1
2.3450,sweep,2,+up,0.06619,0.15850,1.67601,-0.13905,-0.05283,1.59628,-0.00744,0.0024,0.2125,-0.0024,-0.1099,0.0073,0.0073,0.0073,-0.1573,16.5812,-2.6598,0.0171,-0.0562,-0.0024,-0.0464,1,1,1,1,1,1,1
2.3850,sweep,2,+up,0.06619,0.15850,1.67601,-0.13905,-0.05283,1.59628,-0.00744,0.0024,0.2125,-0.0024,-0.1099,0.0073,0.0073,0.0073,-0.1573,16.5812,-2.6598,0.0171,-0.0562,-0.0024,-0.0464,1,1,1,1,1,1,1
2.4249,sweep,2,+up,0.06619,0.18330,1.67525,-0.14172,-0.05283,1.59667,-0.00744,0.0024,0.1929,-0.0171,-0.0073,0.0073,0.0073,0.0073,-0.1709,15.7197,-1.7983,0.2759,-0.0562,-0.0122,-0.0513,1,1,1,1,1,1,1
2.4651,sweep,2,+up,0.06619,0.18330,1.67525,-0.14172,-0.05283,1.59667,-0.00744,0.0024,0.1929,-0.0171,-0.0073,0.0073,0.0073,0.0073,-0.1709,15.7197,-1.7983,0.2759,-0.0562,-0.0122,-0.0513,1,1,1,1,1,1,1
2.5052,sweep,2,+up,0.06619,0.19970,1.67525,-0.14095,-0.05322,1.59667,-0.00744,0.0024,0.1832,-0.0024,-0.0220,-0.0220,0.0073,-0.0073,-0.1846,14.8171,-1.4291,0.4029,-0.0562,-0.0073,-0.0513,1,1,1,1,1,1,1
2.5449,sweep,2,+up,0.06619,0.19970,1.67525,-0.14095,-0.05322,1.59667,-0.00744,0.0024,0.1832,-0.0024,-0.0220,-0.0220,0.0073,-0.0073,-0.1846,14.8171,-1.4291,0.4029,-0.0562,-0.0073,-0.0513,1,1,1,1,1,1,1
2.5849,sweep,2,+up,0.06619,0.19970,1.67525,-0.14095,-0.05322,1.59667,-0.00744,0.0024,0.1832,-0.0024,-0.0220,-0.0220,0.0073,-0.0073,-0.1846,14.8171,-1.4291,0.4029,-0.0562,-0.0073,-0.0513,1,1,1,1,1,1,1
2.6250,sweep,2,+up,0.06619,0.22335,1.67525,-0.13828,-0.05322,1.59667,-0.00782,-0.0024,0.1978,-0.0024,0.0513,-0.0073,-0.0073,-0.0220,-0.1983,15.2137,-1.2786,0.3687,-0.0562,-0.0073,-0.0513,1,1,1,1,1,1,1
2.6653,sweep,2,+up,0.06619,0.22335,1.67525,-0.13828,-0.05322,1.59667,-0.00782,-0.0024,0.1978,-0.0024,0.0513,-0.0073,-0.0073,-0.0220,-0.1983,15.2137,-1.2786,0.3687,-0.0562,-0.0073,-0.0513,1,1,1,1,1,1,1
2.7051,sweep,2,+up,0.06619,0.23976,1.67525,-0.13752,-0.05283,1.59667,-0.00744,-0.0073,0.2125,-0.0024,-0.0366,-0.0073,-0.0073,-0.0073,-0.2120,14.8308,-1.2103,0.3639,-0.0562,-0.0122,-0.0513,1,1,1,1,1,1,1
2.7452,sweep,2,+up,0.06619,0.23976,1.67525,-0.13752,-0.05283,1.59667,-0.00744,-0.0073,0.2125,-0.0024,-0.0366,-0.0073,-0.0073,-0.0073,-0.2120,14.8308,-1.2103,0.3639,-0.0562,-0.0122,-0.0513,1,1,1,1,1,1,1
2.7850,sweep,2,+up,0.06619,0.23976,1.67525,-0.13752,-0.05283,1.59667,-0.00744,-0.0073,0.2125,-0.0024,-0.0366,-0.0073,-0.0073,-0.0073,-0.2120,14.8308,-1.2103,0.3639,-0.0562,-0.0122,-0.0513,1,1,1,1,1,1,1
2.8248,sweep,2,+up,0.06619,0.26417,1.67525,-0.13752,-0.05283,1.59667,-0.00744,-0.0024,0.2125,-0.0024,-0.0073,-0.0073,0.0220,-0.0073,-0.2256,14.1744,-1.0462,0.4127,-0.0562,-0.0073,-0.0464,1,1,1,1,1,1,1
2.8649,sweep,2,+up,0.06619,0.26417,1.67525,-0.13752,-0.05283,1.59667,-0.00744,-0.0024,0.2125,-0.0024,-0.0073,-0.0073,0.0220,-0.0073,-0.2256,14.1744,-1.0462,0.4127,-0.0562,-0.0073,-0.0464,1,1,1,1,1,1,1
2.9050,sweep,2,+up,0.06619,0.27981,1.67525,-0.13752,-0.05283,1.59667,-0.00744,-0.0073,0.1587,-0.0024,-0.0073,0.0073,-0.0073,-0.0073,-0.2530,14.5162,-0.9504,0.4567,-0.0611,-0.0073,-0.0464,1,1,1,1,1,1,1
2.9451,sweep,2,+up,0.06619,0.27981,1.67525,-0.13752,-0.05283,1.59667,-0.00744,-0.0073,0.1587,-0.0024,-0.0073,0.0073,-0.0073,-0.0073,-0.2530,14.5162,-0.9504,0.4567,-0.0611,-0.0073,-0.0464,1,1,1,1,1,1,1
2.9849,sweep,2,+up,0.06619,0.27981,1.67525,-0.13752,-0.05283,1.59667,-0.00744,-0.0073,0.1587,-0.0024,-0.0073,0.0073,-0.0073,-0.0073,-0.2530,14.5162,-0.9504,0.4567,-0.0611,-0.0073,-0.0464,1,1,1,1,1,1,1
3.0249,sweep,2,+up,0.06619,0.30461,1.67487,-0.13752,-0.05322,1.59667,-0.00744,-0.0073,0.2027,-0.0024,-0.0220,-0.0073,-0.0073,-0.0220,-0.2667,13.4496,-0.7863,0.5055,-0.0611,-0.0122,-0.0513,1,1,1,1,1,1,1
3.0650,sweep,2,+up,0.06619,0.30461,1.67487,-0.13752,-0.05322,1.59667,-0.00744,-0.0073,0.2027,-0.0024,-0.0220,-0.0073,-0.0073,-0.0220,-0.2667,13.4496,-0.7863,0.5055,-0.0611,-0.0122,-0.0513,1,1,1,1,1,1,1
3.1049,sweep,2,+up,0.06619,0.32101,1.67487,-0.13752,-0.05322,1.59667,-0.00744,-0.0073,0.1929,0.0024,-0.0073,-0.0220,-0.0073,0.0073,-0.2667,13.3128,-0.6222,0.5495,-0.0611,-0.0073,-0.0513,1,1,1,1,1,1,1
3.1448,sweep,2,+up,0.06619,0.32101,1.67487,-0.13752,-0.05322,1.59667,-0.00744,-0.0073,0.1929,0.0024,-0.0073,-0.0220,-0.0073,0.0073,-0.2667,13.3128,-0.6222,0.5495,-0.0611,-0.0073,-0.0513,1,1,1,1,1,1,1
3.1848,sweep,2,+up,0.06619,0.32101,1.67487,-0.13752,-0.05322,1.59667,-0.00744,-0.0073,0.1929,0.0024,-0.0073,-0.0220,-0.0073,0.0073,-0.2667,13.3128,-0.6222,0.5495,-0.0611,-0.0073,-0.0513,1,1,1,1,1,1,1
3.2252,sweep,2,+up,0.06619,0.34505,1.67487,-0.13714,-0.05322,1.59667,-0.00744,-0.0073,0.1734,-0.0024,-0.0073,-0.0220,-0.0073,-0.0220,-0.2667,13.2034,-0.4718,0.5836,-0.0611,-0.0024,-0.0562,1,1,1,1,1,1,1
3.2648,sweep,2,+up,0.06619,0.34505,1.67487,-0.13714,-0.05322,1.59667,-0.00744,-0.0073,0.1734,-0.0024,-0.0073,-0.0220,-0.0073,-0.0220,-0.2667,13.2034,-0.4718,0.5836,-0.0611,-0.0024,-0.0562,1,1,1,1,1,1,1
3.3049,sweep,2,+up,0.06619,0.36145,1.67487,-0.13752,-0.05283,1.59667,-0.00744,0.0024,0.2173,-0.0024,-0.0220,-0.0073,-0.0073,-0.0073,-0.2530,12.8068,-0.3487,0.6129,-0.0562,-0.0024,-0.0562,1,1,1,1,1,1,1
3.3449,sweep,2,+up,0.06619,0.36145,1.67487,-0.13752,-0.05283,1.59667,-0.00744,0.0024,0.2173,-0.0024,-0.0220,-0.0073,-0.0073,-0.0073,-0.2530,12.8068,-0.3487,0.6129,-0.0562,-0.0024,-0.0562,1,1,1,1,1,1,1
3.3849,sweep,2,+up,0.06619,0.36145,1.67487,-0.13752,-0.05283,1.59667,-0.00744,0.0024,0.2173,-0.0024,-0.0220,-0.0073,-0.0073,-0.0073,-0.2530,12.8068,-0.3487,0.6129,-0.0562,-0.0024,-0.0562,1,1,1,1,1,1,1
3.4254,sweep,2,+up,0.06619,0.38586,1.67487,-0.13676,-0.05322,1.59667,-0.00744,-0.0024,0.2027,-0.0024,-0.0073,0.0073,-0.0220,-0.0073,-0.2667,12.1778,-0.2393,0.6032,-0.0562,-0.0024,-0.0611,1,1,1,1,1,1,1
3.4651,sweep,2,+up,0.06619,0.38586,1.67487,-0.13676,-0.05322,1.59667,-0.00744,-0.0024,0.2027,-0.0024,-0.0073,0.0073,-0.0220,-0.0073,-0.2667,12.1778,-0.2393,0.6032,-0.0562,-0.0024,-0.0611,1,1,1,1,1,1,1
3.5049,sweep,2,+up,0.06619,0.40265,1.67372,-0.13714,-0.05322,1.59667,-0.00744,-0.0024,0.2125,-0.0317,-0.0513,-0.0073,-0.0073,-0.0073,-0.2667,10.9470,0.6632,0.6716,-0.0562,-0.0073,-0.0611,1,1,1,1,1,1,1
3.5449,sweep,2,+up,0.06619,0.40265,1.67372,-0.13714,-0.05322,1.59667,-0.00744,-0.0024,0.2125,-0.0317,-0.0513,-0.0073,-0.0073,-0.0073,-0.2667,10.9470,0.6632,0.6716,-0.0562,-0.0073,-0.0611,1,1,1,1,1,1,1
3.5850,sweep,2,+up,0.06619,0.40265,1.67372,-0.13714,-0.05322,1.59667,-0.00744,-0.0024,0.2125,-0.0317,-0.0513,-0.0073,-0.0073,-0.0073,-0.2667,10.9470,0.6632,0.6716,-0.0562,-0.0073,-0.0611,1,1,1,1,1,1,1
3.6248,sweep,2,+up,0.06619,0.42897,1.67258,-0.14248,-0.05322,1.59667,-0.00782,-0.0024,0.1929,0.0024,0.0073,-0.0220,-0.0073,-0.0073,-0.2803,8.3077,2.3863,1.3309,-0.0415,-0.0171,-0.0611,1,1,1,1,1,1,1
3.6647,sweep,2,+up,0.06619,0.42897,1.67258,-0.14248,-0.05322,1.59667,-0.00782,-0.0024,0.1929,0.0024,0.0073,-0.0220,-0.0073,-0.0073,-0.2803,8.3077,2.3863,1.3309,-0.0415,-0.0171,-0.0611,1,1,1,1,1,1,1
3.7050,sweep,2,+up,0.06619,0.44308,1.67296,-0.13790,-0.05322,1.59667,-0.00744,0.0024,0.1392,0.0024,0.0073,-0.0073,-0.0073,-0.0073,-0.2667,10.5504,2.3727,1.0965,-0.0366,-0.0220,-0.0611,1,1,1,1,1,1,1
3.7447,sweep,2,+up,0.06619,0.44308,1.67296,-0.13790,-0.05322,1.59667,-0.00744,0.0024,0.1392,0.0024,0.0073,-0.0073,-0.0073,-0.0073,-0.2667,10.5504,2.3727,1.0965,-0.0366,-0.0220,-0.0611,1,1,1,1,1,1,1
3.7847,sweep,2,+up,0.06619,0.44308,1.67296,-0.13790,-0.05322,1.59667,-0.00744,0.0024,0.1392,0.0024,0.0073,-0.0073,-0.0073,-0.0073,-0.2667,10.5504,2.3727,1.0965,-0.0366,-0.0220,-0.0611,1,1,1,1,1,1,1
3.8250,sweep,2,+up,0.06580,0.46635,1.67411,-0.13447,-0.05322,1.59667,-0.00782,-0.0024,0.2369,-0.0024,-0.0366,-0.0073,0.0073,-0.0073,-0.2667,11.3709,1.3880,0.8181,-0.0415,-0.0122,-0.0659,1,1,1,1,1,1,1
3.8650,sweep,2,+up,0.06580,0.46635,1.67411,-0.13447,-0.05322,1.59667,-0.00782,-0.0024,0.2369,-0.0024,-0.0366,-0.0073,0.0073,-0.0073,-0.2667,11.3709,1.3880,0.8181,-0.0415,-0.0122,-0.0659,1,1,1,1,1,1,1
3.9049,sweep,2,+up,0.06619,0.48390,1.67411,-0.13676,-0.05283,1.59667,-0.00782,-0.0024,0.2173,-0.0024,-0.0513,0.0073,-0.0073,-0.0073,-0.2940,9.5795,1.8256,0.9792,-0.0415,-0.0122,-0.0659,1,1,1,1,1,1,1
3.9453,sweep,2,+up,0.06619,0.48390,1.67411,-0.13676,-0.05283,1.59667,-0.00782,-0.0024,0.2173,-0.0024,-0.0513,0.0073,-0.0073,-0.0073,-0.2940,9.5795,1.8256,0.9792,-0.0415,-0.0122,-0.0659,1,1,1,1,1,1,1
3.9850,sweep,2,+up,0.06619,0.48390,1.67411,-0.13676,-0.05283,1.59667,-0.00782,-0.0024,0.2173,-0.0024,-0.0513,0.0073,-0.0073,-0.0073,-0.2940,9.5795,1.8256,0.9792,-0.0415,-0.0122,-0.0659,1,1,1,1,1,1,1
4.0248,sweep,2,+up,0.06619,0.50793,1.67372,-0.13714,-0.05283,1.59667,-0.00782,0.0024,0.1636,-0.0024,0.0073,-0.0073,-0.0073,-0.0073,-0.2940,9.6342,2.2359,1.0916,-0.0513,-0.0171,-0.0708,1,1,1,1,1,1,1
4.0648,sweep,2,+up,0.06619,0.50793,1.67372,-0.13714,-0.05283,1.59667,-0.00782,0.0024,0.1636,-0.0024,0.0073,-0.0073,-0.0073,-0.0073,-0.2940,9.6342,2.2359,1.0916,-0.0513,-0.0171,-0.0708,1,1,1,1,1,1,1
4.1050,sweep,2,+up,0.06580,0.52396,1.67411,-0.13676,-0.05283,1.59667,-0.00744,-0.0024,0.2076,-0.0024,0.0073,-0.0073,0.0073,0.0073,-0.2803,9.6479,2.5231,1.0769,-0.0464,-0.0122,-0.0659,1,1,1,1,1,1,1
4.1452,sweep,2,+up,0.06580,0.52396,1.67411,-0.13676,-0.05283,1.59667,-0.00744,-0.0024,0.2076,-0.0024,0.0073,-0.0073,0.0073,0.0073,-0.2803,9.6479,2.5231,1.0769,-0.0464,-0.0122,-0.0659,1,1,1,1,1,1,1
4.1853,sweep,2,+up,0.06580,0.52396,1.67411,-0.13676,-0.05283,1.59667,-0.00744,-0.0024,0.2076,-0.0024,0.0073,-0.0073,0.0073,0.0073,-0.2803,9.6479,2.5231,1.0769,-0.0464,-0.0122,-0.0659,1,1,1,1,1,1,1
