ts,step_idx,joint_index,target_user,actual_user,vel,torq,status_code,result
1781077764.0018597,1,7,-0.019551376016037045,-0.01964569091796875,-0.0024423599243164062,-0.40341949462890625,1,ok
1781077765.1714735,2,7,-0.03700466853598034,-0.037194252014160156,-0.0024423599243164062,-0.34871864318847656,1,ok
1781077766.3446362,3,7,-0.05445796105592364,-0.054741859436035156,-0.0024423599243164062,-0.4307689666748047,1,ok
1781077767.5175133,4,7,-0.07191125357586693,-0.07190799713134766,-0.0024423599243164062,-0.28034210205078125,1,ok
1781077768.6895123,5,7,-0.08936454609581022,-0.09021854400634766,0.0024423599243164062,-0.17094039916992188,1,ok
1781077769.8590896,6,7,-0.10681783861575353,-0.10662269592285156,-0.0024423599243164062,-0.4991455078125,1,ok
1781077771.0275984,7,7,-0.12427113113569682,-0.12417030334472656,-0.0024423599243164062,-0.2666664123535156,1,ok
1781077772.179643,8,7,-0.1417244236556401,-0.14248085021972656,-0.0024423599243164062,-0.28034210205078125,1,ok
1781077773.3330636,9,7,-0.1591777161755834,-0.15926647186279297,-0.0024423599243164062,-0.4854698181152344,1,ok
1781077774.4888248,10,7,-0.1766310086955267,-0.17643260955810547,-0.0024423599243164062,-0.15726470947265625,1,ok
1781077775.6588023,11,7,-0.19408430121547,-0.19474315643310547,-0.0024423599243164062,-0.17094039916992188,1,ok
1781077776.8154454,12,7,-0.2115375937354133,-0.21152782440185547,0.0024423599243164062,-0.4991455078125,1,ok
1781077777.9881382,13,7,-0.2289908862553566,-0.22907638549804688,-0.0073261260986328125,-0.17094039916992188,1,ok
1781077779.161625,14,7,-0.2464441787752999,-0.24738693237304688,0.0024423599243164062,-0.1846160888671875,1,ok
1781077780.3307345,15,7,-0.26389747129524316,-0.2637901306152344,-0.0073261260986328125,-0.45812034606933594,1,ok
1781077781.497245,16,7,-0.2813507638151865,-0.2813386917114258,-0.0073261260986328125,-0.1846160888671875,1,ok
1781077782.6643999,17,7,-0.2988040563351298,-0.2996492385864258,0.0024423599243164062,-0.17094039916992188,1,ok
1781077783.832628,18,7,-0.31625734885507306,-0.3164339065551758,-0.0024423599243164062,-0.47179412841796875,1,ok
