t_s,phase,swept_joint,direction,q1,q2,q3,q4,q5,q6,q7,v1,v2,v3,v4,v5,v6,v7,tau1,tau2,tau3,tau4,tau5,tau6,tau7,st1,st2,st3,st4,st5,st6,st7
0.4025,approach,2,to_lo,-0.06657,0.01202,1.47726,-0.03796,-0.04521,0.00362,-0.00324,0.0024,0.1343,-0.0024,0.0513,0.0073,-0.0366,-0.0073,-0.0479,18.1812,-2.4000,-0.4225,-0.0269,-0.0220,-0.0073,1,1,1,1,1,1,1
0.4424,approach,2,to_lo,-0.06657,0.01202,1.47726,-0.03796,-0.04521,0.00362,-0.00324,0.0024,0.1343,-0.0024,0.0513,0.0073,-0.0366,-0.0073,-0.0479,18.1812,-2.4000,-0.4225,-0.0269,-0.0220,-0.0073,1,1,1,1,1,1,1
0.4823,approach,2,to_lo,-0.06657,0.02460,1.47688,-0.04063,-0.04521,0.00362,-0.00324,-0.0024,0.1587,-0.0073,-0.0366,-0.0220,0.0073,-0.0073,-0.0752,16.3214,-2.1538,-0.2662,-0.0317,-0.0220,-0.0122,1,1,1,1,1,1,1
0.5226,approach,2,to_lo,-0.06657,0.02460,1.47688,-0.04063,-0.04521,0.00362,-0.00324,-0.0024,0.1587,-0.0073,-0.0366,-0.0220,0.0073,-0.0073,-0.0752,16.3214,-2.1538,-0.2662,-0.0317,-0.0220,-0.0122,1,1,1,1,1,1,1
0.5628,approach,2,to_lo,-0.06657,0.03948,1.47612,-0.04215,-0.04521,0.00362,-0.00324,-0.0024,0.1148,-0.0024,-0.0366,-0.0073,0.0073,0.0073,-0.0752,15.4051,-1.5795,-0.1392,-0.0366,-0.0220,-0.0171,1,1,1,1,1,1,1
0.6046,approach,2,to_lo,-0.06657,0.03948,1.47612,-0.04215,-0.04521,0.00362,-0.00324,-0.0024,0.1148,-0.0024,-0.0366,-0.0073,0.0073,0.0073,-0.0615,15.4051,-1.5795,-0.1392,-0.0366,-0.0220,-0.0171,1,1,1,1,1,1,1
0.6424,approach,2,to_lo,-0.06657,0.03948,1.47612,-0.04215,-0.04521,0.00362,-0.00324,-0.0024,0.1148,-0.0024,-0.0366,-0.0073,0.0073,0.0073,-0.0615,15.4051,-1.5795,-0.1392,-0.0366,-0.0220,-0.0171,1,1,1,1,1,1,1
0.6827,approach,2,to_lo,-0.06657,0.04826,1.47574,-0.04330,-0.04521,0.00362,-0.00324,-0.0024,0.1099,-0.0122,-0.0073,-0.0073,-0.0073,-0.0073,-0.0752,14.8718,-1.3060,-0.0366,-0.0366,-0.0220,-0.0073,1,1,1,1,1,1,1
0.7227,approach,2,to_lo,-0.06657,0.04826,1.47574,-0.04330,-0.04521,0.00362,-0.00324,-0.0024,0.1099,-0.0122,-0.0073,-0.0073,-0.0073,-0.0073,-0.0752,14.8718,-1.3060,-0.0366,-0.0366,-0.0220,-0.0073,1,1,1,1,1,1,1
0.7624,approach,2,to_lo,-0.06657,0.04826,1.47574,-0.04330,-0.04521,0.00362,-0.00362,-0.0024,0.1099,-0.0122,-0.0073,-0.0073,-0.0073,-0.0220,-0.0752,14.8718,-1.3060,-0.0366,-0.0366,-0.0220,-0.0122,1,1,1,1,1,1,1
0.8024,approach,2,to_lo,-0.06657,0.05932,1.47574,-0.04406,-0.04521,0.00362,-0.00362,-0.0024,0.1001,-0.0073,0.0073,-0.0073,-0.0073,-0.0220,-0.1162,14.8718,-0.9641,0.0415,-0.0464,-0.0220,-0.0122,1,1,1,1,1,1,1
0.8425,approach,2,to_lo,-0.06657,0.05932,1.47574,-0.04406,-0.04521,0.00362,-0.00362,-0.0024,0.1001,-0.0073,0.0073,-0.0073,-0.0073,-0.0220,-0.1162,14.8718,-0.9641,0.0415,-0.0464,-0.0220,-0.0122,1,1,1,1,1,1,1
0.8825,approach,2,to_lo,-0.06657,0.06466,1.47574,-0.04330,-0.04521,0.00362,-0.00324,-0.0073,0.0659,0.0024,-0.0073,-0.0073,-0.0073,-0.0073,-0.1026,15.6103,-1.0188,0.0659,-0.0464,-0.0317,-0.0122,1,1,1,1,1,1,1
0.9224,approach,2,to_lo,-0.06657,0.06466,1.47574,-0.04330,-0.04521,0.00362,-0.00324,-0.0073,0.0659,0.0024,-0.0073,-0.0073,-0.0073,-0.0073,-0.1026,15.6103,-1.0188,0.0659,-0.0464,-0.0317,-0.0122,1,1,1,1,1,1,1
0.9627,approach,2,to_lo,-0.06657,0.06466,1.47574,-0.04330,-0.04521,0.00362,-0.00362,-0.0073,0.0659,0.0024,-0.0073,-0.0073,-0.0073,0.0073,-0.1026,15.6103,-1.0188,0.0659,-0.0464,-0.0317,-0.0073,1,1,1,1,1,1,1
1.0026,approach,2,to_lo,-0.06657,0.07305,1.47574,-0.04139,-0.04521,0.00362,-0.00362,-0.0024,0.0562,-0.0024,0.0220,-0.0073,-0.0220,0.0073,-0.1026,15.6786,-1.1692,0.0513,-0.0513,-0.0317,-0.0073,1,1,1,1,1,1,1
1.0424,approach,2,to_lo,-0.06657,0.07305,1.47574,-0.04139,-0.04521,0.00362,-0.00362,-0.0024,0.0562,-0.0024,0.0220,-0.0073,-0.0220,0.0073,-0.1026,15.6786,-1.1692,0.0513,-0.0513,-0.0317,-0.0073,1,1,1,1,1,1,1
1.0825,approach,2,to_lo,-0.06657,0.07839,1.47574,-0.04063,-0.04521,0.00362,-0.00362,0.0024,0.0562,-0.0024,-0.0073,0.0073,-0.0220,-0.0220,-0.1299,15.1453,-1.1009,0.0220,-0.0562,-0.0220,-0.0122,1,1,1,1,1,1,1
1.1224,approach,2,to_lo,-0.06657,0.07839,1.47574,-0.04063,-0.04521,0.00362,-0.00362,0.0024,0.0562,-0.0024,-0.0073,0.0073,-0.0220,-0.0220,-0.1299,15.1453,-1.1009,0.0220,-0.0562,-0.0220,-0.0122,1,1,1,1,1,1,1
1.1629,approach,2,to_lo,-0.06657,0.07839,1.47574,-0.04063,-0.04521,0.00362,-0.00362,0.0024,0.0562,-0.0024,-0.0073,0.0073,-0.0220,-0.0220,-0.1299,15.1453,-1.1009,0.0220,-0.0562,-0.0220,-0.0122,1,1,1,1,1,1,1
1.2029,approach,2,to_lo,-0.06657,0.08412,1.47574,-0.04101,-0.04521,0.00362,-0.00324,-0.0024,0.0562,0.0024,-0.0073,-0.0073,-0.0073,-0.0220,-0.1299,15.9521,-1.0462,0.0464,-0.0611,-0.0269,-0.0122,1,1,1,1,1,1,1
1.2428,approach,2,to_lo,-0.06657,0.08412,1.47574,-0.04101,-0.04521,0.00362,-0.00324,-0.0024,0.0562,0.0024,-0.0073,-0.0073,-0.0073,-0.0220,-0.1299,15.9521,-1.0462,0.0464,-0.0611,-0.0269,-0.0122,1,1,1,1,1,1,1
1.2826,approach,2,to_lo,-0.06657,0.08793,1.47574,-0.04101,-0.04521,0.00362,-0.00362,-0.0073,0.0269,-0.0024,0.0073,-0.0220,-0.0073,-0.0220,-0.1436,15.5282,-1.0872,0.0513,-0.0611,-0.0317,-0.0073,1,1,1,1,1,1,1
1.3228,approach,2,to_lo,-0.06657,0.08793,1.47574,-0.04101,-0.04521,0.00362,-0.00362,-0.0073,0.0269,-0.0024,0.0073,-0.0220,-0.0073,-0.0220,-0.1436,15.5282,-1.0872,0.0513,-0.0611,-0.0317,-0.0073,1,1,1,1,1,1,1
1.3624,approach,2,to_lo,-0.06657,0.08793,1.47574,-0.04101,-0.04521,0.00362,-0.00362,-0.0073,0.0269,-0.0024,0.0073,-0.0220,-0.0073,-0.0220,-0.1436,15.5282,-1.0872,0.0513,-0.0611,-0.0317,-0.0073,1,1,1,1,1,1,1
1.4024,approach,2,to_lo,-0.06657,0.09327,1.47574,-0.04101,-0.04521,0.00362,-0.00362,0.0024,0.0464,-0.0024,-0.0073,-0.0073,-0.0073,-0.0220,-0.1436,14.9675,-1.0598,0.0611,-0.0659,-0.0317,-0.0122,1,1,1,1,1,1,1
1.4427,approach,2,to_lo,-0.06657,0.09327,1.47574,-0.04101,-0.04521,0.00362,-0.00362,0.0024,0.0464,-0.0024,-0.0073,-0.0073,-0.0073,-0.0220,-0.1436,14.9675,-1.0598,0.0611,-0.0659,-0.0317,-0.0122,1,1,1,1,1,1,1
1.4828,approach,2,to_lo,-0.06657,0.09556,1.47574,-0.04101,-0.04521,0.00362,-0.00324,-0.0024,0.0122,-0.0024,-0.0220,-0.0073,-0.0073,-0.0073,-0.1573,15.5692,-1.0462,0.0708,-0.0659,-0.0317,-0.0122,1,1,1,1,1,1,1
1.5227,approach,2,to_lo,-0.06657,0.09556,1.47574,-0.04101,-0.04521,0.00362,-0.00324,-0.0024,0.0122,-0.0024,-0.0220,-0.0073,-0.0073,-0.0073,-0.1573,15.5692,-1.0462,0.0708,-0.0659,-0.0317,-0.0122,1,1,1,1,1,1,1
1.5630,approach,2,to_lo,-0.06657,0.09556,1.47574,-0.04101,-0.04521,0.00362,-0.00324,-0.0024,0.0122,-0.0024,-0.0220,-0.0073,-0.0073,-0.0073,-0.1573,15.5692,-1.0462,0.0708,-0.0659,-0.0317,-0.0122,1,1,1,1,1,1,1
1.6029,approach,2,to_lo,-0.06657,0.09937,1.47574,-0.04101,-0.04521,0.00362,-0.00362,0.0024,0.0122,-0.0024,-0.0073,0.0073,0.0073,-0.0073,-0.1709,15.5419,-1.0735,0.0855,-0.0659,-0.0366,-0.0122,1,1,1,1,1,1,1
1.6429,approach,2,to_lo,-0.06657,0.09937,1.47574,-0.04101,-0.04521,0.00362,-0.00362,0.0024,0.0122,-0.0024,-0.0073,0.0073,0.0073,-0.0073,-0.1709,15.5419,-1.0735,0.0855,-0.0659,-0.0366,-0.0122,1,1,1,1,1,1,1
1.6832,approach,2,to_lo,-0.06657,0.10090,1.47574,-0.04101,-0.04521,0.00362,-0.00324,-0.0024,0.0171,-0.0024,-0.0220,-0.0073,-0.0073,0.0073,-0.1846,15.9248,-1.0188,0.1001,-0.0659,-0.0317,-0.0122,1,1,1,1,1,1,1
2.1859,sweep,2,+up,-0.06657,0.10205,1.47574,-0.04101,-0.04521,0.00362,-0.00324,-0.0024,0.0415,-0.0024,-0.0220,-0.0366,-0.0073,-0.0073,-0.1846,15.8017,-1.0325,0.1001,-0.0708,-0.0317,-0.0122,1,1,1,1,1,1,1
2.2263,sweep,2,+up,-0.06657,0.10205,1.47574,-0.04101,-0.04521,0.00362,-0.00324,-0.0024,0.0415,-0.0024,-0.0220,-0.0366,-0.0073,-0.0073,-0.1846,15.8017,-1.0325,0.1001,-0.0708,-0.0317,-0.0122,1,1,1,1,1,1,1
2.2666,sweep,2,+up,-0.06657,0.12493,1.47574,-0.04063,-0.04521,0.00362,-0.00324,-0.0024,0.2173,0.0024,0.0073,-0.0073,-0.0220,-0.0073,-0.2667,16.6769,-1.1829,0.1538,-0.0855,-0.0269,-0.0122,1,1,1,1,1,1,1
2.3063,sweep,2,+up,-0.06657,0.12493,1.47574,-0.04063,-0.04521,0.00362,-0.00324,-0.0024,0.2173,0.0024,0.0073,-0.0073,-0.0220,-0.0073,-0.2667,16.6769,-1.1829,0.1538,-0.0855,-0.0269,-0.0122,1,1,1,1,1,1,1
2.3461,sweep,2,+up,-0.06657,0.12493,1.47574,-0.04063,-0.04521,0.00362,-0.00324,-0.0024,0.2173,0.0024,0.0073,-0.0073,-0.0220,-0.0073,-0.2667,16.6769,-1.1829,0.1538,-0.0855,-0.0269,-0.0122,1,1,1,1,1,1,1
2.3857,sweep,2,+up,-0.06657,0.14286,1.47574,-0.03643,-0.04559,0.00362,-0.00324,-0.0024,0.1978,-0.0024,-0.0220,-0.0073,-0.0366,0.0073,-0.2530,14.0650,-1.0872,-0.0708,-0.0904,-0.0317,-0.0122,1,1,1,1,1,1,1
2.4257,sweep,2,+up,-0.06657,0.14286,1.47574,-0.03643,-0.04559,0.00362,-0.00324,-0.0024,0.1978,-0.0024,-0.0220,-0.0073,-0.0366,0.0073,-0.2530,14.0650,-1.0872,-0.0708,-0.0904,-0.0317,-0.0122,1,1,1,1,1,1,1
2.4660,sweep,2,+up,-0.06657,0.14286,1.47574,-0.04444,-0.04521,0.00362,-0.00324,-0.0024,0.1978,-0.0024,-0.0220,0.0073,-0.0073,-0.0073,-0.2530,14.0650,-1.0872,0.2466,-0.0855,-0.0366,-0.0122,1,1,1,1,1,1,1
2.5059,sweep,2,+up,-0.06657,0.16575,1.47536,-0.04444,-0.04521,0.00362,-0.00324,-0.0024,0.1978,-0.0122,-0.0220,0.0073,-0.0073,-0.0073,-0.2803,15.4598,-0.7316,0.2466,-0.0855,-0.0366,-0.0122,1,1,1,1,1,1,1
2.5462,sweep,2,+up,-0.06657,0.16575,1.47536,-0.04444,-0.04521,0.00362,-0.00324,-0.0024,0.1978,-0.0122,-0.0220,0.0073,-0.0073,-0.0073,-0.2803,15.4598,-0.7316,0.2466,-0.0855,-0.0366,-0.0122,1,1,1,1,1,1,1
2.5858,sweep,2,+up,-0.06657,0.18330,1.47459,-0.04368,-0.04521,0.00362,-0.00324,-0.0024,0.1832,-0.0024,-0.0220,-0.0073,-0.0366,-0.0073,-0.2530,13.9009,-0.1573,0.3053,-0.0904,-0.0366,-0.0122,1,1,1,1,1,1,1
2.6260,sweep,2,+up,-0.06657,0.18330,1.47459,-0.04368,-0.04521,0.00362,-0.00324,-0.0024,0.1832,-0.0024,-0.0220,-0.0073,-0.0366,-0.0073,-0.2530,13.9009,-0.1573,0.3053,-0.0904,-0.0366,-0.0122,1,1,1,1,1,1,1
2.6661,sweep,2,+up,-0.06657,0.18330,1.47459,-0.04368,-0.04521,0.00362,-0.00324,-0.0024,0.1832,-0.0024,-0.0220,-0.0073,0.0073,-0.0073,-0.2530,13.9009,-0.1573,0.3053,-0.0952,-0.0366,-0.0122,1,1,1,1,1,1,1
2.7057,sweep,2,+up,-0.06657,0.20771,1.47459,-0.04330,-0.04521,0.00362,-0.00324,-0.0024,0.2027,-0.0122,-0.0220,-0.0073,0.0073,-0.0073,-0.2530,13.2034,0.0068,0.4420,-0.0952,-0.0366,-0.0122,1,1,1,1,1,1,1
2.7458,sweep,2,+up,-0.06657,0.20771,1.47459,-0.04330,-0.04521,0.00362,-0.00324,-0.0024,0.2027,-0.0122,-0.0220,-0.0073,0.0073,-0.0073,-0.2530,13.2034,0.0068,0.4420,-0.0952,-0.0366,-0.0122,1,1,1,1,1,1,1
2.7857,sweep,2,+up,-0.06657,0.22488,1.47269,-0.04482,-0.04521,0.00362,-0.00362,-0.0024,0.2173,-0.0220,-0.0659,-0.0073,-0.0073,-0.0073,-0.2667,11.4667,1.9487,0.6667,-0.0952,-0.0415,-0.0122,1,1,1,1,1,1,1
2.8258,sweep,2,+up,-0.06657,0.22488,1.47269,-0.04482,-0.04521,0.00362,-0.00362,-0.0024,0.2173,-0.0220,-0.0659,-0.0073,-0.0073,-0.0073,-0.2667,11.4667,1.9487,0.6667,-0.0952,-0.0415,-0.0122,1,1,1,1,1,1,1
2.8657,sweep,2,+up,-0.06657,0.22488,1.47269,-0.04482,-0.04521,0.00362,-0.00362,-0.0024,0.2173,-0.0220,-0.0659,-0.0073,-0.0073,-0.0073,-0.2667,11.4667,1.9487,0.6667,-0.0952,-0.0415,-0.0122,1,1,1,1,1,1,1
2.9058,sweep,2,+up,-0.06657,0.24929,1.47269,-0.04597,-0.04521,0.00362,-0.00324,0.0024,0.1636,0.0024,0.0513,-0.0073,0.0073,-0.0073,-0.3077,11.1385,2.7556,1.0867,-0.0952,-0.0415,-0.0073,1,1,1,1,1,1,1
2.9458,sweep,2,+up,-0.06657,0.24929,1.47269,-0.04597,-0.04521,0.00362,-0.00324,0.0024,0.1636,0.0024,0.0513,-0.0073,0.0073,-0.0073,-0.3077,11.1385,2.7556,1.0867,-0.0952,-0.0415,-0.0073,1,1,1,1,1,1,1
2.9859,sweep,2,+up,-0.06657,0.26379,1.47421,-0.03796,-0.04521,0.00362,-0.00324,0.0024,0.2027,0.0171,0.0220,-0.0073,-0.0073,-0.0220,-0.3214,13.1487,0.8684,0.4860,-0.1050,-0.0464,-0.0073,1,1,1,1,1,1,1
3.0257,sweep,2,+up,-0.06657,0.26379,1.47421,-0.03796,-0.04521,0.00362,-0.00324,0.0024,0.2027,0.0171,0.0220,-0.0073,-0.0073,-0.0220,-0.3214,13.1487,0.8684,0.4860,-0.1050,-0.0464,-0.0073,1,1,1,1,1,1,1
3.0657,sweep,2,+up,-0.06657,0.26379,1.47421,-0.03796,-0.04521,0.00362,-0.00324,0.0024,0.2027,0.0171,0.0220,-0.0073,-0.0073,-0.0220,-0.3214,13.1487,0.8684,0.4860,-0.1050,-0.0464,-0.0073,1,1,1,1,1,1,1
3.1059,sweep,2,+up,-0.06657,0.28897,1.47421,-0.04101,-0.04559,0.00362,-0.00324,-0.0024,0.2271,-0.0171,-0.0513,-0.0073,-0.0220,-0.0073,-0.2667,11.2342,1.4427,0.6667,-0.0904,-0.0513,-0.0122,1,1,1,1,1,1,1
3.1456,sweep,2,+up,-0.06657,0.28897,1.47421,-0.04101,-0.04559,0.00362,-0.00324,-0.0024,0.2271,-0.0171,-0.0513,-0.0073,-0.0220,-0.0073,-0.2667,11.2342,1.4427,0.6667,-0.0904,-0.0513,-0.0122,1,1,1,1,1,1,1
3.1859,sweep,2,+up,-0.06695,0.30652,1.47345,-0.04330,-0.04521,0.00362,-0.00324,-0.0024,0.1832,-0.0024,-0.0073,-0.0073,-0.0073,-0.0073,-0.2256,9.6342,2.2359,0.9158,-0.0904,-0.0513,-0.0122,1,1,1,1,1,1,1
3.2259,sweep,2,+up,-0.06695,0.30652,1.47345,-0.04330,-0.04521,0.00362,-0.00324,-0.0024,0.1832,-0.0024,-0.0073,-0.0073,-0.0073,-0.0073,-0.2256,9.6342,2.2359,0.9158,-0.0904,-0.0513,-0.0122,1,1,1,1,1,1,1
3.2660,sweep,2,+up,-0.06695,0.30652,1.47345,-0.04330,-0.04521,0.00362,-0.00324,-0.0024,0.1832,-0.0024,-0.0073,-0.0073,-0.0073,-0.0073,-0.2256,9.6342,2.2359,0.9158,-0.0904,-0.0513,-0.0122,1,1,1,1,1,1,1
3.3057,sweep,2,+up,-0.06657,0.32902,1.47383,-0.04025,-0.04521,0.00362,-0.00362,-0.0024,0.1929,0.0024,0.0073,-0.0073,0.0073,-0.0073,-0.3077,11.5624,2.3316,0.7546,-0.1197,-0.0562,-0.0122,1,1,1,1,1,1,1
3.3462,sweep,2,+up,-0.06657,0.32902,1.47383,-0.04025,-0.04521,0.00362,-0.00362,-0.0024,0.1929,0.0024,0.0073,-0.0073,0.0073,-0.0073,-0.3077,11.5624,2.3316,0.7546,-0.1197,-0.0562,-0.0122,1,1,1,1,1,1,1
3.3860,sweep,2,+up,-0.06657,0.34543,1.47383,-0.04063,-0.04521,0.00362,-0.00324,-0.0024,0.1783,-0.0024,-0.0220,-0.0073,-0.0073,-0.0073,-0.2803,10.9333,2.5368,0.7985,-0.1099,-0.0562,-0.0122,1,1,1,1,1,1,1
3.4257,sweep,2,+up,-0.06657,0.34543,1.47383,-0.04063,-0.04521,0.00362,-0.00324,-0.0024,0.1783,-0.0024,-0.0220,-0.0073,-0.0073,-0.0073,-0.2803,10.9333,2.5368,0.7985,-0.1099,-0.0562,-0.0122,1,1,1,1,1,1,1
3.4656,sweep,2,+up,-0.06657,0.34543,1.47383,-0.04063,-0.04521,0.00362,-0.00324,-0.0024,0.1783,-0.0024,-0.0220,-0.0073,-0.0073,-0.0073,-0.2803,10.9333,2.5368,0.7985,-0.1099,-0.0562,-0.0122,1,1,1,1,1,1,1
3.5058,sweep,2,+up,-0.06695,0.37060,1.47383,-0.04177,-0.04521,0.00362,-0.00324,-0.0024,0.2076,-0.0073,-0.0220,0.0073,-0.0073,0.0073,-0.2393,9.5385,2.9880,0.9353,-0.1050,-0.0611,-0.0073,1,1,1,1,1,1,1
3.5456,sweep,2,+up,-0.06695,0.37060,1.47383,-0.04177,-0.04521,0.00362,-0.00324,-0.0024,0.2076,-0.0073,-0.0220,0.0073,-0.0073,0.0073,-0.2393,9.5385,2.9880,0.9353,-0.1050,-0.0611,-0.0073,1,1,1,1,1,1,1
3.5858,sweep,2,+up,-0.06657,0.38586,1.47383,-0.04139,-0.04521,0.00362,-0.00324,-0.0024,0.2076,-0.0024,0.0073,-0.0073,-0.0073,-0.0073,-0.2667,10.3453,3.2068,0.9304,-0.1245,-0.0659,-0.0024,1,1,1,1,1,1,1
3.6259,sweep,2,+up,-0.06657,0.38586,1.47383,-0.04139,-0.04521,0.00362,-0.00324,-0.0024,0.2076,-0.0024,0.0073,-0.0073,-0.0073,-0.0073,-0.2667,10.3453,3.2068,0.9304,-0.1245,-0.0659,-0.0024,1,1,1,1,1,1,1
3.6656,sweep,2,+up,-0.06657,0.38586,1.47383,-0.04139,-0.04521,0.00362,-0.00324,-0.0024,0.2076,-0.0024,0.0073,-0.0073,-0.0073,-0.0073,-0.2667,10.3453,3.2068,0.9304,-0.1245,-0.0659,-0.0024,1,1,1,1,1,1,1
3.7060,sweep,2,+up,-0.06657,0.41066,1.47383,-0.04139,-0.04521,0.00362,-0.00324,-0.0024,0.1783,-0.0024,-0.0220,-0.0073,0.0220,-0.0073,-0.2803,9.3470,3.4667,0.9792,-0.1245,-0.0659,-0.0073,1,1,1,1,1,1,1
3.7457,sweep,2,+up,-0.06657,0.41066,1.47383,-0.04139,-0.04521,0.00362,-0.00324,-0.0024,0.1783,-0.0024,-0.0220,-0.0073,0.0220,-0.0073,-0.2803,9.3470,3.4667,0.9792,-0.1245,-0.0659,-0.0073,1,1,1,1,1,1,1
3.7858,sweep,2,+up,-0.06657,0.42668,1.47383,-0.04139,-0.04521,0.00362,-0.00324,-0.0024,0.2027,0.0024,-0.0073,0.0073,0.0073,-0.0073,-0.2803,9.1282,3.7265,1.0281,-0.1294,-0.0708,-0.0073,1,1,1,1,1,1,1
3.8257,sweep,2,+up,-0.06657,0.42668,1.47383,-0.04139,-0.04521,0.00362,-0.00324,-0.0024,0.2027,0.0024,-0.0073,0.0073,0.0073,-0.0073,-0.2803,9.1282,3.7265,1.0281,-0.1294,-0.0708,-0.0073,1,1,1,1,1,1,1
3.8657,sweep,2,+up,-0.06657,0.42668,1.47383,-0.04139,-0.04521,0.00362,-0.00324,-0.0024,0.2027,0.0024,-0.0073,0.0073,0.0073,-0.0073,-0.2803,9.1282,3.7265,1.0281,-0.1294,-0.0708,-0.0073,1,1,1,1,1,1,1
3.9058,sweep,2,+up,-0.06657,0.45071,1.47383,-0.04139,-0.04521,0.00362,-0.00324,-0.0024,0.1929,-0.0073,-0.0073,-0.0073,0.0073,0.0073,-0.2940,9.2513,4.0000,1.0672,-0.1392,-0.0708,-0.0073,1,1,1,1,1,1,1
3.9459,sweep,2,+up,-0.06657,0.45071,1.47383,-0.04139,-0.04521,0.00362,-0.00324,-0.0024,0.1929,-0.0073,-0.0073,-0.0073,0.0073,0.0073,-0.2940,9.2513,4.0000,1.0672,-0.1392,-0.0708,-0.0073,1,1,1,1,1,1,1
3.9860,sweep,2,+up,-0.06657,0.46750,1.47383,-0.04139,-0.04521,0.00362,-0.00324,-0.0024,0.2222,-0.0024,0.0073,-0.0073,-0.0073,-0.0220,-0.3077,8.3624,4.2325,1.1160,-0.1490,-0.0708,-0.0024,1,1,1,1,1,1,1
4.0261,sweep,2,+up,-0.06657,0.46750,1.47383,-0.04139,-0.04521,0.00362,-0.00324,-0.0024,0.2222,-0.0024,0.0073,-0.0073,-0.0073,-0.0220,-0.3077,8.3624,4.2325,1.1160,-0.1490,-0.0708,-0.0024,1,1,1,1,1,1,1
4.0657,sweep,2,+up,-0.06657,0.46750,1.47383,-0.04139,-0.04521,0.00362,-0.00324,-0.0024,0.2222,-0.0024,0.0073,-0.0073,-0.0073,-0.0220,-0.3077,8.3624,4.2325,1.1160,-0.1490,-0.0708,-0.0024,1,1,1,1,1,1,1
4.1056,sweep,2,+up,-0.06657,0.49153,1.47421,-0.04139,-0.04521,0.00362,-0.00324,-0.0024,0.1929,-0.0024,-0.0073,-0.0073,-0.0220,-0.0073,-0.3214,8.3214,4.4923,1.1600,-0.1538,-0.0806,-0.0024,1,1,1,1,1,1,1
4.1455,sweep,2,+up,-0.06657,0.49153,1.47421,-0.04139,-0.04521,0.00362,-0.00324,-0.0024,0.1929,-0.0024,-0.0073,-0.0073,-0.0220,-0.0073,-0.3214,8.3214,4.4923,1.1600,-0.1538,-0.0806,-0.0024,1,1,1,1,1,1,1
