t_s,phase,swept_joint,direction,q1,q2,q3,q4,q5,q6,q7,v1,v2,v3,v4,v5,v6,v7,tau1,tau2,tau3,tau4,tau5,tau6,tau7,st1,st2,st3,st4,st5,st6,st7
0.7225,approach,3,to_lo,0.04635,0.49725,0.07763,1.05993,-0.00744,0.20619,-0.00362,-0.0024,-0.0024,0.0806,0.0220,0.0073,-0.0073,-0.0220,-0.1162,1.5521,10.7282,1.7656,-0.0366,-0.0073,-0.0366,1,1,1,1,1,1,1
0.7624,approach,3,to_lo,0.04635,0.49725,0.07763,1.05993,-0.00744,0.20619,-0.00362,-0.0024,-0.0024,0.0806,0.0220,0.0073,-0.0073,-0.0220,-0.1162,1.5521,10.7282,1.7656,-0.0366,-0.0073,-0.0366,1,1,1,1,1,1,1
0.8025,approach,3,to_lo,0.04635,0.49725,0.08373,1.05993,-0.00744,0.20619,-0.00362,-0.0024,-0.0024,0.0366,-0.0073,-0.0073,-0.0073,-0.0073,-0.1299,1.5658,11.0154,1.7705,-0.0464,-0.0122,-0.0415,1,1,1,1,1,1,1
0.8424,approach,3,to_lo,0.04635,0.49725,0.08373,1.05993,-0.00744,0.20619,-0.00362,-0.0024,-0.0024,0.0366,-0.0073,-0.0073,-0.0073,-0.0073,-0.1299,1.5658,11.0154,1.7705,-0.0464,-0.0122,-0.0415,1,1,1,1,1,1,1
0.8825,approach,3,to_lo,0.04635,0.49725,0.08755,1.05993,-0.00744,0.20619,-0.00362,-0.0024,-0.0024,0.0220,0.0073,-0.0073,-0.0073,-0.0073,-0.1299,1.7299,11.0838,1.7607,-0.0562,-0.0073,-0.0464,1,1,1,1,1,1,1
0.9225,approach,3,to_lo,0.04635,0.49725,0.08755,1.05993,-0.00744,0.20619,-0.00362,-0.0024,-0.0024,0.0220,0.0073,-0.0073,-0.0073,-0.0073,-0.1299,1.7299,11.0838,1.7607,-0.0562,-0.0073,-0.0464,1,1,1,1,1,1,1
0.9624,approach,3,to_lo,0.04635,0.49725,0.08755,1.05993,-0.00744,0.20619,-0.00362,-0.0024,-0.0024,0.0220,0.0073,-0.0073,-0.0073,-0.0073,-0.1299,1.7299,11.0838,1.7607,-0.0562,-0.0073,-0.0464,1,1,1,1,1,1,1
1.0025,approach,3,to_lo,0.04635,0.49725,0.09251,1.05993,-0.00744,0.20619,-0.00362,0.0024,-0.0024,0.0513,-0.0073,-0.0073,0.0073,-0.0073,-0.1436,1.7709,10.6598,1.7460,-0.0562,-0.0122,-0.0464,1,1,1,1,1,1,1
1.0423,approach,3,to_lo,0.04635,0.49725,0.09251,1.05993,-0.00744,0.20619,-0.00362,0.0024,-0.0024,0.0513,-0.0073,-0.0073,0.0073,-0.0073,-0.1436,1.7709,10.6598,1.7460,-0.0562,-0.0122,-0.0464,1,1,1,1,1,1,1
1.0823,approach,3,to_lo,0.04635,0.49725,0.09518,1.05993,-0.00744,0.20619,-0.00362,-0.0024,-0.0024,0.0317,-0.0220,-0.0073,-0.0073,-0.0073,-0.1573,1.7983,10.7556,1.7216,-0.0611,-0.0171,-0.0513,1,1,1,1,1,1,1
1.1224,approach,3,to_lo,0.04635,0.49725,0.09518,1.05993,-0.00744,0.20619,-0.00362,-0.0024,-0.0024,0.0317,-0.0220,-0.0073,-0.0073,-0.0073,-0.1573,1.7983,10.7556,1.7216,-0.0611,-0.0171,-0.0513,1,1,1,1,1,1,1
1.1625,approach,3,to_lo,0.04635,0.49725,0.09518,1.05993,-0.00744,0.20619,-0.00362,-0.0024,-0.0024,0.0317,-0.0220,-0.0073,-0.0073,-0.0073,-0.1573,1.7983,10.7556,1.7216,-0.0611,-0.0171,-0.0513,1,1,1,1,1,1,1
1.2024,approach,3,to_lo,0.04635,0.49725,0.09861,1.05993,-0.00744,0.20619,-0.00362,-0.0024,-0.0024,0.0171,-0.0220,-0.0073,0.0073,-0.0073,-0.1709,1.8667,11.0974,1.7118,-0.0659,-0.0220,-0.0513,1,1,1,1,1,1,1
1.2427,approach,3,to_lo,0.04635,0.49725,0.09861,1.05993,-0.00744,0.20619,-0.00362,-0.0024,-0.0024,0.0171,-0.0220,-0.0073,0.0073,-0.0073,-0.1709,1.8667,11.0974,1.7118,-0.0659,-0.0220,-0.0513,1,1,1,1,1,1,1
1.2827,approach,3,to_lo,0.04635,0.49763,0.10090,1.05993,-0.00744,0.20619,-0.00362,-0.0024,-0.0024,0.0269,0.0073,-0.0220,-0.0073,-0.0073,-0.1983,1.4564,11.1932,1.7118,-0.0708,-0.0220,-0.0513,1,1,1,1,1,1,1
1.7853,sweep,3,+up,0.04635,0.49802,0.10205,1.05993,-0.00744,0.20619,-0.00362,-0.0024,0.0024,0.0269,-0.0073,-0.0073,-0.0220,-0.0073,-0.1846,1.2239,10.9470,1.7118,-0.0708,-0.0220,-0.0562,1,1,1,1,1,1,1
1.8255,sweep,3,+up,0.04635,0.49802,0.10205,1.05993,-0.00744,0.20619,-0.00362,-0.0024,0.0024,0.0269,-0.0073,-0.0073,-0.0220,-0.0073,-0.1846,1.2239,10.9470,1.7118,-0.0708,-0.0220,-0.0562,1,1,1,1,1,1,1
1.8654,sweep,3,+up,0.04635,0.49802,0.10205,1.05993,-0.00744,0.20619,-0.00362,-0.0024,0.0024,0.0269,-0.0073,-0.0073,-0.0220,-0.0073,-0.1846,1.2239,10.9470,1.7118,-0.0708,-0.0220,-0.0562,1,1,1,1,1,1,1
1.9057,sweep,3,+up,0.04635,0.49802,0.12493,1.05802,-0.00782,0.20619,-0.00362,-0.0024,-0.0073,0.2564,0.0366,-0.0073,-0.0220,-0.0073,-0.2940,0.7043,11.9316,1.8877,-0.0855,-0.0269,-0.0611,1,1,1,1,1,1,1
1.9456,sweep,3,+up,0.04635,0.49802,0.12493,1.05802,-0.00782,0.20619,-0.00362,-0.0024,-0.0073,0.2564,0.0366,-0.0073,-0.0220,-0.0073,-0.2940,0.7043,11.9316,1.8877,-0.0855,-0.0269,-0.0611,1,1,1,1,1,1,1
1.9853,sweep,3,+up,0.04635,0.49802,0.14172,1.05993,-0.00744,0.20619,-0.00362,-0.0073,-0.0024,0.1978,0.0073,0.0220,-0.0073,-0.0073,-0.2940,0.9641,11.0291,1.7363,-0.0904,-0.0269,-0.0611,1,1,1,1,1,1,1
2.0254,sweep,3,+up,0.04635,0.49802,0.14172,1.05993,-0.00744,0.20619,-0.00362,-0.0073,-0.0024,0.1978,0.0073,0.0220,-0.0073,-0.0073,-0.2940,0.9641,11.0291,1.7363,-0.0904,-0.0269,-0.0611,1,1,1,1,1,1,1
2.0654,sweep,3,+up,0.04635,0.49802,0.14172,1.05993,-0.00744,0.20619,-0.00362,-0.0073,-0.0024,0.1978,0.0073,0.0220,-0.0073,-0.0073,-0.2940,0.9641,11.0291,1.7363,-0.0904,-0.0269,-0.0611,1,1,1,1,1,1,1
2.1052,sweep,3,+up,0.04635,0.49802,0.16537,1.05993,-0.00744,0.20619,-0.00362,-0.0024,-0.0024,0.1929,-0.0073,-0.0073,-0.0073,0.0073,-0.2940,0.7453,11.3436,1.7509,-0.0855,-0.0317,-0.0611,1,1,1,1,1,1,1
2.1452,sweep,3,+up,0.04635,0.49802,0.16537,1.05993,-0.00744,0.20619,-0.00362,-0.0024,-0.0024,0.1929,-0.0073,-0.0073,-0.0073,0.0073,-0.2940,0.7453,11.3436,1.7509,-0.0855,-0.0317,-0.0611,1,1,1,1,1,1,1
2.1852,sweep,3,+up,0.04635,0.49802,0.18177,1.06031,-0.00744,0.20619,-0.00362,0.0024,-0.0024,0.1978,-0.0073,-0.0220,-0.0073,-0.0073,-0.3077,0.8137,11.0564,1.7021,-0.0904,-0.0317,-0.0611,1,1,1,1,1,1,1
2.2253,sweep,3,+up,0.04635,0.49802,0.18177,1.06031,-0.00744,0.20619,-0.00362,0.0024,-0.0024,0.1978,-0.0073,-0.0220,-0.0073,-0.0073,-0.3077,0.8137,11.0564,1.7021,-0.0904,-0.0317,-0.0611,1,1,1,1,1,1,1
2.2653,sweep,3,+up,0.04635,0.49802,0.18177,1.06031,-0.00744,0.20619,-0.00362,0.0024,-0.0024,0.1978,-0.0073,-0.0220,-0.0073,-0.0073,-0.3077,0.8137,11.0564,1.7021,-0.0904,-0.0317,-0.0611,1,1,1,1,1,1,1
2.3051,sweep,3,+up,0.04635,0.49802,0.20581,1.06031,-0.00744,0.20619,-0.00362,-0.0024,-0.0073,0.2125,0.0073,-0.0073,0.0073,-0.0073,-0.3624,0.8137,10.7966,1.6728,-0.0904,-0.0366,-0.0611,1,1,1,1,1,1,1
2.3455,sweep,3,+up,0.04635,0.49802,0.20581,1.06031,-0.00744,0.20619,-0.00362,-0.0024,-0.0073,0.2125,0.0073,-0.0073,0.0073,-0.0073,-0.3624,0.8137,10.7966,1.6728,-0.0904,-0.0366,-0.0611,1,1,1,1,1,1,1
2.3859,sweep,3,+up,0.04635,0.49802,0.22183,1.06031,-0.00744,0.20619,-0.00401,-0.0024,-0.0024,0.2027,-0.0073,-0.0073,-0.0366,-0.0220,-0.3624,0.8410,10.8513,1.6484,-0.1001,-0.0366,-0.0611,1,1,1,1,1,1,1
2.4252,sweep,3,+up,0.04635,0.49802,0.22183,1.06031,-0.00744,0.20619,-0.00401,-0.0024,-0.0024,0.2027,-0.0073,-0.0073,-0.0366,-0.0220,-0.3624,0.8410,10.8513,1.6484,-0.1001,-0.0366,-0.0611,1,1,1,1,1,1,1
2.4652,sweep,3,+up,0.04635,0.49802,0.22183,1.06031,-0.00744,0.20619,-0.00401,-0.0024,-0.0024,0.2027,-0.0073,-0.0073,-0.0366,-0.0220,-0.3624,0.8410,10.8513,1.6484,-0.1001,-0.0366,-0.0611,1,1,1,1,1,1,1
2.5055,sweep,3,+up,0.04635,0.49802,0.24586,1.06069,-0.00782,0.20619,-0.00362,0.0024,-0.0024,0.1832,-0.0073,-0.0073,-0.0073,-0.0073,-0.3897,0.8547,10.9607,1.5751,-0.0904,-0.0366,-0.0611,1,1,1,1,1,1,1
2.5454,sweep,3,+up,0.04635,0.49802,0.24586,1.06069,-0.00782,0.20619,-0.00362,0.0024,-0.0024,0.1832,-0.0073,-0.0073,-0.0073,-0.0073,-0.3897,0.8547,10.9607,1.5751,-0.0904,-0.0366,-0.0611,1,1,1,1,1,1,1
2.5855,sweep,3,+up,0.04635,0.49802,0.26188,1.06069,-0.00782,0.20619,-0.00362,-0.0024,-0.0024,0.1929,0.0073,-0.0073,0.0073,-0.0073,-0.4034,0.8410,10.9333,1.5604,-0.0904,-0.0415,-0.0611,1,1,1,1,1,1,1
2.6255,sweep,3,+up,0.04635,0.49802,0.26188,1.06069,-0.00782,0.20619,-0.00362,-0.0024,-0.0024,0.1929,0.0073,-0.0073,0.0073,-0.0073,-0.4034,0.8410,10.9333,1.5604,-0.0904,-0.0415,-0.0611,1,1,1,1,1,1,1
2.6652,sweep,3,+up,0.04635,0.49802,0.26188,1.06069,-0.00782,0.20619,-0.00362,-0.0024,-0.0024,0.1929,0.0073,-0.0073,0.0073,-0.0073,-0.4034,0.8410,10.9333,1.5604,-0.0904,-0.0415,-0.0611,1,1,1,1,1,1,1
2.7053,sweep,3,+up,0.04635,0.49802,0.28592,1.06069,-0.00744,0.20619,-0.00362,-0.0073,-0.0024,0.2076,-0.0073,-0.0073,-0.0220,-0.0073,-0.4034,0.8137,10.8513,1.5165,-0.0904,-0.0464,-0.0659,1,1,1,1,1,1,1
2.7454,sweep,3,+up,0.04635,0.49802,0.28592,1.06069,-0.00744,0.20619,-0.00362,-0.0073,-0.0024,0.2076,-0.0073,-0.0073,-0.0220,-0.0073,-0.4034,0.8137,10.8513,1.5165,-0.0904,-0.0464,-0.0659,1,1,1,1,1,1,1
2.7857,sweep,3,+up,0.04635,0.49802,0.30194,1.06069,-0.00744,0.20619,-0.00401,-0.0024,-0.0024,0.1832,-0.0220,-0.0073,-0.0220,-0.0073,-0.4171,0.8274,10.7829,1.4823,-0.0904,-0.0513,-0.0659,1,1,1,1,1,1,1
2.8255,sweep,3,+up,0.04635,0.49802,0.30194,1.06069,-0.00744,0.20619,-0.00401,-0.0024,-0.0024,0.1832,-0.0220,-0.0073,-0.0220,-0.0073,-0.4171,0.8274,10.7829,1.4823,-0.0904,-0.0513,-0.0659,1,1,1,1,1,1,1
2.8655,sweep,3,+up,0.04635,0.49802,0.30194,1.06069,-0.00744,0.20619,-0.00401,-0.0024,-0.0024,0.1832,-0.0220,-0.0073,-0.0220,-0.0073,-0.4171,0.8274,10.7829,1.4823,-0.0904,-0.0513,-0.0659,1,1,1,1,1,1,1
2.9053,sweep,3,+up,0.04635,0.49802,0.32597,1.06069,-0.00744,0.20619,-0.00401,-0.0024,-0.0024,0.1880,0.0073,0.0073,-0.0220,-0.0073,-0.3624,0.8684,10.6598,1.4237,-0.0855,-0.0464,-0.0708,1,1,1,1,1,1,1
2.9455,sweep,3,+up,0.04635,0.49802,0.32597,1.06069,-0.00744,0.20619,-0.00401,-0.0024,-0.0024,0.1880,0.0073,0.0073,-0.0220,-0.0073,-0.3624,0.8684,10.6598,1.4237,-0.0855,-0.0464,-0.0708,1,1,1,1,1,1,1
2.9855,sweep,3,+up,0.04635,0.49802,0.34199,1.06069,-0.00744,0.20619,-0.00401,-0.0024,-0.0073,0.1929,-0.0073,-0.0073,-0.0220,-0.0073,-0.4034,0.8957,10.8513,1.3846,-0.0904,-0.0513,-0.0708,1,1,1,1,1,1,1
3.0257,sweep,3,+up,0.04635,0.49802,0.34199,1.06069,-0.00744,0.20619,-0.00401,-0.0024,-0.0073,0.1929,-0.0073,-0.0073,-0.0220,-0.0073,-0.4034,0.8957,10.8513,1.3846,-0.0904,-0.0513,-0.0708,1,1,1,1,1,1,1
3.0652,sweep,3,+up,0.04635,0.49802,0.34199,1.06069,-0.00744,0.20619,-0.00401,-0.0024,-0.0073,0.1929,-0.0073,-0.0073,-0.0220,-0.0073,-0.4034,0.8957,10.8513,1.3846,-0.0904,-0.0513,-0.0708,1,1,1,1,1,1,1
3.1055,sweep,3,+up,0.04635,0.49802,0.36603,1.06069,-0.00744,0.20619,-0.00401,-0.0024,-0.0024,0.2027,-0.0220,-0.0073,-0.0073,-0.0073,-0.4034,0.8957,10.4000,1.3553,-0.0952,-0.0513,-0.0708,1,1,1,1,1,1,1
3.1456,sweep,3,+up,0.04635,0.49802,0.36603,1.06069,-0.00744,0.20619,-0.00401,-0.0024,-0.0024,0.2027,-0.0220,-0.0073,-0.0073,-0.0073,-0.4034,0.8957,10.4000,1.3553,-0.0952,-0.0513,-0.0708,1,1,1,1,1,1,1
3.1855,sweep,3,+up,0.04635,0.49802,0.38205,1.06069,-0.00744,0.20619,-0.00401,-0.0073,-0.0024,0.2027,0.0073,-0.0073,-0.0073,-0.0073,-0.4308,0.9231,10.6735,1.3260,-0.1001,-0.0562,-0.0708,1,1,1,1,1,1,1
3.2257,sweep,3,+up,0.04635,0.49802,0.38205,1.06069,-0.00744,0.20619,-0.00401,-0.0073,-0.0024,0.2027,0.0073,-0.0073,-0.0073,-0.0073,-0.4308,0.9231,10.6735,1.3260,-0.1001,-0.0562,-0.0708,1,1,1,1,1,1,1
3.2656,sweep,3,+up,0.04635,0.49802,0.38205,1.06069,-0.00744,0.20619,-0.00401,-0.0073,-0.0024,0.2027,0.0073,-0.0073,-0.0073,-0.0073,-0.4308,0.9231,10.6735,1.3260,-0.1001,-0.0562,-0.0708,1,1,1,1,1,1,1
3.3056,sweep,3,+up,0.04635,0.49763,0.40608,1.06069,-0.00782,0.20619,-0.00401,-0.0024,-0.0073,0.2027,0.0073,-0.0073,-0.0073,-0.0073,-0.4308,1.4154,10.5368,1.2479,-0.0952,-0.0562,-0.0708,1,1,1,1,1,1,1
3.3456,sweep,3,+up,0.04635,0.49763,0.40608,1.06069,-0.00782,0.20619,-0.00401,-0.0024,-0.0073,0.2027,0.0073,-0.0073,-0.0073,-0.0073,-0.4308,1.4154,10.5368,1.2479,-0.0952,-0.0562,-0.0708,1,1,1,1,1,1,1
3.3857,sweep,3,+up,0.04635,0.49763,0.42210,1.06069,-0.00782,0.20619,-0.00401,-0.0024,-0.0024,0.1929,-0.0073,-0.0220,0.0073,-0.0073,-0.4034,1.4154,10.7692,1.2234,-0.1001,-0.0513,-0.0708,1,1,1,1,1,1,1
3.4255,sweep,3,+up,0.04635,0.49763,0.42210,1.06069,-0.00782,0.20619,-0.00401,-0.0024,-0.0024,0.1929,-0.0073,-0.0220,0.0073,-0.0073,-0.4034,1.4154,10.7692,1.2234,-0.1001,-0.0513,-0.0708,1,1,1,1,1,1,1
3.4654,sweep,3,+up,0.04635,0.49763,0.42210,1.06069,-0.00782,0.20619,-0.00401,-0.0024,-0.0024,0.1929,-0.0073,-0.0220,0.0073,-0.0073,-0.4034,1.4154,10.7692,1.2234,-0.1001,-0.0513,-0.0708,1,1,1,1,1,1,1
3.5053,sweep,3,+up,0.04635,0.49763,0.44614,1.06069,-0.00782,0.20619,-0.00401,-0.0024,-0.0024,0.1978,-0.0220,-0.0220,0.0073,0.0073,-0.4034,1.5248,10.6325,1.1893,-0.1099,-0.0562,-0.0708,1,1,1,1,1,1,1
3.5453,sweep,3,+up,0.04635,0.49763,0.44614,1.06069,-0.00782,0.20619,-0.00401,-0.0024,-0.0024,0.1978,-0.0220,-0.0220,0.0073,0.0073,-0.4034,1.5248,10.6325,1.1893,-0.1099,-0.0562,-0.0708,1,1,1,1,1,1,1
3.5854,sweep,3,+up,0.04635,0.49763,0.46254,1.06069,-0.00744,0.20619,-0.00401,-0.0024,-0.0024,0.2076,-0.0073,-0.0073,-0.0073,-0.0073,-0.4171,1.6068,10.0444,1.1502,-0.1148,-0.0562,-0.0708,1,1,1,1,1,1,1
3.6255,sweep,3,+up,0.04635,0.49763,0.46254,1.06069,-0.00744,0.20619,-0.00401,-0.0024,-0.0024,0.2076,-0.0073,-0.0073,-0.0073,-0.0073,-0.4171,1.6068,10.0444,1.1502,-0.1148,-0.0562,-0.0708,1,1,1,1,1,1,1
3.6655,sweep,3,+up,0.04635,0.49763,0.46254,1.06069,-0.00744,0.20619,-0.00401,-0.0024,-0.0024,0.2076,-0.0073,-0.0073,-0.0073,-0.0073,-0.4171,1.6068,10.0444,1.1502,-0.1148,-0.0562,-0.0708,1,1,1,1,1,1,1
3.7056,sweep,3,+up,0.04635,0.49725,0.48619,1.06069,-0.00782,0.20619,-0.00401,0.0024,-0.0073,0.1929,-0.0220,-0.0220,-0.0220,-0.0073,-0.4171,1.7436,10.3043,1.0965,-0.1148,-0.0562,-0.0708,1,1,1,1,1,1,1
3.7456,sweep,3,+up,0.04635,0.49725,0.48619,1.06069,-0.00782,0.20619,-0.00401,0.0024,-0.0073,0.1929,-0.0220,-0.0220,-0.0220,-0.0073,-0.4171,1.7436,10.3043,1.0965,-0.1148,-0.0562,-0.0708,1,1,1,1,1,1,1
3.7855,sweep,3,+up,0.04635,0.49725,0.50221,1.06069,-0.00744,0.20619,-0.00401,-0.0024,-0.0024,0.2076,-0.0073,-0.0073,0.0073,-0.0073,-0.3761,1.7983,10.2769,1.0525,-0.1099,-0.0562,-0.0659,1,1,1,1,1,1,1
3.8255,sweep,3,+up,0.04635,0.49725,0.50221,1.06069,-0.00744,0.20619,-0.00401,-0.0024,-0.0024,0.2076,-0.0073,-0.0073,0.0073,-0.0073,-0.3761,1.7983,10.2769,1.0525,-0.1099,-0.0562,-0.0659,1,1,1,1,1,1,1
3.8656,sweep,3,+up,0.04635,0.49725,0.50221,1.06069,-0.00744,0.20619,-0.00401,-0.0024,-0.0024,0.2076,-0.0073,-0.0073,0.0073,-0.0073,-0.3761,1.7983,10.2769,1.0525,-0.1099,-0.0562,-0.0659,1,1,1,1,1,1,1
3.9056,sweep,3,+up,0.04635,0.49725,0.52625,1.06069,-0.00744,0.20619,-0.00401,0.0024,-0.0024,0.1929,-0.0073,-0.0073,-0.0073,-0.0073,-0.4171,1.9214,10.2496,1.0134,-0.1099,-0.0562,-0.0708,1,1,1,1,1,1,1
3.9457,sweep,3,+up,0.04635,0.49725,0.52625,1.06069,-0.00744,0.20619,-0.00401,0.0024,-0.0024,0.1929,-0.0073,-0.0073,-0.0073,-0.0073,-0.4171,1.9214,10.2496,1.0134,-0.1099,-0.0562,-0.0708,1,1,1,1,1,1,1
3.9854,sweep,3,+up,0.04635,0.49725,0.54265,1.06069,-0.00782,0.20619,-0.00401,0.0024,-0.0073,0.1929,0.0073,-0.0220,-0.0073,-0.0073,-0.4444,1.9624,10.1949,0.9744,-0.1099,-0.0562,-0.0659,1,1,1,1,1,1,1
4.0257,sweep,3,+up,0.04635,0.49725,0.54265,1.06069,-0.00782,0.20619,-0.00401,0.0024,-0.0073,0.1929,0.0073,-0.0220,-0.0073,-0.0073,-0.4444,1.9624,10.1949,0.9744,-0.1099,-0.0562,-0.0659,1,1,1,1,1,1,1
4.0658,sweep,3,+up,0.04635,0.49725,0.54265,1.06069,-0.00782,0.20619,-0.00401,0.0024,-0.0073,0.1929,0.0073,-0.0220,-0.0073,-0.0073,-0.4444,1.9624,10.1949,0.9744,-0.1099,-0.0562,-0.0659,1,1,1,1,1,1,1
4.1054,sweep,3,+up,0.04635,0.49725,0.56668,1.06069,-0.00744,0.20581,-0.00401,0.0024,-0.0024,0.2027,-0.0073,-0.0220,-0.0073,-0.0220,-0.4444,2.0855,10.0718,0.9158,-0.1001,-0.0562,-0.0659,1,1,1,1,1,1,1
4.1457,sweep,3,+up,0.04635,0.49725,0.56668,1.06069,-0.00744,0.20581,-0.00401,0.0024,-0.0024,0.2027,-0.0073,-0.0220,-0.0073,-0.0220,-0.4444,2.0855,10.0718,0.9158,-0.1001,-0.0562,-0.0659,1,1,1,1,1,1,1
4.1856,sweep,3,+up,0.04635,0.49725,0.58270,1.06069,-0.00782,0.20619,-0.00401,-0.0073,-0.0073,0.2076,-0.0220,-0.0220,-0.0073,-0.0073,-0.4444,2.1128,9.8803,0.8718,-0.1099,-0.0611,-0.0659,1,1,1,1,1,1,1
4.2257,sweep,3,+up,0.04635,0.49725,0.58270,1.06069,-0.00782,0.20619,-0.00401,-0.0073,-0.0073,0.2076,-0.0220,-0.0220,-0.0073,-0.0073,-0.4444,2.1128,9.8803,0.8718,-0.1099,-0.0611,-0.0659,1,1,1,1,1,1,1
