t_s,phase,swept_joint,direction,q1,q2,q3,q4,q5,q6,q7,v1,v2,v3,v4,v5,v6,v7,tau1,tau2,tau3,tau4,tau5,tau6,tau7,st1,st2,st3,st4,st5,st6,st7
0.4826,approach,3,to_lo,-0.00095,0.00401,0.05589,-0.00782,0.00095,-0.17491,-0.00324,-0.0024,-0.0024,0.0708,-0.0220,-0.0073,0.0073,-0.0073,-0.0068,-0.0479,7.5419,0.4469,0.2564,-0.0122,-0.0122,1,1,1,1,1,1,1
0.5223,approach,3,to_lo,-0.00095,0.00401,0.06199,-0.00935,0.00095,-0.17491,-0.00324,-0.0024,-0.0024,0.0611,-0.0220,0.0073,-0.0073,-0.0220,-0.0068,-0.0615,8.3624,0.7204,0.3443,-0.0073,-0.0122,1,1,1,1,1,1,1
0.5629,approach,3,to_lo,-0.00095,0.00401,0.06199,-0.00935,0.00095,-0.17491,-0.00324,-0.0024,-0.0024,0.0611,-0.0220,0.0073,-0.0073,-0.0220,-0.0068,-0.0615,8.3624,0.7204,0.3443,-0.0073,-0.0122,1,1,1,1,1,1,1
0.6032,approach,3,to_lo,-0.00095,0.00401,0.06199,-0.00935,0.00095,-0.17491,-0.00324,-0.0024,-0.0024,0.0611,-0.0220,0.0073,-0.0073,-0.0220,-0.0068,-0.0615,8.3624,0.7204,0.3443,-0.0073,-0.0122,1,1,1,1,1,1,1
0.6422,approach,3,to_lo,-0.00095,0.00401,0.06962,-0.01125,0.00362,-0.17529,-0.00324,-0.0024,-0.0073,0.0757,-0.0220,0.0220,-0.0073,-0.0073,-0.0205,-0.0615,9.7436,1.2625,0.2613,-0.0122,-0.0122,1,1,1,1,1,1,1
0.6828,approach,3,to_lo,-0.00095,0.00401,0.06962,-0.01125,0.00362,-0.17529,-0.00324,-0.0024,-0.0073,0.0757,-0.0220,0.0220,-0.0073,-0.0073,-0.0205,-0.0615,9.7436,1.2625,0.2613,-0.0122,-0.0122,1,1,1,1,1,1,1
0.7229,approach,3,to_lo,-0.00095,0.00401,0.07420,-0.01278,0.00591,-0.17529,-0.00324,-0.0024,0.0024,0.0708,-0.0073,0.0366,-0.0220,-0.0073,0.0068,-0.1026,10.7282,1.6435,0.1001,-0.0171,-0.0122,1,1,1,1,1,1,1
0.7627,approach,3,to_lo,-0.00095,0.00401,0.07420,-0.01278,0.00591,-0.17529,-0.00324,-0.0024,0.0024,0.0708,-0.0073,0.0366,-0.0220,-0.0073,0.0068,-0.1026,10.7282,1.6435,0.1001,-0.0171,-0.0122,1,1,1,1,1,1,1
0.8026,approach,3,to_lo,-0.00095,0.00401,0.07420,-0.01278,0.00591,-0.17529,-0.00324,-0.0024,0.0024,0.0708,-0.0073,0.0366,-0.0220,-0.0073,0.0068,-0.1026,10.7282,1.6435,0.1001,-0.0171,-0.0122,1,1,1,1,1,1,1
0.8432,approach,3,to_lo,-0.00095,0.00401,0.07992,-0.01431,0.00706,-0.17491,-0.00324,-0.0073,-0.0024,0.0317,-0.0073,-0.0073,-0.0220,-0.0073,-0.0068,-0.1162,11.9726,2.2686,0.0122,-0.0122,-0.0171,1,1,1,1,1,1,1
0.8825,approach,3,to_lo,-0.00095,0.00401,0.07992,-0.01431,0.00706,-0.17491,-0.00324,-0.0073,-0.0024,0.0317,-0.0073,-0.0073,-0.0220,-0.0073,-0.0068,-0.1162,11.9726,2.2686,0.0122,-0.0122,-0.0171,1,1,1,1,1,1,1
0.9225,approach,3,to_lo,-0.00095,0.00401,0.08412,-0.01202,0.00706,-0.17491,-0.00324,-0.0024,-0.0024,0.0562,0.0659,-0.0073,-0.0073,-0.0073,-0.0068,-0.1162,11.9043,2.4689,-0.0220,-0.0122,-0.0171,1,1,1,1,1,1,1
0.9624,approach,3,to_lo,-0.00095,0.00401,0.08412,-0.01202,0.00706,-0.17491,-0.00324,-0.0024,-0.0024,0.0562,0.0659,-0.0073,-0.0073,-0.0073,-0.0068,-0.1162,11.9043,2.4689,-0.0220,-0.0122,-0.0171,1,1,1,1,1,1,1
1.0024,approach,3,to_lo,-0.00095,0.00401,0.08412,-0.01202,0.00706,-0.17491,-0.00324,-0.0024,-0.0024,0.0562,0.0659,-0.0073,-0.0073,-0.0073,-0.0068,-0.1162,11.9043,2.4689,-0.0220,-0.0122,-0.0171,1,1,1,1,1,1,1
1.0426,approach,3,to_lo,-0.00095,0.00401,0.08946,-0.00896,0.00668,-0.17491,-0.00324,-0.0024,-0.0024,0.0171,0.0366,-0.0220,-0.0073,-0.0073,0.0205,-0.1162,12.0821,2.5226,-0.0611,-0.0171,-0.0171,1,1,1,1,1,1,1
1.0826,approach,3,to_lo,-0.00095,0.00401,0.08946,-0.00896,0.00668,-0.17491,-0.00324,-0.0024,-0.0024,0.0171,0.0366,-0.0220,-0.0073,-0.0073,0.0205,-0.1162,12.0821,2.5226,-0.0611,-0.0171,-0.0171,1,1,1,1,1,1,1
1.1224,approach,3,to_lo,-0.00095,0.00401,0.09289,-0.00744,0.00668,-0.17491,-0.00324,-0.0024,-0.0024,0.0415,-0.0073,-0.0220,-0.0073,-0.0073,0.0205,-0.1162,11.6034,2.5617,-0.1001,-0.0171,-0.0171,1,1,1,1,1,1,1
1.1624,approach,3,to_lo,-0.00095,0.00401,0.09289,-0.00744,0.00668,-0.17491,-0.00324,-0.0024,-0.0024,0.0415,-0.0073,-0.0220,-0.0073,-0.0073,0.0205,-0.1162,11.6034,2.5617,-0.1001,-0.0171,-0.0171,1,1,1,1,1,1,1
1.2026,approach,3,to_lo,-0.00095,0.00401,0.09289,-0.00744,0.00668,-0.17491,-0.00324,-0.0024,-0.0024,0.0415,-0.0073,-0.0220,-0.0073,-0.0073,0.0205,-0.1162,11.6034,2.5617,-0.1001,-0.0171,-0.0171,1,1,1,1,1,1,1
1.2428,approach,3,to_lo,-0.00095,0.00401,0.09670,-0.00515,0.00629,-0.17491,-0.00324,-0.0024,-0.0024,0.0269,0.0366,-0.0073,-0.0073,-0.0220,0.0205,-0.1162,11.6308,2.4982,-0.1490,-0.0122,-0.0220,1,1,1,1,1,1,1
1.2824,approach,3,to_lo,-0.00095,0.00401,0.09670,-0.00515,0.00629,-0.17491,-0.00324,-0.0024,-0.0024,0.0269,0.0366,-0.0073,-0.0073,-0.0220,0.0205,-0.1162,11.6308,2.4982,-0.1490,-0.0122,-0.0220,1,1,1,1,1,1,1
1.3227,approach,3,to_lo,-0.00095,0.00401,0.09899,-0.00439,0.00553,-0.17491,-0.00324,-0.0024,-0.0024,0.0171,0.0073,-0.0220,-0.0220,-0.0073,0.0068,-0.1299,12.1231,2.4737,-0.1783,-0.0171,-0.0171,1,1,1,1,1,1,1
1.3626,approach,3,to_lo,-0.00095,0.00401,0.09899,-0.00439,0.00553,-0.17491,-0.00324,-0.0024,-0.0024,0.0171,0.0073,-0.0220,-0.0220,-0.0073,0.0068,-0.1299,12.1231,2.4737,-0.1783,-0.0171,-0.0171,1,1,1,1,1,1,1
1.4024,approach,3,to_lo,-0.00095,0.00401,0.09899,-0.00439,0.00553,-0.17491,-0.00324,-0.0024,-0.0024,0.0171,0.0073,-0.0220,-0.0220,-0.0073,0.0068,-0.1299,12.1231,2.4737,-0.1783,-0.0171,-0.0171,1,1,1,1,1,1,1
1.4423,approach,3,to_lo,-0.00095,0.00401,0.10128,-0.00362,0.00477,-0.17491,-0.00324,-0.0024,-0.0073,0.0317,0.0073,-0.0073,-0.0073,-0.0073,0.0205,-0.1436,11.9453,2.4396,-0.1734,-0.0220,-0.0220,1,1,1,1,1,1,1
1.9449,sweep,3,+up,-0.00095,0.00401,0.10319,-0.00324,0.00401,-0.17491,-0.00324,-0.0024,-0.0024,0.0220,-0.0073,-0.0220,-0.0073,-0.0073,0.0068,-0.1436,11.7265,2.4200,-0.1392,-0.0220,-0.0220,1,1,1,1,1,1,1
1.9849,sweep,3,+up,-0.00095,0.00401,0.10319,-0.00324,0.00401,-0.17491,-0.00324,-0.0024,-0.0024,0.0220,-0.0073,-0.0220,-0.0073,-0.0073,0.0068,-0.1436,11.7265,2.4200,-0.1392,-0.0220,-0.0220,1,1,1,1,1,1,1
2.0250,sweep,3,+up,-0.00095,0.00401,0.11692,-0.00820,0.00401,-0.17491,-0.00324,0.0024,-0.0024,0.1880,-0.1831,0.0073,-0.0073,-0.0073,-0.0068,-0.1436,13.9556,2.7521,-0.0806,-0.0220,-0.0171,1,1,1,1,1,1,1
2.0651,sweep,3,+up,-0.00095,0.00401,0.11692,-0.00820,0.00401,-0.17491,-0.00324,0.0024,-0.0024,0.1880,-0.1831,0.0073,-0.0073,-0.0073,-0.0068,-0.1436,13.9556,2.7521,-0.0806,-0.0220,-0.0171,1,1,1,1,1,1,1
2.1049,sweep,3,+up,-0.00095,0.00401,0.11692,-0.00820,0.00401,-0.17491,-0.00324,0.0024,-0.0024,0.1880,-0.1831,0.0073,-0.0073,-0.0073,-0.0068,-0.1436,13.9556,2.7521,-0.0806,-0.0220,-0.0171,1,1,1,1,1,1,1
2.1450,sweep,3,+up,-0.00095,0.00362,0.14324,-0.00210,0.00401,-0.17491,-0.00324,-0.0024,-0.0024,0.2222,0.0073,-0.0220,-0.0220,-0.0220,0.0068,-0.0752,10.6462,2.3663,-0.0757,-0.0171,-0.0171,1,1,1,1,1,1,1
2.1850,sweep,3,+up,-0.00095,0.00362,0.14324,-0.00210,0.00401,-0.17491,-0.00324,-0.0024,-0.0024,0.2222,0.0073,-0.0220,-0.0220,-0.0220,0.0068,-0.0752,10.6462,2.3663,-0.0757,-0.0171,-0.0171,1,1,1,1,1,1,1
2.2249,sweep,3,+up,-0.00095,0.00401,0.15850,-0.00286,0.00401,-0.17491,-0.00324,-0.0024,-0.0024,0.1880,-0.0366,-0.0073,-0.0073,-0.0073,-0.0205,-0.1162,11.7675,2.3565,-0.0757,-0.0122,-0.0171,1,1,1,1,1,1,1
2.2649,sweep,3,+up,-0.00095,0.00401,0.15850,-0.00286,0.00401,-0.17491,-0.00324,-0.0024,-0.0024,0.1880,-0.0366,-0.0073,-0.0073,-0.0073,-0.0205,-0.1162,11.7675,2.3565,-0.0757,-0.0122,-0.0171,1,1,1,1,1,1,1
2.3049,sweep,3,+up,-0.00095,0.00401,0.15850,-0.00286,0.00401,-0.17491,-0.00324,-0.0024,-0.0024,0.1880,-0.0366,-0.0073,-0.0073,-0.0073,-0.0205,-0.1162,11.7675,2.3565,-0.0757,-0.0122,-0.0171,1,1,1,1,1,1,1
2.3451,sweep,3,+up,-0.00095,0.00401,0.18254,-0.00286,0.00401,-0.17491,-0.00324,-0.0073,-0.0024,0.2076,0.0073,-0.0073,-0.0073,-0.0073,-0.0068,-0.1162,11.7812,2.3468,-0.0708,-0.0122,-0.0171,1,1,1,1,1,1,1
2.3852,sweep,3,+up,-0.00095,0.00401,0.18254,-0.00286,0.00401,-0.17491,-0.00324,-0.0073,-0.0024,0.2076,0.0073,-0.0073,-0.0073,-0.0073,-0.0068,-0.1162,11.7812,2.3468,-0.0708,-0.0122,-0.0171,1,1,1,1,1,1,1
2.4262,sweep,3,+up,-0.00095,0.00401,0.19894,-0.00286,0.00401,-0.17491,-0.00324,-0.0024,-0.0024,0.1929,-0.0220,-0.0220,0.0073,0.0073,-0.0068,-0.0752,11.5077,2.3077,-0.0708,-0.0171,-0.0220,1,1,1,1,1,1,1
2.4652,sweep,3,+up,-0.00095,0.00401,0.19894,-0.00286,0.00401,-0.17491,-0.00324,-0.0024,-0.0024,0.1929,-0.0220,-0.0220,0.0073,0.0073,-0.0068,-0.0752,11.5077,2.3077,-0.0708,-0.0171,-0.0220,1,1,1,1,1,1,1
2.5052,sweep,3,+up,-0.00095,0.00401,0.19894,-0.00286,0.00401,-0.17491,-0.00324,-0.0024,-0.0024,0.1929,-0.0220,-0.0220,0.0073,0.0073,-0.0068,-0.0752,11.5077,2.3077,-0.0708,-0.0171,-0.0220,1,1,1,1,1,1,1
2.5448,sweep,3,+up,-0.00095,0.00362,0.22259,-0.00324,0.00401,-0.17491,-0.00324,-0.0073,-0.0073,0.2125,-0.0220,-0.0220,-0.0220,-0.0073,-0.0205,-0.1162,11.5077,2.2930,-0.0757,-0.0171,-0.0269,1,1,1,1,1,1,1
2.5849,sweep,3,+up,-0.00095,0.00362,0.22259,-0.00324,0.00401,-0.17491,-0.00324,-0.0073,-0.0073,0.2125,-0.0220,-0.0220,-0.0220,-0.0073,-0.0205,-0.1162,11.5077,2.2930,-0.0757,-0.0171,-0.0269,1,1,1,1,1,1,1
2.6250,sweep,3,+up,-0.00095,0.00362,0.23899,-0.00286,0.00401,-0.17491,-0.00324,-0.0024,-0.0024,0.2076,0.0073,-0.0073,-0.0073,-0.0073,-0.0205,-0.0889,10.9607,2.2589,-0.0708,-0.0171,-0.0269,1,1,1,1,1,1,1
2.6649,sweep,3,+up,-0.00095,0.00362,0.23899,-0.00286,0.00401,-0.17491,-0.00324,-0.0024,-0.0024,0.2076,0.0073,-0.0073,-0.0073,-0.0073,-0.0205,-0.0889,10.9607,2.2589,-0.0708,-0.0171,-0.0269,1,1,1,1,1,1,1
2.7051,sweep,3,+up,-0.00095,0.00362,0.23899,-0.00286,0.00401,-0.17491,-0.00324,-0.0024,-0.0024,0.2076,0.0073,-0.0073,-0.0073,-0.0073,-0.0205,-0.0889,10.9607,2.2589,-0.0708,-0.0171,-0.0269,1,1,1,1,1,1,1
2.7450,sweep,3,+up,-0.00095,0.00362,0.26265,-0.00324,0.00439,-0.17491,-0.00324,-0.0073,-0.0024,0.1832,0.0073,-0.0073,-0.0073,-0.0073,-0.0342,-0.0889,11.7128,2.2589,-0.0757,-0.0220,-0.0269,1,1,1,1,1,1,1
2.7850,sweep,3,+up,-0.00095,0.00362,0.26265,-0.00324,0.00439,-0.17491,-0.00324,-0.0073,-0.0024,0.1832,0.0073,-0.0073,-0.0073,-0.0073,-0.0342,-0.0889,11.7128,2.2589,-0.0757,-0.0220,-0.0269,1,1,1,1,1,1,1
2.8249,sweep,3,+up,-0.00134,0.00362,0.27905,-0.00324,0.00401,-0.17491,-0.00324,0.0024,0.0024,0.1880,-0.0073,-0.0073,0.0073,-0.0073,-0.0205,-0.0889,11.3436,2.2198,-0.0708,-0.0220,-0.0269,1,1,1,1,1,1,1
2.8650,sweep,3,+up,-0.00134,0.00362,0.27905,-0.00324,0.00401,-0.17491,-0.00324,0.0024,0.0024,0.1880,-0.0073,-0.0073,0.0073,-0.0073,-0.0205,-0.0889,11.3436,2.2198,-0.0708,-0.0220,-0.0269,1,1,1,1,1,1,1
2.9050,sweep,3,+up,-0.00134,0.00362,0.27905,-0.00324,0.00401,-0.17491,-0.00324,0.0024,0.0024,0.1880,-0.0073,-0.0073,0.0073,-0.0073,-0.0205,-0.0889,11.3436,2.2198,-0.0708,-0.0220,-0.0269,1,1,1,1,1,1,1
2.9452,sweep,3,+up,-0.00095,0.00362,0.30308,-0.00362,0.00439,-0.17491,-0.00324,-0.0024,-0.0024,0.2027,0.0073,-0.0073,0.0220,-0.0073,0.0068,-0.0479,11.2205,2.2149,-0.0806,-0.0220,-0.0269,1,1,1,1,1,1,1
2.9847,sweep,3,+up,-0.00095,0.00362,0.30308,-0.00362,0.00439,-0.17491,-0.00324,-0.0024,-0.0024,0.2027,0.0073,-0.0073,0.0220,-0.0073,0.0068,-0.0479,11.2205,2.2149,-0.0806,-0.0220,-0.0269,1,1,1,1,1,1,1
3.0250,sweep,3,+up,-0.00095,0.00362,0.31910,-0.00324,0.00439,-0.17491,-0.00324,-0.0073,-0.0024,0.1929,-0.0073,-0.0073,-0.0073,0.0073,-0.0068,-0.0479,11.1111,2.1807,-0.0855,-0.0269,-0.0269,1,1,1,1,1,1,1
3.0649,sweep,3,+up,-0.00095,0.00362,0.31910,-0.00324,0.00439,-0.17491,-0.00324,-0.0073,-0.0024,0.1929,-0.0073,-0.0073,-0.0073,0.0073,-0.0068,-0.0479,11.1111,2.1807,-0.0855,-0.0269,-0.0269,1,1,1,1,1,1,1
3.1050,sweep,3,+up,-0.00095,0.00362,0.31910,-0.00324,0.00439,-0.17491,-0.00324,-0.0073,-0.0024,0.1929,-0.0073,-0.0073,-0.0073,0.0073,-0.0068,-0.0479,11.1111,2.1807,-0.0855,-0.0269,-0.0269,1,1,1,1,1,1,1
3.1448,sweep,3,+up,-0.00095,0.00362,0.34314,-0.00362,0.00439,-0.17491,-0.00324,-0.0073,-0.0024,0.1880,-0.0073,-0.0220,-0.0073,-0.0073,-0.0205,-0.0615,11.2342,2.1807,-0.0855,-0.0269,-0.0269,1,1,1,1,1,1,1
3.1849,sweep,3,+up,-0.00095,0.00362,0.34314,-0.00362,0.00439,-0.17491,-0.00324,-0.0073,-0.0024,0.1880,-0.0073,-0.0220,-0.0073,-0.0073,-0.0205,-0.0615,11.2342,2.1807,-0.0855,-0.0269,-0.0269,1,1,1,1,1,1,1
3.2249,sweep,3,+up,-0.00095,0.00362,0.35916,-0.00362,0.00401,-0.17491,-0.00324,-0.0024,-0.0024,0.1929,-0.0073,-0.0220,-0.0073,-0.0073,0.0068,-0.0205,10.7556,2.1709,-0.0855,-0.0220,-0.0269,1,1,1,1,1,1,1
3.2653,sweep,3,+up,-0.00095,0.00362,0.35916,-0.00362,0.00401,-0.17491,-0.00324,-0.0024,-0.0024,0.1929,-0.0073,-0.0220,-0.0073,-0.0073,0.0068,-0.0205,10.7556,2.1709,-0.0855,-0.0220,-0.0269,1,1,1,1,1,1,1
3.3050,sweep,3,+up,-0.00095,0.00362,0.35916,-0.00362,0.00401,-0.17491,-0.00324,-0.0024,-0.0024,0.1929,-0.0073,-0.0220,-0.0073,-0.0073,0.0068,-0.0205,10.7556,2.1709,-0.0855,-0.0220,-0.0269,1,1,1,1,1,1,1
3.3453,sweep,3,+up,-0.00095,0.00362,0.38319,-0.00362,0.00439,-0.17491,-0.00324,-0.0024,-0.0073,0.1978,0.0073,-0.0220,-0.0073,-0.0073,0.0068,-0.0342,10.9744,2.1661,-0.0855,-0.0269,-0.0269,1,1,1,1,1,1,1
3.3854,sweep,3,+up,-0.00095,0.00362,0.38319,-0.00362,0.00439,-0.17491,-0.00324,-0.0024,-0.0073,0.1978,0.0073,-0.0220,-0.0073,-0.0073,0.0068,-0.0342,10.9744,2.1661,-0.0855,-0.0269,-0.0269,1,1,1,1,1,1,1
3.4250,sweep,3,+up,-0.00095,0.00362,0.39960,-0.00362,0.00439,-0.17491,-0.00324,0.0024,-0.0024,0.2076,-0.0073,-0.0073,-0.0073,-0.0220,0.0068,0.0068,10.5778,2.1465,-0.0904,-0.0269,-0.0317,1,1,1,1,1,1,1
3.4649,sweep,3,+up,-0.00095,0.00362,0.39960,-0.00362,0.00439,-0.17491,-0.00324,0.0024,-0.0024,0.2076,-0.0073,-0.0073,-0.0073,-0.0220,0.0068,0.0068,10.5778,2.1465,-0.0904,-0.0269,-0.0317,1,1,1,1,1,1,1
3.5049,sweep,3,+up,-0.00095,0.00362,0.39960,-0.00362,0.00439,-0.17491,-0.00324,0.0024,-0.0024,0.2076,-0.0073,-0.0073,-0.0073,-0.0220,0.0068,0.0068,10.5778,2.1465,-0.0904,-0.0269,-0.0317,1,1,1,1,1,1,1
3.5450,sweep,3,+up,-0.00095,0.00362,0.42325,-0.00362,0.00401,-0.17491,-0.00324,-0.0024,-0.0024,0.2027,-0.0073,-0.0073,0.0073,-0.0073,0.0068,-0.0068,10.6188,2.1465,-0.0855,-0.0220,-0.0317,1,1,1,1,1,1,1
3.5851,sweep,3,+up,-0.00095,0.00362,0.42325,-0.00362,0.00401,-0.17491,-0.00324,-0.0024,-0.0024,0.2027,-0.0073,-0.0073,0.0073,-0.0073,0.0068,-0.0068,10.6188,2.1465,-0.0855,-0.0220,-0.0317,1,1,1,1,1,1,1
3.6248,sweep,3,+up,-0.00095,0.00362,0.43965,-0.00362,0.00439,-0.17491,-0.00324,0.0024,-0.0024,0.1929,0.0073,-0.0073,-0.0073,-0.0073,0.0205,0.0205,10.1949,2.1319,-0.0952,-0.0269,-0.0317,1,1,1,1,1,1,1
3.6651,sweep,3,+up,-0.00095,0.00362,0.43965,-0.00362,0.00439,-0.17491,-0.00324,0.0024,-0.0024,0.1929,0.0073,-0.0073,-0.0073,-0.0073,0.0205,0.0205,10.1949,2.1319,-0.0952,-0.0269,-0.0317,1,1,1,1,1,1,1
3.7053,sweep,3,+up,-0.00095,0.00362,0.43965,-0.00362,0.00439,-0.17491,-0.00324,0.0024,-0.0024,0.1929,0.0073,-0.0073,-0.0073,-0.0073,0.0205,0.0205,10.1949,2.1319,-0.0952,-0.0269,-0.0317,1,1,1,1,1,1,1
3.7450,sweep,3,+up,-0.00095,0.00362,0.46368,-0.00362,0.00439,-0.17491,-0.00324,-0.0024,-0.0024,0.2027,-0.0073,-0.0073,0.0073,0.0073,0.0068,0.0068,10.0718,2.1123,-0.0904,-0.0220,-0.0317,1,1,1,1,1,1,1
3.7849,sweep,3,+up,-0.00095,0.00362,0.46368,-0.00362,0.00439,-0.17491,-0.00324,-0.0024,-0.0024,0.2027,-0.0073,-0.0073,0.0073,0.0073,0.0068,0.0068,10.0718,2.1123,-0.0904,-0.0220,-0.0317,1,1,1,1,1,1,1
3.8249,sweep,3,+up,-0.00095,0.00362,0.47971,-0.00362,0.00401,-0.17491,-0.00362,-0.0024,-0.0024,0.2027,-0.0073,-0.0220,-0.0073,-0.0220,0.0068,0.0342,10.0581,2.0977,-0.0952,-0.0269,-0.0366,1,1,1,1,1,1,1
3.8648,sweep,3,+up,-0.00095,0.00362,0.47971,-0.00362,0.00401,-0.17491,-0.00362,-0.0024,-0.0024,0.2027,-0.0073,-0.0220,-0.0073,-0.0220,0.0068,0.0342,10.0581,2.0977,-0.0952,-0.0269,-0.0366,1,1,1,1,1,1,1
3.9050,sweep,3,+up,-0.00095,0.00362,0.47971,-0.00362,0.00401,-0.17491,-0.00362,-0.0024,-0.0024,0.2027,-0.0073,-0.0220,-0.0073,-0.0220,0.0068,0.0342,10.0581,2.0977,-0.0952,-0.0269,-0.0366,1,1,1,1,1,1,1
3.9451,sweep,3,+up,-0.00095,0.00362,0.50412,-0.00362,0.00439,-0.17491,-0.00362,-0.0024,0.0024,0.2173,-0.0220,0.0073,-0.0073,-0.0073,-0.0205,0.0342,9.9350,2.0830,-0.1001,-0.0269,-0.0366,1,1,1,1,1,1,1
3.9852,sweep,3,+up,-0.00095,0.00362,0.50412,-0.00362,0.00439,-0.17491,-0.00362,-0.0024,0.0024,0.2173,-0.0220,0.0073,-0.0073,-0.0073,-0.0205,0.0342,9.9350,2.0830,-0.1001,-0.0269,-0.0366,1,1,1,1,1,1,1
4.0248,sweep,3,+up,-0.00095,0.00362,0.52014,-0.00324,0.00439,-0.17491,-0.00362,-0.0024,-0.0024,0.1978,0.0073,0.0073,-0.0073,-0.0073,-0.0205,0.0342,9.7573,2.0537,-0.1001,-0.0317,-0.0366,1,1,1,1,1,1,1
4.0652,sweep,3,+up,-0.00095,0.00362,0.52014,-0.00324,0.00439,-0.17491,-0.00362,-0.0024,-0.0024,0.1978,0.0073,0.0073,-0.0073,-0.0073,-0.0205,0.0342,9.7573,2.0537,-0.1001,-0.0317,-0.0366,1,1,1,1,1,1,1
4.1049,sweep,3,+up,-0.00095,0.00362,0.52014,-0.00324,0.00439,-0.17491,-0.00362,-0.0024,-0.0024,0.1978,0.0073,0.0073,-0.0073,-0.0073,-0.0205,0.0342,9.7573,2.0537,-0.1001,-0.0317,-0.0366,1,1,1,1,1,1,1
4.1450,sweep,3,+up,-0.00095,0.00362,0.54418,-0.00362,0.00401,-0.17491,-0.00362,-0.0073,-0.0024,0.1978,-0.0220,-0.0073,-0.0073,-0.0073,-0.0205,0.0068,9.8120,2.0488,-0.1099,-0.0317,-0.0366,1,1,1,1,1,1,1
