t_s,phase,swept_joint,direction,q1,q2,q3,q4,q5,q6,q7,v1,v2,v3,v4,v5,v6,v7,tau1,tau2,tau3,tau4,tau5,tau6,tau7,st1,st2,st3,st4,st5,st6,st7
1.2024,approach,2,to_lo,-0.00668,0.09556,0.00019,-0.00515,0.00019,0.01125,-0.00095,-0.0024,0.0220,-0.0024,-0.0073,-0.0073,-0.0073,-0.0073,-0.2940,2.6325,-0.1162,-0.0317,-0.0562,-0.0171,-0.0220,1,1,1,1,1,1,1
1.2424,approach,2,to_lo,-0.00668,0.09556,0.00019,-0.00515,0.00019,0.01125,-0.00095,-0.0024,0.0220,-0.0024,-0.0073,-0.0073,-0.0073,-0.0073,-0.2940,2.6325,-0.1162,-0.0317,-0.0562,-0.0171,-0.0220,1,1,1,1,1,1,1
1.2825,approach,2,to_lo,-0.00668,0.09556,0.00019,-0.00515,0.00019,0.01125,-0.00095,-0.0024,0.0220,-0.0024,-0.0073,-0.0073,-0.0073,-0.0073,-0.2940,2.6325,-0.1162,-0.0317,-0.0562,-0.0171,-0.0220,1,1,1,1,1,1,1
1.3223,approach,2,to_lo,-0.00668,0.09823,0.00019,-0.00515,0.00019,0.01163,-0.00095,-0.0024,0.0220,-0.0024,-0.0073,-0.0220,-0.0073,-0.0073,-0.2940,2.5778,-0.1162,-0.0317,-0.0611,-0.0122,-0.0269,1,1,1,1,1,1,1
1.3627,approach,2,to_lo,-0.00668,0.09823,0.00019,-0.00515,0.00019,0.01163,-0.00095,-0.0024,0.0220,-0.0024,-0.0073,-0.0220,-0.0073,-0.0073,-0.2940,2.5778,-0.1162,-0.0317,-0.0611,-0.0122,-0.0269,1,1,1,1,1,1,1
1.4023,approach,2,to_lo,-0.00668,0.10128,0.00019,-0.00515,0.00019,0.01125,-0.00095,0.0024,0.0122,-0.0024,-0.0073,-0.0073,-0.0073,-0.0073,-0.3487,2.7282,-0.1162,-0.0317,-0.0562,-0.0122,-0.0220,1,1,1,1,1,1,1
1.9048,sweep,2,+up,-0.00668,0.10128,0.00019,-0.00515,0.00019,0.01125,-0.00095,-0.0024,0.0122,-0.0024,-0.0073,-0.0073,-0.0220,-0.0073,-0.3487,2.7419,-0.1162,-0.0317,-0.0611,-0.0122,-0.0220,1,1,1,1,1,1,1
1.9449,sweep,2,+up,-0.00668,0.10128,0.00019,-0.00515,0.00019,0.01125,-0.00095,-0.0024,0.0122,-0.0024,-0.0073,-0.0073,-0.0220,-0.0073,-0.3487,2.7419,-0.1162,-0.0317,-0.0611,-0.0122,-0.0220,1,1,1,1,1,1,1
1.9852,sweep,2,+up,-0.00668,0.10128,0.00019,-0.00515,0.00019,0.01125,-0.00095,-0.0024,0.0122,-0.0024,-0.0073,-0.0073,-0.0220,-0.0073,-0.3487,2.7419,-0.1162,-0.0317,-0.0611,-0.0122,-0.0220,1,1,1,1,1,1,1
2.0249,sweep,2,+up,-0.00668,0.12531,0.00019,-0.00515,0.00019,0.01125,-0.00095,-0.0024,0.2027,0.0024,-0.0220,0.0073,-0.0073,-0.0073,-0.5128,2.9197,-0.1573,-0.0317,-0.0708,-0.0122,-0.0122,1,1,1,1,1,1,1
2.0649,sweep,2,+up,-0.00668,0.12531,0.00019,-0.00515,0.00019,0.01125,-0.00095,-0.0024,0.2027,0.0024,-0.0220,0.0073,-0.0073,-0.0073,-0.5128,2.9197,-0.1573,-0.0317,-0.0708,-0.0122,-0.0122,1,1,1,1,1,1,1
2.1052,sweep,2,+up,-0.00668,0.14172,0.00019,-0.00515,0.00019,0.01163,-0.00095,-0.0024,0.1880,-0.0024,-0.0073,-0.0073,0.0073,-0.0073,-0.5128,1.9897,-0.1573,-0.0366,-0.0708,-0.0122,-0.0122,1,1,1,1,1,1,1
2.1453,sweep,2,+up,-0.00668,0.14172,0.00019,-0.00515,0.00019,0.01163,-0.00095,-0.0024,0.1880,-0.0024,-0.0073,-0.0073,0.0073,-0.0073,-0.5128,1.9897,-0.1573,-0.0366,-0.0708,-0.0122,-0.0122,1,1,1,1,1,1,1
2.1849,sweep,2,+up,-0.00668,0.14172,0.00019,-0.00515,0.00019,0.01163,-0.00095,-0.0024,0.1880,-0.0024,-0.0073,-0.0073,0.0073,-0.0073,-0.5128,1.9897,-0.1573,-0.0366,-0.0708,-0.0122,-0.0122,1,1,1,1,1,1,1
2.2251,sweep,2,+up,-0.00668,0.16575,0.00019,-0.00515,0.00019,0.01125,-0.00095,-0.0024,0.2173,-0.0073,-0.0073,0.0073,-0.0073,-0.0073,-0.5538,2.1402,-0.1709,-0.0415,-0.0708,-0.0122,-0.0122,1,1,1,1,1,1,1
2.2649,sweep,2,+up,-0.00668,0.16575,0.00019,-0.00515,0.00019,0.01125,-0.00095,-0.0024,0.2173,-0.0073,-0.0073,0.0073,-0.0073,-0.0073,-0.5538,2.1402,-0.1709,-0.0415,-0.0708,-0.0122,-0.0122,1,1,1,1,1,1,1
2.3052,sweep,2,+up,-0.00668,0.18139,0.00019,-0.00553,0.00019,0.01125,-0.00095,-0.0024,0.1832,-0.0024,-0.0073,-0.0220,-0.0073,-0.0073,-0.5675,2.4957,-0.1573,-0.0415,-0.0757,-0.0122,-0.0122,1,1,1,1,1,1,1
2.3453,sweep,2,+up,-0.00668,0.18139,0.00019,-0.00553,0.00019,0.01125,-0.00095,-0.0024,0.1832,-0.0024,-0.0073,-0.0220,-0.0073,-0.0073,-0.5675,2.4957,-0.1573,-0.0415,-0.0757,-0.0122,-0.0122,1,1,1,1,1,1,1
2.3852,sweep,2,+up,-0.00668,0.18139,0.00019,-0.00553,0.00019,0.01125,-0.00095,-0.0024,0.1832,-0.0024,-0.0073,-0.0220,-0.0073,-0.0073,-0.5675,2.4957,-0.1573,-0.0415,-0.0757,-0.0122,-0.0122,1,1,1,1,1,1,1
2.4251,sweep,2,+up,-0.00668,0.20581,0.00019,-0.00515,0.00019,0.01125,-0.00095,-0.0073,0.2076,-0.0024,-0.0073,-0.0073,-0.0073,0.0073,-0.5949,2.1812,-0.1573,-0.0415,-0.0855,-0.0122,-0.0073,1,1,1,1,1,1,1
2.4650,sweep,2,+up,-0.00668,0.20581,0.00019,-0.00515,0.00019,0.01125,-0.00095,-0.0073,0.2076,-0.0024,-0.0073,-0.0073,-0.0073,0.0073,-0.5949,2.1812,-0.1573,-0.0415,-0.0855,-0.0122,-0.0073,1,1,1,1,1,1,1
2.5050,sweep,2,+up,-0.00668,0.22183,0.00019,-0.00515,0.00019,0.01125,-0.00095,-0.0024,0.1978,-0.0024,-0.0073,-0.0220,-0.0073,-0.0220,-0.5949,2.0444,-0.1573,-0.0366,-0.0904,-0.0073,-0.0122,1,1,1,1,1,1,1
2.5452,sweep,2,+up,-0.00668,0.22183,0.00019,-0.00515,0.00019,0.01125,-0.00095,-0.0024,0.1978,-0.0024,-0.0073,-0.0220,-0.0073,-0.0220,-0.5949,2.0444,-0.1573,-0.0366,-0.0904,-0.0073,-0.0122,1,1,1,1,1,1,1
2.5850,sweep,2,+up,-0.00668,0.22183,0.00019,-0.00515,0.00019,0.01125,-0.00095,-0.0024,0.1978,-0.0024,-0.0073,-0.0220,-0.0073,-0.0220,-0.5949,2.0444,-0.1573,-0.0366,-0.0904,-0.0073,-0.0122,1,1,1,1,1,1,1
2.6249,sweep,2,+up,-0.00668,0.24586,0.00019,-0.00553,0.00019,0.01125,-0.00095,-0.0073,0.2027,-0.0024,-0.0220,-0.0073,-0.0073,-0.0073,-0.6222,1.9350,-0.1436,-0.0366,-0.0904,-0.0024,-0.0073,1,1,1,1,1,1,1
2.6652,sweep,2,+up,-0.00668,0.24586,0.00019,-0.00553,0.00019,0.01125,-0.00095,-0.0073,0.2027,-0.0024,-0.0220,-0.0073,-0.0073,-0.0073,-0.6222,1.9350,-0.1436,-0.0366,-0.0904,-0.0024,-0.0073,1,1,1,1,1,1,1
2.7050,sweep,2,+up,-0.00668,0.26188,0.00019,-0.00515,0.00019,0.01125,-0.00095,-0.0073,0.1880,-0.0024,-0.0073,0.0073,-0.0073,0.0073,-0.6085,2.2632,-0.1709,-0.0366,-0.0904,-0.0073,-0.0073,1,1,1,1,1,1,1
2.7451,sweep,2,+up,-0.00668,0.26188,0.00019,-0.00515,0.00019,0.01125,-0.00095,-0.0073,0.1880,-0.0024,-0.0073,0.0073,-0.0073,0.0073,-0.6085,2.2632,-0.1709,-0.0366,-0.0904,-0.0073,-0.0073,1,1,1,1,1,1,1
2.7849,sweep,2,+up,-0.00668,0.26188,0.00019,-0.00515,0.00019,0.01125,-0.00095,-0.0073,0.1880,-0.0024,-0.0073,0.0073,-0.0073,0.0073,-0.6085,2.2632,-0.1709,-0.0366,-0.0904,-0.0073,-0.0073,1,1,1,1,1,1,1
2.8252,sweep,2,+up,-0.00668,0.28592,0.00019,-0.00515,0.00019,0.01125,-0.00095,0.0024,0.1880,-0.0024,-0.0073,-0.0073,-0.0220,0.0073,-0.6222,1.8530,-0.1709,-0.0366,-0.0904,-0.0024,-0.0073,1,1,1,1,1,1,1
2.8654,sweep,2,+up,-0.00668,0.28592,0.00019,-0.00515,0.00019,0.01125,-0.00095,0.0024,0.1880,-0.0024,-0.0073,-0.0073,-0.0220,0.0073,-0.6222,1.8530,-0.1709,-0.0366,-0.0904,-0.0024,-0.0073,1,1,1,1,1,1,1
2.9052,sweep,2,+up,-0.00668,0.30995,0.00019,-0.00553,0.00019,0.01125,-0.00095,-0.0073,0.2173,-0.0024,-0.0073,-0.0073,-0.0073,-0.0073,-0.6359,1.7983,-0.1709,-0.0366,-0.0904,-0.0024,-0.0024,1,1,1,1,1,1,1
2.9452,sweep,2,+up,-0.00668,0.30995,0.00019,-0.00553,0.00019,0.01125,-0.00095,-0.0073,0.2173,-0.0024,-0.0073,-0.0073,-0.0073,-0.0073,-0.6359,1.7983,-0.1709,-0.0366,-0.0904,-0.0024,-0.0024,1,1,1,1,1,1,1
2.9854,sweep,2,+up,-0.00668,0.30995,0.00019,-0.00553,0.00019,0.01125,-0.00095,-0.0073,0.2173,-0.0024,-0.0073,-0.0073,-0.0073,-0.0073,-0.6359,1.7983,-0.1709,-0.0366,-0.0904,-0.0024,-0.0024,1,1,1,1,1,1,1
3.0251,sweep,2,+up,-0.00668,0.32597,0.00019,-0.00553,0.00019,0.01125,-0.00057,-0.0024,0.1880,-0.0024,-0.0073,-0.0073,-0.0073,0.0073,-0.6496,1.9350,-0.1709,-0.0415,-0.0952,-0.0024,-0.0073,1,1,1,1,1,1,1
3.0652,sweep,2,+up,-0.00668,0.32597,0.00019,-0.00553,0.00019,0.01125,-0.00057,-0.0024,0.1880,-0.0024,-0.0073,-0.0073,-0.0073,0.0073,-0.6496,1.9350,-0.1709,-0.0415,-0.0952,-0.0024,-0.0073,1,1,1,1,1,1,1
3.1052,sweep,2,+up,-0.00668,0.35000,0.00019,-0.00553,0.00019,0.01125,-0.00095,-0.0024,0.2076,0.0024,-0.0073,-0.0073,-0.0073,-0.0220,-0.6769,1.6615,-0.1573,-0.0415,-0.1050,-0.0024,-0.0024,1,1,1,1,1,1,1
3.1461,sweep,2,+up,-0.00668,0.35000,0.00019,-0.00553,0.00019,0.01125,-0.00095,-0.0024,0.2076,0.0024,-0.0073,-0.0073,-0.0073,-0.0220,-0.6769,1.6615,-0.1573,-0.0415,-0.1050,-0.0024,-0.0024,1,1,1,1,1,1,1
3.1852,sweep,2,+up,-0.00668,0.35000,0.00019,-0.00553,0.00019,0.01125,-0.00095,-0.0024,0.2076,0.0024,-0.0073,-0.0073,-0.0073,-0.0220,-0.6769,1.6615,-0.1573,-0.0415,-0.1050,-0.0024,-0.0024,1,1,1,1,1,1,1
3.2251,sweep,2,+up,-0.00668,0.36603,0.00019,-0.00553,0.00019,0.01125,-0.00057,-0.0024,0.1929,-0.0024,-0.0073,0.0073,-0.0073,-0.0073,-0.6906,1.8120,-0.1573,-0.0415,-0.1050,-0.0024,0.0024,1,1,1,1,1,1,1
3.2650,sweep,2,+up,-0.00668,0.36603,0.00019,-0.00553,0.00019,0.01125,-0.00057,-0.0024,0.1929,-0.0024,-0.0073,0.0073,-0.0073,-0.0073,-0.6906,1.8120,-0.1573,-0.0415,-0.1050,-0.0024,0.0024,1,1,1,1,1,1,1
3.3051,sweep,2,+up,-0.00668,0.38205,0.00019,-0.00553,0.00019,0.01125,-0.00095,0.0024,0.2125,-0.0024,0.0073,-0.0220,-0.0073,-0.0073,-0.6906,1.5521,-0.1573,-0.0366,-0.1099,0.0024,0.0024,1,1,1,1,1,1,1
3.3458,sweep,2,+up,-0.00668,0.38205,0.00019,-0.00553,0.00019,0.01125,-0.00095,0.0024,0.2125,-0.0024,0.0073,-0.0220,-0.0073,-0.0073,-0.6906,1.5521,-0.1573,-0.0366,-0.1099,0.0024,0.0024,1,1,1,1,1,1,1
3.3851,sweep,2,+up,-0.00668,0.38205,0.00019,-0.00553,0.00019,0.01125,-0.00095,0.0024,0.2125,-0.0024,0.0073,-0.0220,-0.0073,-0.0073,-0.6906,1.5521,-0.1573,-0.0366,-0.1099,0.0024,0.0024,1,1,1,1,1,1,1
3.4250,sweep,2,+up,-0.00668,0.40608,0.00019,-0.00553,0.00019,0.01125,-0.00095,-0.0024,0.2027,0.0024,-0.0073,-0.0073,-0.0073,-0.0220,-0.6906,1.6752,-0.1573,-0.0415,-0.1050,0.0024,0.0024,1,1,1,1,1,1,1
3.4651,sweep,2,+up,-0.00668,0.40608,0.00019,-0.00553,0.00019,0.01125,-0.00095,-0.0024,0.2027,0.0024,-0.0073,-0.0073,-0.0073,-0.0220,-0.6906,1.6752,-0.1573,-0.0415,-0.1050,0.0024,0.0024,1,1,1,1,1,1,1
3.5051,sweep,2,+up,-0.00668,0.40608,0.00019,-0.00553,0.00019,0.01125,-0.00095,-0.0024,0.2027,0.0024,-0.0073,-0.0220,-0.0073,-0.0073,-0.6906,1.6752,-0.1573,-0.0366,-0.1099,0.0024,0.0024,1,1,1,1,1,1,1
3.5453,sweep,2,+up,-0.00668,0.43011,0.00019,-0.00553,0.00019,0.01125,-0.00095,0.0024,0.1978,-0.0073,-0.0073,-0.0220,-0.0073,-0.0073,-0.6769,1.5111,-0.1573,-0.0366,-0.1099,0.0024,0.0024,1,1,1,1,1,1,1
3.5850,sweep,2,+up,-0.00668,0.43011,0.00019,-0.00553,0.00019,0.01125,-0.00095,0.0024,0.1978,-0.0073,-0.0073,-0.0220,-0.0073,-0.0073,-0.6769,1.5111,-0.1573,-0.0366,-0.1099,0.0024,0.0024,1,1,1,1,1,1,1
3.6251,sweep,2,+up,-0.00668,0.44614,0.00019,-0.00553,0.00019,0.01125,-0.00095,-0.0073,0.2027,-0.0024,-0.0073,-0.0073,-0.0073,-0.0073,-0.6906,1.5932,-0.1709,-0.0317,-0.1099,0.0024,0.0024,1,1,1,1,1,1,1
3.6652,sweep,2,+up,-0.00668,0.44614,0.00019,-0.00553,0.00019,0.01125,-0.00095,-0.0073,0.2027,-0.0024,-0.0073,-0.0073,-0.0073,-0.0073,-0.6906,1.5932,-0.1709,-0.0317,-0.1099,0.0024,0.0024,1,1,1,1,1,1,1
3.7052,sweep,2,+up,-0.00668,0.44614,0.00019,-0.00553,0.00019,0.01125,-0.00057,-0.0073,0.2027,-0.0024,-0.0073,-0.0073,-0.0073,-0.0073,-0.6906,1.5932,-0.1709,-0.0366,-0.1099,0.0024,0.0024,1,1,1,1,1,1,1
3.7451,sweep,2,+up,-0.00668,0.47017,0.00019,-0.00553,0.00019,0.01125,-0.00057,-0.0024,0.1880,-0.0024,-0.0073,-0.0073,-0.0073,-0.0073,-0.6906,1.5521,-0.1573,-0.0366,-0.1099,0.0024,0.0024,1,1,1,1,1,1,1
3.7851,sweep,2,+up,-0.00668,0.47017,0.00019,-0.00553,0.00019,0.01125,-0.00057,-0.0024,0.1880,-0.0024,-0.0073,-0.0073,-0.0073,-0.0073,-0.6906,1.5521,-0.1573,-0.0366,-0.1099,0.0024,0.0024,1,1,1,1,1,1,1
3.8254,sweep,2,+up,-0.00668,0.48657,0.00019,-0.00553,0.00019,0.01125,-0.00095,-0.0073,0.2222,-0.0073,-0.0073,0.0073,-0.0073,-0.0073,-0.6769,1.1966,-0.1573,-0.0317,-0.1148,0.0073,0.0024,1,1,1,1,1,1,1
3.8652,sweep,2,+up,-0.00668,0.48657,0.00019,-0.00553,0.00019,0.01125,-0.00095,-0.0073,0.2222,-0.0073,-0.0073,0.0073,-0.0073,-0.0073,-0.6769,1.1966,-0.1573,-0.0317,-0.1148,0.0073,0.0024,1,1,1,1,1,1,1
3.9051,sweep,2,+up,-0.00668,0.48657,0.00019,-0.00553,0.00019,0.01125,-0.00095,-0.0073,0.2222,-0.0073,-0.0073,0.0073,-0.0073,-0.0073,-0.6769,1.1966,-0.1573,-0.0317,-0.1148,0.0073,0.0024,1,1,1,1,1,1,1
3.9449,sweep,2,+up,-0.00668,0.49458,0.00019,-0.00553,0.00019,0.01125,-0.00057,-0.0073,0.1880,-0.0024,-0.0073,-0.0073,-0.0073,-0.0073,-0.6632,1.3197,-0.1573,-0.0269,-0.1245,0.0073,0.0073,1,1,1,1,1,1,1
3.9852,sweep,2,+up,-0.00668,0.49458,0.00019,-0.00553,0.00019,0.01125,-0.00057,-0.0073,0.1880,-0.0024,-0.0073,-0.0073,-0.0073,-0.0073,-0.6632,1.3197,-0.1573,-0.0269,-0.1245,0.0073,0.0073,1,1,1,1,1,1,1
4.0252,sweep,2,+up,-0.00668,0.52663,0.00019,-0.00553,0.00019,0.01163,-0.00057,-0.0073,0.1978,0.0024,-0.0220,-0.0073,-0.0073,0.0073,-0.6769,1.2103,-0.1573,-0.0269,-0.1245,0.0122,0.0024,1,1,1,1,1,1,1
4.0650,sweep,2,+up,-0.00668,0.52663,0.00019,-0.00553,0.00019,0.01163,-0.00057,-0.0073,0.1978,0.0024,-0.0220,-0.0073,-0.0073,0.0073,-0.6769,1.2103,-0.1573,-0.0269,-0.1245,0.0122,0.0024,1,1,1,1,1,1,1
4.1052,sweep,2,+up,-0.00668,0.52663,0.00019,-0.00553,0.00019,0.01163,-0.00057,-0.0073,0.1978,0.0024,-0.0220,-0.0073,-0.0073,0.0073,-0.6769,1.2103,-0.1573,-0.0269,-0.1245,0.0122,0.0024,1,1,1,1,1,1,1
4.1450,sweep,2,+up,-0.00668,0.55066,0.00019,-0.00553,0.00019,0.01125,-0.00095,-0.0024,0.1978,-0.0024,0.0073,-0.0073,-0.0220,-0.0220,-0.7179,1.1419,-0.1436,-0.0269,-0.1245,0.0171,0.0073,1,1,1,1,1,1,1
